종목코드,종목명,순매수수량(백주),순매수금액(백만),추정평균가,현재가,전일대비,전일대비
'005930,삼성전자,+10215,+100100,97994,-199800,▼,-700
'207940,삼성바이오로직스,+142,+25285,1776245,+1602000,▲,+17000
'278470,에이피알,+837,+20687,247025,-361500,▼,-7500
'035420,NAVER,+634,+16739,264207,+221000,▲,+500
'0126Z0,삼성에피스홀딩스,+161,+7483,466084,+547000,▲,+15000
'000660,SK하이닉스,+136,+7400,542183,-1006000,▼,-7000
'007660,이수페타시스,+352,+4490,127402,-126900,▼,-2600
'001040,CJ,+212,+4016,189479,+207000,▲,+10000
'009150,삼성전기,+171,+3888,227308,-462000,▼,-17500
'003230,삼양식품,+25,+3437,1357529,+1147000,▲,+47000
'064350,현대로템,+195,+3422,175301,-180700,▼,-5600
'020150,롯데에너지머티리얼즈,+720,+2994,41574,+40800,▲,+3250
'499790,GS피앤엘,+534,+2899,54234,-48450,▼,-1300
'128940,한미약품,+63,+2815,448514,+555000,▲,+36000
'001450,현대해상,+745,+2090,28062,+31300,▲,+1000
'103590,일진전기,+382,+2074,54238,+82300,▲,+200
'267270,HD건설기계,+204,+1967,96589,+133600,▲,+1900
'000810,삼성화재,+38,+1790,469279,-476000,▼,-2500
'034730,SK,+70,+1783,254023,+358000,▲,+12000
'032350,롯데관광개발,+805,+1766,21931,+21550,▲,+600
'103140,풍산,+163,+1543,94777,-99300,▼,-600
'015760,한국전력,+319,+1535,48167,+49050,▲,+750
'105560,KB금융,+120,+1468,122269,-153800,▼,-1900
'034230,파라다이스,+736,+1299,17644,-18270,▼,-620
'086790,하나금융지주,+131,+1206,91905,-112400,▼,-800
'033780,KT&G,+82,+1202,145989,-156200,▼,-800
'017800,현대엘리베이터,+126,+1020,80904,+88400,▲,+1000
'002380,KCC,+25,+1017,406812,+543000,▲,+9000
'009540,HD한국조선해양,+24,+1002,426039,-404500,▼,-9000
'011790,SKC,+93,+992,107221,+99300,▲,+200
'000720,현대건설,+164,+989,60217,-167200,▼,-2300
'055550,신한지주,+127,+988,77943,-96100,▼,-400
'079550,LIG넥스원,+24,+982,402630,-664000,▼,-38000
'012450,한화에어로스페이스,+11,+961,897308,-1315000,▼,-60000
'005935,삼성전자우,+125,+919,73744,-139200,▼,-5000
'018260,삼성에스디에스,+55,+919,168030,+162000,▲,+500
'180640,한진칼,+76,+799,105645,128000,-,0
'029780,삼성카드,+143,+774,53951,+60200,▲,+400
'204320,HL만도,+187,+771,41175,+54000,▲,+1000
'003720,삼영,+1124,+726,6460,-7160,▼,-50
'010140,삼성중공업,+267,+670,25074,+28650,▲,+150
'000155,두산우,+11,+630,548868,+512000,▲,+11000
'078520,에이블씨엔씨,+620,+605,9764,+12920,▲,+100
'244920,에이플러스에셋,+672,+535,7950,+12000,▲,+240
'439260,대한조선,+82,+526,64507,-91200,▼,-3700
'000670,영풍,+84,+483,57782,+60300,▲,+4800
'023530,롯데쇼핑,+63,+456,72358,+113100,▲,+5600
'009155,삼성전기우,+44,+447,102617,-183800,▼,-6600
'009830,한화솔루션,+152,+402,26545,+52200,▲,+2450
'402340,SK스퀘어,+13,+392,310742,-604000,▼,-7000
'005387,현대차2우B,+19,+367,197262,-264500,▼,-6000
'175330,JB금융지주,+156,+365,23424,30200,-,0
'008770,호텔신라,+60,+293,49162,+44500,▲,+1200
'077970,STX엔진,+91,+282,31112,+34400,▲,+300
'336260,두산퓨얼셀,+92,+271,29501,-42900,▼,-3000
'071055,한국금융지주우,+22,+264,121304,+172000,▲,+5600
'024110,기업은행,+120,+242,20109,+24100,▲,+400
'028260,삼성물산,+10,+232,225894,+299000,▲,+8000
'006260,LS,+12,+225,180651,+305000,▲,+14500
'004990,롯데지주,+70,+214,30445,+32100,▲,+1400
'030000,제일기획,+92,+207,22535,+21300,▲,+350
'251270,넷마블,+38,+199,52220,+51800,▲,+800
'082740,한화엔진,+39,+169,43208,+49000,▲,+450
'001430,세아베스틸지주,+61,+163,26669,+65900,▲,+800
'457190,이수스페셜티케미컬,+31,+151,49196,-91300,▼,-1000
'071970,HD현대마린엔진,+19,+151,80501,+79600,▲,+2000
'417310,코람코더원리츠,+221,+151,6833,+9640,▲,+260
'00680K,미래에셋증권2우B,+152,+150,9879,+21600,▲,+1400
'030200,KT,+27,+133,50106,+60000,▲,+700
'009420,한올바이오파마,+29,+125,43700,+55900,▲,+400
'161390,한국타이어앤테크놀로지,+21,+122,59111,+57500,▲,+500
'047050,포스코인터내셔널,+23,+119,52160,+77700,▲,+5900
'017940,E1,+14,+119,83159,+109200,▲,+9500
'014680,한솔케미칼,+5,+108,216248,+290000,▲,+6500
'326030,SK바이오팜,+8,+108,133570,+98300,▲,+800
'003350,한국화장품제조,+19,+99,52443,+46100,▲,+2300
'069620,대웅제약,+6,+97,170813,+160400,▲,+400
