종목코드,종목명,순매도수량(백주),순매도금액(백만),추정평균가,현재가,전일대비,전일대비
'298380,에이비엘바이오,-2599,-45236,174036,+172800,▲,+4000
'000250,삼천당제약,-444,-41756,941342,+1010000,▲,+69000
'032820,우리기술,-13219,-37462,28340,+27050,▲,+700
'036930,주성엔지니어링,-4692,-34777,74113,+77400,▲,+5900
'087010,펩트론,-782,-27098,346510,-324000,▼,-22000
'403870,HPSP,-5137,-26553,51693,-48750,▼,-450
'240810,원익IPS,-1150,-13725,119303,+134100,▲,+17900
'083650,비에이치아이,-1182,-12506,105790,-99900,▼,-4100
'006910,보성파워텍,-10227,-12140,11871,-11180,▼,-150
'178320,서진시스템,-2656,-11956,45008,+49200,▲,+4950
'226950,올릭스,-647,-11140,172276,+185200,▲,+8700
'028300,HLB,-2076,-10246,49354,+49950,▲,+1200
'108490,로보티즈,-373,-8962,240174,+254500,▲,+16500
'347850,디앤디파마텍,-1180,-8531,72310,+75700,▲,+5400
'003380,하림지주,-5125,-8206,16010,+15450,▲,+150
'078600,대주전자재료,-625,-7896,126298,-118700,▼,-6000
'388050,지투파워,-6026,-7564,12552,-11410,▼,-690
'263750,펄어비스,-1611,-6979,43317,-40850,▼,-900
'131970,두산테스나,-591,-6905,116794,+103900,▲,+200
'018000,유니슨,-40461,-6893,1704,-1590,▼,-60
'141080,리가켐바이오,-350,-6704,191334,+201500,▲,+9800
'389260,대명에너지,-2200,-5442,24734,-20800,▼,-1600
'950160,코오롱티슈진,-581,-5422,93320,+93000,▲,+2900
'358570,지아이이노베이션,-4037,-5361,13278,-12850,▼,-130
'014620,성광벤드,-1401,-5285,37735,-34250,▼,-2350
'015750,성우하이텍,-5503,-5183,9418,+9140,▲,+70
'046120,오르비텍,-3256,-5117,15716,-13030,▼,-960
'044490,태웅,-918,-5107,55629,-48050,▼,-4650
'005290,동진쎄미켐,-1023,-4830,47237,+47850,▲,+2900
'222800,심텍,-814,-4788,58827,+56900,▲,+100
'023160,태광,-1146,-4347,37938,-34100,▼,-1750
'241710,코스메카코리아,-508,-4006,78815,+80900,▲,+3600
'425420,티에프이,-644,-3973,61677,+62000,▲,+1900
'234340,헥토파이낸셜,-958,-3858,40281,-30650,▼,-9250
'318060,그래피,-842,-3824,45431,+44250,▲,+150
'460930,현대힘스,-1742,-3590,20606,+22150,▲,+2320
'448900,한국피아이엠,-330,-3586,108645,+105000,▲,+7200
'039030,이오테크닉스,-83,-3543,427154,+425000,▲,+6000
'397030,에이프릴바이오,-543,-3320,61152,+59600,▲,+600
'068760,셀트리온제약,-552,-3203,58048,+58800,▲,+1700
'125490,한라캐스트,-2011,-3200,15915,+16620,▲,+1000
'033640,네패스,-1572,-3111,19792,-18790,▼,-230
'060250,NHN KCP,-1633,-3099,18983,-17570,▼,-870
'445680,큐리옥스바이오시스템즈,-268,-3061,114063,-110600,▼,-4200
'045100,한양이엔지,-963,-3002,31167,+31900,▲,+1500
'043260,성호전자,-649,-2925,45109,+43500,▲,+950
'466100,클로봇,-549,-2904,52918,+52200,▲,+1000
'475580,에이럭스,-1579,-2755,17454,-12880,▼,-430
'010170,대한광통신,-3312,-2746,8290,+8250,▲,+900
'319400,현대무벡스,-972,-2719,27968,+28100,▲,+150
'033100,제룡전기,-512,-2432,47493,+47700,▲,+1200
'096530,씨젠,-1100,-2429,22089,+22200,▲,+350
'095340,ISC,-90,-2411,268789,+239500,▲,+1500
'086390,유니테스트,-1218,-2241,18404,+17930,▲,+150
'437730,삼현,-432,-2221,51414,+51600,▲,+1600
'104480,티케이케미칼,-9426,-2202,2336,-2170,▼,-160
'094820,일진파워,-1189,-2180,18327,-16900,▼,-760
'127120,제이에스링크,-579,-2151,37172,+37550,▲,+2300
'086900,메디톡스,-206,-2119,102694,+102600,▲,+1700
'475830,오름테라퓨틱,-174,-2113,121307,+110900,▲,+400
'0082N0,카나프테라퓨틱스,-472,-2054,43541,-40100,▼,-3100
'389650,넥스트바이오메디컬,-279,-2036,73101,+73200,▲,+1200
