종목코드,종목명,순매수수량(백주),순매수금액(백만),추정평균가,현재가,전일대비,전일대비
'017800,현대엘리베이터,+1783,+14883,83469,-86000,[v],-1100
'064400,LG씨엔에스,+1776,+12219,68814,-59000,[v],-2100
'012450,한화에어로스페이스,+117,+11435,973745,-1298000,[v],-37000
'006400,삼성SDI,+652,+11016,168836,+416000,[^],+10500
'373220,LG에너지솔루션,+373,+10929,293323,+409500,[^],+15000
'001120,LX인터내셔널,+3401,+10367,30486,+47000,[^],+600
'030000,제일기획,+3171,+6436,20297,-19430,[v],-400
'079550,LIG넥스원,+109,+6010,551394,-669000,[v],-66000
'035720,카카오,+991,+5179,52262,-47150,[v],-1650
'483650,달바글로벌,+293,+4793,163863,-148300,[v],-6200
'018260,삼성에스디에스,+281,+4239,150689,-153800,[v],-2500
'082740,한화엔진,+1400,+4210,30066,-44650,[v],-2000
'010950,S-Oil,+576,+3650,63383,-108800,[v],-900
'009540,HD한국조선해양,+99,+3576,361280,-350000,[v],-17000
'329180,HD현대중공업,+78,+3461,443616,-481000,[v],-17500
'047810,한국항공우주,+300,+2971,99036,-173600,[v],-12900
'402340,SK스퀘어,+194,+2874,148208,-513000,[v],-31000
'006260,LS,+143,+2579,180589,-263000,[v],-5000
'011200,HMM,+1039,+2526,24314,-19570,[v],-90
'017960,한국카본,+998,+2370,23752,-39400,[v],-1100
'334890,이지스밸류플러스리츠,+4598,+2288,4976,-4025,[v],-75
'010140,삼성중공업,+1248,+2238,17936,-24550,[v],-1450
'000720,현대건설,+244,+1851,75961,-147600,[v],-2200
'484870,엠앤씨솔루션,+133,+1846,138939,-99500,[v],-3700
'051910,LG화학,+87,+1805,206612,+323000,[^],+10000
'005490,POSCO홀딩스,+68,+1771,260788,-342500,[v],-500
'377300,카카오페이,+267,+1583,59391,-50800,[v],-2700
'034730,SK,+74,+1466,197338,-324500,[v],-9500
'064350,현대로템,+72,+1403,194787,-179300,[v],-4900
'033780,KT&G,+114,+1396,122482,-157200,[v],-800
'093370,후성,+2251,+1181,5246,-7200,[v],-170
'272210,한화시스템,+180,+1143,63664,-118400,[v],-5700
'028260,삼성물산,+62,+1066,171297,-260500,[v],-8500
'282330,BGF리테일,+88,+1034,116853,+137500,[^],+7200
'450080,에코프로머티,+242,+1021,42264,-72100,[v],-1300
'00680K,미래에셋증권2우B,+1217,+1004,8254,-19340,[v],-1160
'017670,SK텔레콤,+181,+996,55048,-78100,[v],-1800
'069620,대웅제약,+61,+961,157680,-163700,[v],-3300
'071970,HD현대마린엔진,+195,+941,48252,-71600,[v],-5100
'006800,미래에셋증권,+440,+863,19614,-62900,[v],-4200
'035420,NAVER,+40,+816,203191,-207500,[v],-5000
'047050,포스코인터내셔널,+150,+808,54064,+75700,[^],+1200
'195870,해성디에스,+305,+723,23733,-51100,[v],-3100
'375500,DL이앤씨,+139,+719,51556,+68600,[^],+2800
'003545,대신증권우,+361,+697,19328,-24100,[v],-650
'062040,산일전기,+89,+656,74100,-143500,[v],-5800
'047040,대우건설,+1421,+650,4573,+17340,[^],+80
'138930,BNK금융지주,+524,+631,12025,-18260,[v],-420
'052690,한전기술,+59,+604,102021,-154900,[v],-2100
'000150,두산,+10,+599,588882,-1116000,[v],-87000
'010120,LS ELECTRIC,+22,+598,272548,-777000,[v],-24000
'016880,웅진,+2150,+593,2756,+2730,[^],+10
'489790,한화비전,+111,+571,51488,-75500,[v],-5000
'003550,LG,+75,+562,74477,-84800,[v],-4200
'036570,엔씨소프트,+31,+529,170934,-222000,[v],-8000
'383220,F&F,+68,+511,75118,-62900,[v],-2100
'004020,현대제철,+173,+509,29436,-34500,[v],-500
'039490,키움증권,+24,+503,207149,-411500,[v],-23500
'415640,KB발해인프라,+589,+482,8174,-9950,[v],-10
'001040,CJ,+31,+468,150897,-199000,[v],-7500
'051900,LG생활건강,+14,+458,337976,-242000,[v],-5500
'005940,NH투자증권,+228,+427,18707,-31150,[v],-3100
'077970,STX엔진,+168,+420,24973,-31900,[v],-1600
'271560,오리온,+36,+395,111311,-126900,[v],-7600
'007310,오뚜기,+10,+391,392637,-355500,[v],-4000
'039130,하나투어,+69,+364,53079,-40950,[v],-500
'161390,한국타이어앤테크놀로지,+90,+354,39477,-55100,[v],-2900
'071055,한국금융지주우,+40,+346,85739,-154800,[v],-8600
'003530,한화투자증권,+558,+346,6206,-6870,[v],-320
'204320,HL만도,+102,+335,32765,-50300,[v],-900
'192820,코스맥스,+13,+324,251944,-192000,[v],-13000
'014830,유니드,+35,+313,88294,-81500,[v],-2500
'029780,삼성카드,+62,+310,50025,-53900,[v],-1100
'003160,디아이,+182,+303,16671,-31350,[v],-3150
'323410,카카오뱅크,+107,+295,27654,-24350,[v],-300
'298040,효성중공업,+4,+277,733042,-2509000,[v],-167000
'475150,SK이터닉스,+113,+262,23150,+58300,[^],+5900
'006040,동원산업,+54,+255,47271,-38850,[v],-1150
'005945,NH투자증권우,+148,+239,16180,-25000,[v],-2150
