종목코드,종목명,순매수수량(백주),순매수금액(백만),추정평균가,현재가,전일대비,전일대비
'005380,현대차,+1644,+35878,218250,-471000,[v],-24000
'064350,현대로템,+1491,+26028,174593,-179300,[v],-4900
'000720,현대건설,+3460,+21336,61659,-147600,[v],-2200
'012330,현대모비스,+612,+18274,298534,-397500,[v],-11000
'035720,카카오,+2474,+16075,64964,-47150,[v],-1650
'298040,효성중공업,+136,+15853,1162693,-2509000,[v],-167000
'267260,HD현대일렉트릭,+241,+11128,461773,-879000,[v],-36000
'103140,풍산,+892,+10276,115189,-89200,[v],-2500
'009150,삼성전기,+506,+8012,158423,-429000,[v],-5000
'103590,일진전기,+2067,+7831,37890,-71400,[v],-3700
'402340,SK스퀘어,+549,+7668,139694,-513000,[v],-31000
'039490,키움증권,+365,+7385,202189,-411500,[v],-23500
'071970,HD현대마린엔진,+889,+7105,79914,-71600,[v],-5100
'051910,LG화학,+253,+6981,275812,+323000,[^],+10000
'267250,HD현대,+515,+6605,128351,-247000,[v],-10500
'251270,넷마블,+1017,+6148,60439,-49900,[v],-2300
'006260,LS,+381,+6021,157988,-263000,[v],-5000
'051900,LG생활건강,+197,+5899,299466,-242000,[v],-5500
'079550,LIG넥스원,+120,+5862,490104,-669000,[v],-66000
'112610,씨에스윈드,+1225,+5800,47361,+63200,[^],+3000
'000270,기아,+554,+5769,104076,-151100,[v],-4700
'010120,LS ELECTRIC,+202,+5678,280578,-777000,[v],-24000
'006800,미래에셋증권,+2925,+5323,18195,-62900,[v],-4200
'018880,한온시스템,+14613,+4883,3342,-3860,[v],-80
'062040,산일전기,+401,+4552,113526,-143500,[v],-5800
'005490,POSCO홀딩스,+136,+4055,299175,-342500,[v],-500
'014680,한솔케미칼,+221,+3866,175010,-266500,[v],-6500
'000880,한화,+424,+3375,79612,-108600,[v],-2900
'006400,삼성SDI,+140,+3052,217863,+416000,[^],+10500
'071050,한국금융지주,+215,+2824,131403,-210000,[v],-10000
'097230,HJ중공업,+2212,+2688,12155,-22550,[v],-2000
'028260,삼성물산,+164,+2639,160951,-260500,[v],-8500
'005935,삼성전자우,+459,+2636,57499,-121100,[v],-5100
'032640,LG유플러스,+1643,+2528,15383,-15390,[v],-710
'004020,현대제철,+757,+2437,32206,-34500,[v],-500
'009450,경동나비엔,+297,+2298,77297,-60400,[v],-1700
'204320,HL만도,+606,+2117,34914,-50300,[v],-900
'016880,웅진,+4687,+1995,4257,+2730,[^],+10
'034220,LG디스플레이,+1666,+1942,11658,-11140,[v],-360
'004800,효성,+215,+1840,85648,-133100,[v],-6500
'003350,한국화장품제조,+289,+1745,60465,-43700,[v],-2200
'128940,한미약품,+60,+1698,284234,-522000,[v],-27000
'375500,DL이앤씨,+400,+1690,42280,+68600,[^],+2800
'023590,다우기술,+521,+1662,31912,-45000,[v],-3300
'271560,오리온,+143,+1547,108146,-126900,[v],-7600
'006490,인스코비,+17777,+1474,829,+256,[^],+15
'000155,두산우,+41,+1364,334931,-464500,[v],-33000
'100840,SNT에너지,+288,+1347,46847,+53300,[^],+5100
'093240,형지엘리트,+6009,+1255,2089,-991,[v],-3
'010950,S-Oil,+205,+1253,60976,-108800,[v],-900
'460860,동국제강,+1243,+1195,9611,-9040,[v],-220
'002900,TYM,+2066,+1184,5728,-6650,[v],-180
'032350,롯데관광개발,+717,+1164,16231,-18340,[v],-1510
'071320,지역난방공사,+154,+1158,75437,-75300,[v],-4100
'462870,시프트업,+279,+1146,41017,-31750,[v],-550
'006360,GS건설,+593,+1099,18538,-26050,[v],-300
'484870,엠앤씨솔루션,+76,+1074,141464,-99500,[v],-3700
'078930,GS,+238,+1045,43883,-65900,[v],-2000
'439260,대한조선,+128,+1024,79712,-82100,[v],-3600
'019180,티에이치엔,+2789,+1023,3669,-8060,[v],-240
'034730,SK,+55,+982,178629,-324500,[v],-9500
'136490,선진,+877,+982,11189,-10050,[v],-340
'373220,LG에너지솔루션,+25,+965,383725,+409500,[^],+15000
'322000,HD현대에너지솔루션,+193,+953,49473,+135100,[^],+11900
'005810,풍산홀딩스,+237,+903,38070,-34800,[v],-550
'00088K,한화3우B,+257,+892,34664,-44150,[v],-1450
'028670,팬오션,+2129,+860,4041,-4875,[v],-25
'005385,현대차우,+50,+828,165839,-243500,[v],-13500
'353200,대덕전자,+366,+820,22400,-82700,[v],-2700
'294870,HDC현대산업개발,+379,+786,20703,-21500,[v],-750
'008970,KBI동양철관,+5313,+785,1478,+1721,[^],+13
'005387,현대차2우B,+46,+769,168659,-246000,[v],-11000
'00680K,미래에셋증권2우B,+935,+767,8204,-19340,[v],-1160
'096770,SK이노베이션,+72,+761,105176,+113100,[^],+1700
'352820,하이브,+29,+754,256229,-303000,[v],-4000
'005389,현대차3우B,+45,+737,164929,-235000,[v],-10000
'011210,현대위아,+143,+715,50048,-80000,[v],-1700
