종목코드,종목명,순매도수량(백주),순매도금액(백만),추정평균가,현재가,전일대비,전일대비
'000660,SK하이닉스,-11933,-668216,559973,-1006000,▼,-7000
'005930,삼성전자,-23775,-229088,96355,-199800,▼,-700
'034020,두산에너빌리티,-9868,-73904,74891,+109600,▲,+3300
'012450,한화에어로스페이스,-750,-68342,911716,-1315000,▼,-60000
'105560,KB금융,-3986,-48853,122572,-153800,▼,-1900
'015760,한국전력,-10138,-48439,47780,+49050,▲,+750
'402340,SK스퀘어,-1532,-43159,281775,-604000,▼,-7000
'009150,삼성전기,-1688,-36132,214052,-462000,▼,-17500
'036570,엔씨소프트,-1611,-31569,195934,+226000,▲,+5000
'047810,한국항공우주,-2841,-30532,107450,-186200,▼,-4200
'042660,한화오션,-2327,-28960,124465,-129500,▼,-500
'005935,삼성전자우,-3450,-24926,72257,-139200,▼,-5000
'068270,셀트리온,-1285,-23658,184047,-201000,▼,-1000
'267260,HD현대일렉트릭,-269,-21600,801786,-957000,▼,-1000
'352820,하이브,-630,-18329,291117,-347000,▼,-7500
'055550,신한지주,-2188,-16820,76883,-96100,▼,-400
'005690,파미셀,-7987,-14011,17543,+16100,▲,+170
'000100,유한양행,-1134,-13192,116356,+99700,▲,+1000
'005380,현대차,-497,-13191,265545,522000,-,0
'007660,이수페타시스,-923,-11217,121507,-126900,▼,-2600
'329180,HD현대중공업,-177,-10471,593158,-561000,▼,-6000
'001040,CJ,-536,-9452,176366,+207000,▲,+10000
'032350,롯데관광개발,-4469,-8789,19665,+21550,▲,+600
'035720,카카오,-1369,-8038,58723,+50300,▲,+300
'307950,현대오토에버,-428,-8028,187666,+429500,▲,+3500
'017800,현대엘리베이터,-962,-7835,81426,+88400,▲,+1000
'034230,파라다이스,-4724,-7624,16139,-18270,▼,-620
'005830,DB손해보험,-555,-6717,120943,+185300,▲,+800
'005490,POSCO홀딩스,-214,-6573,306604,+343000,▲,+5000
'032830,삼성생명,-429,-6332,147657,-226500,▼,-4000
'086790,하나금융지주,-686,-6322,92222,-112400,▼,-800
'003670,포스코퓨처엠,-319,-6307,197473,+198900,▲,+900
'005385,현대차우,-313,-6117,195501,-265000,▼,-4000
'000155,두산우,-107,-5967,559472,+512000,▲,+11000
'097950,CJ제일제당,-238,-5269,221038,+211000,▲,+11000
'009830,한화솔루션,-1829,-4922,26909,+52200,▲,+2450
'014680,한솔케미칼,-213,-4765,223780,+290000,▲,+6500
'064350,현대로템,-235,-4529,192393,-180700,▼,-5600
'003550,LG,-507,-4075,80378,+94500,▲,+4000
'066570,LG전자,-438,-3804,86850,+117300,▲,+1100
'021240,코웨이,-412,-3609,87708,+74400,▲,+1400
'086280,현대글로비스,-220,-3575,162188,-230000,▼,-500
'002380,KCC,-85,-3473,406856,+543000,▲,+9000
'000880,한화,-411,-3469,84370,-121000,▼,-600
'008770,호텔신라,-747,-3466,46405,+44500,▲,+1200
'272210,한화시스템,-633,-3177,50209,-135800,▼,-5200
'011170,롯데케미칼,-375,-3007,80174,+85100,▲,+2700
'005387,현대차2우B,-133,-2645,198939,-264500,▼,-6000
'000810,삼성화재,-49,-2311,470396,-476000,▼,-2500
'007810,코리아써키트,-688,-2162,31414,+64500,▲,+2400
'011780,금호석유화학,-178,-2074,116364,-131700,▼,-2500
'029780,삼성카드,-377,-2042,54167,+60200,▲,+400
'175330,JB금융지주,-820,-1971,24021,30200,-,0
'114090,GKL,-1379,-1944,14097,+12280,▲,+270
'316140,우리금융지주,-723,-1878,25976,+33800,▲,+200
'271560,오리온,-173,-1835,105827,+135200,▲,+4600
'028670,팬오션,-4984,-1822,3656,+5330,▲,+280
'097230,HJ중공업,-821,-1752,21334,+28450,▲,+650
'064400,LG씨엔에스,-310,-1720,55547,+66800,▲,+1900
'361610,SK아이이테크놀로지,-587,-1714,29215,+22100,▲,+350
'003720,삼영,-2470,-1683,6812,-7160,▼,-50
'003490,대한항공,-728,-1557,21378,+26150,▲,+1600
'000270,기아,-135,-1546,114244,-170200,▼,-300
'003540,대신증권,-534,-1450,27182,+40450,▲,+800
'071050,한국금융지주,-87,-1396,161215,+233500,▲,+4500
'031210,서울보증보험,-265,-1322,49926,-56300,▼,-200
'457190,이수스페셜티케미컬,-249,-1291,51821,-91300,▼,-1000
'006650,대한유화,-86,-1268,146679,+135200,▲,+1200
'244920,에이플러스에셋,-1332,-1237,9287,+12000,▲,+240
'002020,코오롱,-247,-1216,49165,+54300,▲,+1000
'103590,일진전기,-153,-1186,77334,+82300,▲,+200
'004170,신세계,-52,-1167,223664,+339500,▲,+4000
'047050,포스코인터내셔널,-223,-1153,51746,+77700,▲,+5900
'004020,현대제철,-360,-1094,30420,+37100,▲,+1250
'066970,엘앤에프,-90,-1073,119830,+110700,▲,+2400
'082740,한화엔진,-242,-1067,44093,+49000,▲,+450
'259960,크래프톤,-41,-1055,255695,+236000,▲,+4000
'019180,티에이치엔,-1487,-1046,7034,-8830,▼,-310
'014710,사조씨푸드,-1056,-1038,9832,+7800,▲,+530
'006120,SK디스커버리,-152,-1027,67545,+62300,▲,+2000
'001720,신영증권,-71,-1015,143838,+208000,▲,+1000
'088350,한화생명,-3250,-981,3019,+5230,▲,+300
