종목코드,종목명,순매도수량(백주),순매도금액(백만),추정평균가,현재가,전일대비,전일대비
'347850,디앤디파마텍,-1282,-13710,106933,78900,-,0
'0015N0,아로마티카,-4533,-4706,10381,+9870,▲,+190
'456160,지투지바이오,-583,-4297,73707,+88700,▲,+1800
'298380,에이비엘바이오,-156,-3368,215659,+190200,▲,+200
'086520,에코프로,-175,-1614,92383,-150900,▼,-200
'064260,다날,-2311,-1584,6856,+7310,▲,+200
'108490,로보티즈,-46,-1117,243550,-260500,▼,-6500
'214430,아이쓰리시스템,-120,-1017,84656,+96600,▲,+200
'069540,빛과전자,-7545,-828,1098,+2190,-,+503
'145020,휴젤,-36,-799,220425,+263500,▲,+1500
'403850,더핑크퐁컴퍼니,-263,-733,27901,+17930,▲,+190
'005290,동진쎄미켐,-164,-691,42192,+49850,▲,+1300
'014950,삼익제약,-424,-651,15353,+11450,▲,+130
'376900,로킷헬스케어,-89,-641,71962,+130700,▲,+2000
'462350,이노스페이스,-313,-618,19782,-16520,▼,-650
'474170,루미르,-428,-600,14027,-14790,▼,-190
'277810,레인보우로보틱스,-12,-552,455781,-668000,▼,-50000
'486990,노타,-110,-547,49569,-43000,▼,-1850
'214450,파마리서치,-12,-545,461793,+327500,▲,+7000
'028300,HLB,-92,-477,51918,+51300,▲,+900
'083450,GST,-171,-473,27684,30000,-,0
'356860,티엘비,-82,-458,56088,-77400,▼,-2400
'099320,쎄트렉아이,-40,-442,110326,-177800,▼,-8400
'257720,실리콘투,-104,-438,42018,+38600,▲,+2100
'474610,RF시스템즈,-753,-410,5451,-9450,▼,-550
'126340,비나텍,-48,-402,84409,+143700,▲,+4300
'178320,서진시스템,-154,-398,25845,+48000,▲,+2600
'425420,티에프이,-92,-376,40780,+65900,▲,+5200
'078890,가온그룹,-679,-372,5478,+6380,▲,+110
'100790,미래에셋벤처투자,-257,-364,14175,-22300,▼,-550
'059120,아진엑스텍,-364,-362,9967,+7760,▲,+130
'174900,앱클론,-60,-349,57917,-78300,▼,-1500
'053700,삼보모터스,-475,-339,7132,+6340,▲,+90
'196170,알테오젠,-7,-310,467681,-354000,▼,-6000
'466100,클로봇,-53,-305,57612,+57000,▲,+800
