종목코드,종목명,순매도수량(백주),순매도금액(백만),추정평균가,현재가,전일대비,전일대비
'298380,에이비엘바이오,-650,-10273,157980,+160600,[^],+6800
'032500,케이엠더블유,-2994,-7984,26668,+27150,[^],+800
'095340,ISC,-246,-6247,254192,+259000,[^],+20000
'950160,코오롱티슈진,-620,-6219,100314,+101500,[^],+2700
'310210,보로노이,-190,-5254,276611,+282500,[^],+9500
'000250,삼천당제약,-98,-4570,468224,+547000,[^],+28000
'023160,태광,-735,-2900,39463,+41150,[^],+200
'347850,디앤디파마텍,-386,-2684,69558,+71300,[^],+3700
'140860,파크시스템스,-75,-1787,237638,+240000,[^],+7000
'397030,에이프릴바이오,-335,-1725,51567,+52800,[^],+1800
'039030,이오테크닉스,-36,-1548,432178,+440000,[^],+28000
'290650,엘앤씨바이오,-233,-1538,65959,+67100,[^],+3100
'222800,심텍,-224,-1503,67120,+68200,[^],+10300
'297090,씨에스베어링,-1903,-1459,7665,-7730,[v],-70
'086450,동국제약,-447,-1213,27135,-27800,[v],-1000
'127120,제이에스링크,-282,-1107,39301,-39350,[v],-700
'098070,한텍,-245,-1053,42940,-44150,[v],-50
'255220,SG,-3324,-945,2842,+2865,[^],+115
'0004V0,엔비알모션,-480,-918,19119,+19270,[^],+600
'089030,테크윙,-175,-876,49987,+50800,[^],+3700
'468530,프로티나,-145,-835,57479,+59500,[^],+2600
'141080,리가켐바이오,-48,-763,160139,+177300,[^],+7000
'037030,파워넷,-1200,-738,6148,+6080,[^],+400
'042520,한스바이오메드,-234,-729,31132,+32600,[^],+1400
'330860,네패스아크,-231,-694,30036,+29750,[^],+1450
'241710,코스메카코리아,-92,-685,74657,+75400,[^],+2700
'044490,태웅,-142,-658,46368,+46800,[^],+1200
'253450,스튜디오드래곤,-187,-642,34355,+34600,[^],+1200
'348210,넥스틴,-87,-638,73752,+74000,[^],+8300
'441270,파인엠텍,-634,-580,9149,+9600,[^],+530
'494120,큐리오시스,-101,-552,54498,+55400,[^],+3300
'122870,와이지엔터테인먼트,-97,-501,51469,+52000,[^],+2100
'356860,티엘비,-68,-480,70145,+73900,[^],+4400
'101160,월덱스,-161,-471,29359,+29600,[^],+1400
'174900,앱클론,-90,-464,51494,+53500,[^],+2600
'032820,우리기술,-189,-440,23269,+23650,[^],+3700
'123330,제닉,-159,-433,27284,+28000,[^],+850
'060370,LS마린솔루션,-139,-417,29919,+30450,[^],+1500
'213420,덕산네오룩스,-89,-384,43139,+45050,[^],+3200
'321550,티움바이오,-362,-368,10179,-10400,[v],-460
'486990,노타,-101,-352,34835,+35400,[^],+1600
'237690,에스티팜,-23,-318,140426,+141200,[^],+4200
'476830,알지노믹스,-18,-318,180588,+188100,[^],+11700
'456160,지투지바이오,-46,-309,67391,+68400,[^],+2100
'019210,와이지-원,-243,-308,12658,-12370,[v],-310
'389650,넥스트바이오메디컬,-48,-297,62571,+63700,[^],+2400
'317330,덕산테코피아,-176,-297,16827,+17180,[^],+490
'074600,원익QnC,-90,-280,31132,+32400,[^],+2300
'091580,상신이디피,-126,-277,22048,-22300,[v],-1000
'215200,메가스터디교육,-59,-271,45904,-45850,[v],-400
'108490,로보티즈,-12,-266,227087,+259000,[^],+26000
'108380,대양전기공업,-104,-259,24791,+25250,[^],+1500
'183300,코미코,-22,-250,114527,+119600,[^],+9200
'425420,티에프이,-44,-239,54241,+56100,[^],+100
'481070,에이유브랜즈,-142,-235,16505,-16720,[v],-780
'006730,서부T&D,-174,-229,13149,+13210,[^],+220
'460870,에스엠씨지,-672,-223,3310,-3220,[v],-340
'106190,하이텍팜,-111,-223,20001,+20450,[^],+770
'218410,RFHIC,-26,-216,82980,+85100,[^],+2300
'189300,인텔리안테크,-18,-212,118121,+119900,[^],+7700
'035900,JYP Ent.,-35,-210,60767,+61300,[^],+2700
'161580,필옵틱스,-52,-202,39045,+40150,[^],+3750
'307750,국전약품,-518,-196,3794,+3820,[^],+60
'0009K0,에임드바이오,-37,-178,47880,+48750,[^],+3450
'051500,CJ프레시웨이,-66,-176,26554,+26900,[^],+650
'053610,프로텍,-32,-174,54758,+55500,[^],+3300
'092730,네오팜,-100,-172,17177,+17280,[^],+310
'082270,젬백스,-55,-166,30083,+31250,[^],+3600
'358570,지아이이노베이션,-123,-163,13239,+13340,[^],+110
'067160,SOOP,-28,-162,58513,+58500,[^],+1300
'052400,코나아이,-29,-159,55295,+56200,[^],+4300
'072950,빛샘전자,-185,-157,8500,+8690,[^],+1610
'119850,지엔씨에너지,-51,-157,30720,+31850,[^],+2200
'064260,다날,-208,-156,7494,+7480,[^],+410
'138080,오이솔루션,-40,-154,38835,+39450,[^],+100
'099320,쎄트렉아이,-9,-149,168379,+172600,[^],+11200
'200670,휴메딕스,-45,-149,32813,+32850,[^],+700
'214370,케어젠,-17,-149,84986,+86800,[^],+4800
'107640,한중엔시에스,-30,-146,48652,+49600,[^],+550
'448900,한국피아이엠,-16,-145,93382,+94400,[^],+8500
'014620,성광벤드,-38,-142,36902,+39150,[^],+400
'488280,에스투더블유,-98,-140,14297,+14320,[^],+620
'394800,쓰리빌리언,-117,-139,11854,+11960,[^],+560
'476060,온코닉테라퓨틱스,-67,-138,20503,+20950,[^],+1520
'355690,에이텀,-262,-138,5263,-5140,[v],-260
'090710,휴림로봇,-106,-122,11477,+11580,[^],+1180
'105740,디케이락,-122,-122,10001,+10000,[^],+560
'219130,타이거일렉,-40,-119,30241,+31350,[^],+1600
'056090,시지메드텍,-530,-117,2200,+2210,[^],+90
'085910,네오티스,-55,-115,20944,+21450,[^],+250
'030530,원익홀딩스,-38,-111,28990,+29350,[^],+3450
'226400,오스테오닉,-166,-109,6581,+6650,[^],+250
'475960,토모큐브,-20,-102,51748,+52600,[^],+2900
'041510,에스엠,-12,-101,87230,+87500,[^],+4500
'104830,원익머트리얼즈,-24,-101,41721,+42550,[^],+1750
'007390,네이처셀,-55,-100,18308,+18380,[^],+1100
'332290,누보,-756,-100,1317,-1329,[v],-69
'322310,오로스테크놀로지,-29,-97,33113,+33550,[^],+3400
'347700,스피어,-22,-97,44557,+45750,[^],+5250
'064290,인텍플러스,-45,-96,21178,+22950,[^],+3110
