종목코드,종목명,순매도수량(백주),순매도금액(백만),추정평균가,현재가,전일대비,전일대비
'001430,세아베스틸지주,-1668,-11315,67841,+65900,▲,+800
'373220,LG에너지솔루션,-244,-9175,375962,+373000,▲,+2000
'005490,POSCO홀딩스,-225,-6949,308655,+343000,▲,+5000
'006400,삼성SDI,-183,-5042,275066,-399500,▼,-3000
'105560,KB금융,-308,-3865,125481,-153800,▼,-1900
'064350,현대로템,-128,-2819,219450,-180700,▼,-5600
'052690,한전기술,-266,-2720,102162,+175400,▲,+7400
'0120G0,삼양바이오팜,-448,-2505,55901,+100100,▲,+12200
'042660,한화오션,-141,-2193,155353,-129500,▼,-500
'114090,GKL,-1476,-2044,13846,+12280,▲,+270
'030200,KT,-300,-1554,51780,+60000,▲,+700
'000270,기아,-110,-1446,132033,-170200,▼,-300
'024110,기업은행,-682,-1390,20389,+24100,▲,+400
'298040,효성중공업,-6,-1266,2009890,+2719000,▲,+26000
'007070,GS리테일,-592,-1203,20302,+20500,▲,+550
'307950,현대오토에버,-26,-1159,445519,+429500,▲,+3500
'042700,한미반도체,-63,-1071,168806,+309500,▲,+2500
'267260,HD현대일렉트릭,-12,-1014,872622,-957000,▼,-1000
'086280,현대글로비스,-40,-963,240964,-230000,▼,-500
'079550,LIG넥스원,-15,-836,542197,-664000,▼,-38000
'012330,현대모비스,-20,-834,410622,-403500,▼,-9500
'017670,SK텔레콤,-150,-792,52885,+78300,▲,+100
'103140,풍산,-57,-732,127967,-99300,▼,-600
'000810,삼성화재,-15,-699,474182,-476000,▼,-2500
'010140,삼성중공업,-236,-683,28925,+28650,▲,+150
'012200,계양전기,-487,-656,13471,6810,-,0
'005690,파미셀,-454,-628,13840,+16100,▲,+170
'004310,현대약품,-752,-612,8145,+9460,▲,+260
'066570,LG전자,-70,-606,86386,+117300,▲,+1100
'000155,두산우,-11,-551,499464,+512000,▲,+11000
'047810,한국항공우주,-36,-531,149634,-186200,▼,-4200
'012510,더존비즈온,-47,-432,91318,+119300,▲,+200
'192820,코스맥스,-22,-380,171876,+197800,▲,+18600
'082740,한화엔진,-82,-374,45450,+49000,▲,+450
'003690,코리안리,-329,-358,10887,+13250,▲,+150
'377300,카카오페이,-66,-320,48247,+63700,▲,+3500
'001450,현대해상,-116,-314,26982,+31300,▲,+1000
'204320,HL만도,-56,-310,55537,+54000,▲,+1000
'011200,HMM,-150,-300,20019,+21250,▲,+400
'036460,한국가스공사,-76,-291,38440,+37500,▲,+1250
'103590,일진전기,-44,-271,62207,+82300,▲,+200
'210540,디와이파워,-185,-259,14026,+14030,▲,+410
'011780,금호석유화학,-18,-251,137398,-131700,▼,-2500
'013580,계룡건설,-111,-228,20490,+29400,▲,+3600
'000990,DB하이텍,-28,-204,73831,-87400,▼,-500
'00680K,미래에셋증권2우B,-150,-188,12490,+21600,▲,+1400
'336260,두산퓨얼셀,-58,-185,31749,-42900,▼,-3000
'034220,LG디스플레이,-145,-171,11857,+12030,▲,+310
'00088K,한화3우B,-39,-167,42315,+48150,▲,+300
'009970,영원무역홀딩스,-9,-165,184161,-221000,▼,-500
'249420,일동제약,-40,-160,39716,-31200,▼,-200
'451800,한화리츠,-370,-158,4285,+5190,▲,+50
'066970,엘앤에프,-14,-151,110236,+110700,▲,+2400
'003550,LG,-19,-147,78297,+94500,▲,+4000
'009160,SIMPAC,-294,-144,4907,+4815,▲,+115
'021240,코웨이,-18,-144,79282,+74400,▲,+1400
'316140,우리금융지주,-52,-142,27198,+33800,▲,+200
'100840,SNT에너지,-36,-142,39386,+53800,▲,+12250
'011785,금호석유화학우,-21,-134,65131,+60300,▲,+200
'003570,SNT다이내믹스,-20,-121,60689,-47700,▼,-350
'183190,아세아시멘트,-98,-121,12281,+12810,▲,+820
'005440,현대지에프홀딩스,-145,-114,7851,+15190,▲,+230
