종목코드,종목명,순매수수량(백주),순매수금액(백만),추정평균가,현재가,전일대비,전일대비
'003550,LG,+8662,+74200,85661,+94500,▲,+4000
'071050,한국금융지주,+3980,+65964,165727,+233500,▲,+4500
'035250,강원랜드,+22947,+42695,18606,+18180,▲,+330
'030200,KT,+7316,+39548,54060,+60000,▲,+700
'033780,KT&G,+1563,+23329,149271,-156200,▼,-800
'017800,현대엘리베이터,+2493,+23052,92453,+88400,▲,+1000
'005940,NH투자증권,+9196,+19654,21374,+35300,▲,+1900
'004990,롯데지주,+3870,+11126,28751,+32100,▲,+1400
'000500,가온전선,+1224,+11086,90580,+112700,▲,+1500
'036460,한국가스공사,+2512,+10595,42179,+37500,▲,+1250
'001120,LX인터내셔널,+3033,+10488,34577,+47300,▲,+2800
'000810,삼성화재,+201,+9839,489018,-476000,▼,-2500
'005830,DB손해보험,+679,+8445,124419,+185300,▲,+800
'207940,삼성바이오로직스,+36,+6468,1799107,+1602000,▲,+17000
'003230,삼양식품,+41,+5249,1268761,+1147000,▲,+47000
'006260,LS,+268,+5206,193925,+305000,▲,+14500
'021240,코웨이,+567,+5165,91017,+74400,▲,+1400
'011200,HMM,+2351,+4921,20929,+21250,▲,+400
'003690,코리안리,+3887,+4566,11748,+13250,▲,+150
'278470,에이피알,+155,+4156,267787,-361500,▼,-7500
'139480,이마트,+434,+4018,92518,+100200,▲,+5800
'483650,달바글로벌,+239,+3829,160439,+159000,▲,+4100
'088980,맥쿼리인프라,+3145,+3668,11663,+11510,▲,+70
'443060,HD현대마린솔루션,+184,+3488,189323,+181500,▲,+3300
'032350,롯데관광개발,+1267,+3018,23814,+21550,▲,+600
'071320,지역난방공사,+271,+3005,110792,+92600,▲,+2900
'031210,서울보증보험,+545,+2753,50487,-56300,▼,-200
'017960,한국카본,+746,+2432,32624,+49300,▲,+950
'003540,대신증권,+817,+2262,27684,+40450,▲,+800
'439260,대한조선,+282,+2165,76838,-91200,▼,-3700
'010060,OCI홀딩스,+200,+2149,107255,+205000,▲,+6800
'071970,HD현대마린엔진,+228,+1898,83341,+79600,▲,+2000
'032640,LG유플러스,+1220,+1869,15314,+15690,▲,+70
'000990,DB하이텍,+273,+1843,67395,-87400,▼,-500
'317450,명인제약,+223,+1751,78404,+58600,▲,+200
'300720,한일시멘트,+856,+1713,20004,+17460,▲,+890
'352820,하이브,+57,+1683,297825,-347000,▼,-7500
'175330,JB금융지주,+679,+1666,24550,30200,-,0
'029780,삼성카드,+296,+1663,56180,+60200,▲,+400
'249420,일동제약,+402,+1576,39215,-31200,▼,-200
'018260,삼성에스디에스,+88,+1528,173273,+162000,▲,+500
'036530,SNT홀딩스,+243,+1469,60559,+65600,▲,+1400
'007310,오뚜기,+35,+1386,391859,+371000,▲,+2500
'334890,이지스밸류플러스리츠,+3199,+1355,4236,+4225,▲,+15
'259960,크래프톤,+54,+1323,245977,+236000,▲,+4000
'395400,SK리츠,+2265,+1322,5835,+6310,▲,+200
'082740,한화엔진,+309,+1302,42209,+49000,▲,+450
'0126Z0,삼성에피스홀딩스,+18,+1296,734082,+547000,▲,+15000
'069960,현대백화점,+99,+918,92798,+90500,▲,+4500
'267270,HD건설기계,+84,+900,107699,+133600,▲,+1900
'077970,STX엔진,+226,+863,38270,+34400,▲,+300
'214320,이노션,+417,+793,19036,+19700,▲,+130
'298020,효성티앤씨,+34,+782,231852,-369500,▼,-19000
'271560,오리온,+71,+751,105711,+135200,▲,+4600
'047050,포스코인터내셔널,+130,+692,53395,+77700,▲,+5900
'011210,현대위아,+100,+673,67522,+84700,▲,+500
'028670,팬오션,+1484,+593,3992,+5330,▲,+280
'006280,녹십자,+32,+530,167757,+147100,▲,+1900
'486240,DAISHIN343 AI반도체&인프라액티브,+384,+521,13553,+23200,▲,+40
'090430,아모레퍼시픽,+41,+509,124818,+140000,▲,+5300
'192820,코스맥스,+29,+491,170082,+197800,▲,+18600
'105630,한세실업,+359,+485,13504,+12340,▲,+200
'005090,SGC에너지,+193,+465,24039,+60600,▲,+8400
'000120,CJ대한통운,+48,+457,95404,+113300,▲,+500
'092200,디아이씨,+323,+414,12807,9170,-,0
'241560,두산밥캣,+65,+397,61397,+63300,▲,+1500
'008930,한미사이언스,+102,+382,37476,+38400,▲,+800
'361610,SK아이이테크놀로지,+131,+374,28496,+22100,▲,+350
'069620,대웅제약,+20,+368,187961,+160400,▲,+400
