종목코드,종목명,순매도수량(백주),순매도금액(백만),추정평균가,현재가,전일대비,전일대비
'034020,두산에너빌리티,-1071,-8522,79542,+109600,▲,+3300
'207940,삼성바이오로직스,-49,-8238,1689140,+1602000,▲,+17000
'373220,LG에너지솔루션,-130,-5744,442581,+373000,▲,+2000
'138930,BNK금융지주,-3686,-5642,15309,+18800,▲,+320
'015760,한국전력,-696,-3468,49799,+49050,▲,+750
'052690,한전기술,-240,-2462,102654,+175400,▲,+7400
'005490,POSCO홀딩스,-68,-2134,314259,+343000,▲,+5000
'0126Z0,삼성에피스홀딩스,-32,-2012,632843,+547000,▲,+15000
'006340,대원전선,-3984,-1595,4004,-6410,▼,-110
'051910,LG화학,-39,-1446,370262,+308000,▲,+4500
'272210,한화시스템,-249,-1328,53382,-135800,▼,-5200
'071050,한국금융지주,-73,-1204,165685,+233500,▲,+4500
'005380,현대차,-40,-1194,297136,522000,-,0
'055550,신한지주,-129,-1006,77964,-96100,▼,-400
'009540,HD한국조선해양,-22,-982,447137,-404500,▼,-9000
'00680K,미래에셋증권2우B,-790,-798,10103,+21600,▲,+1400
'088980,맥쿼리인프라,-639,-747,11689,+11510,▲,+70
'010120,LS ELECTRIC,-14,-735,507632,+889000,▲,+16000
'439260,대한조선,-94,-716,75816,-91200,▼,-3700
'097230,HJ중공업,-297,-690,23272,+28450,▲,+650
'001440,대한전선,-277,-631,22779,+30700,▲,+600
'012510,더존비즈온,-71,-629,88265,+119300,▲,+200
'454910,두산로보틱스,-75,-623,83270,+89800,▲,+600
'007660,이수페타시스,-44,-613,140626,-126900,▼,-2600
'000050,경방,-555,-609,10967,+9880,▲,+690
'114090,GKL,-415,-589,14187,+12280,▲,+270
'000990,DB하이텍,-85,-578,67847,-87400,▼,-500
'180640,한진칼,-43,-569,132492,128000,-,0
'316140,우리금융지주,-198,-555,27985,+33800,▲,+200
'011070,LG이노텍,-19,-548,293967,+295500,▲,+9500
'007070,GS리테일,-245,-538,21943,+20500,▲,+550
'402340,SK스퀘어,-16,-514,312214,-604000,▼,-7000
'042660,한화오션,-44,-500,113934,-129500,▼,-500
'005940,NH투자증권,-199,-423,21274,+35300,▲,+1900
'062040,산일전기,-26,-398,150943,+157200,▲,+5500
'128940,한미약품,-9,-392,456544,+555000,▲,+36000
'003530,한화투자증권,-819,-387,4725,+7920,▲,+540
'035250,강원랜드,-208,-372,17894,+18180,▲,+330
'042700,한미반도체,-30,-360,119777,+309500,▲,+2500
'023590,다우기술,-88,-354,40314,+51200,▲,+2250
'249420,일동제약,-78,-334,42546,-31200,▼,-200
'039490,키움증권,-10,-301,286880,+464000,▲,+15000
'007340,DN오토모티브,-105,-292,27699,+39650,▲,+50
'092200,디아이씨,-242,-291,12053,9170,-,0
'002380,KCC,-7,-284,436742,+543000,▲,+9000
'079550,LIG넥스원,-7,-263,380951,-664000,▼,-38000
'002320,한진,-127,-262,20613,+19720,▲,+610
'001040,CJ,-14,-255,180380,+207000,▲,+10000
'170900,동아에스티,-43,-246,57284,+44100,▲,+850
'112610,씨에스윈드,-53,-240,45687,+65900,▲,+1000
'025540,한국단자,-34,-234,68368,+76000,▲,+1700
'018670,SK가스,-9,-221,235368,+266500,▲,+17500
'000100,유한양행,-17,-204,117299,+99700,▲,+1000
'000155,두산우,-4,-189,522497,+512000,▲,+11000
'008770,호텔신라,-41,-186,45834,+44500,▲,+1200
'326030,SK바이오팜,-14,-184,132170,+98300,▲,+800
'194370,제이에스코퍼레이션,-132,-181,13664,+12140,▲,+280
'086790,하나금융지주,-20,-180,91997,-112400,▼,-800
'006360,GS건설,-86,-178,20717,+33450,▲,+7500
'086280,현대글로비스,-10,-176,180722,-230000,▼,-500
'036460,한국가스공사,-42,-173,41632,+37500,▲,+1250
'000670,영풍,-24,-163,68511,+60300,▲,+4800
'139480,이마트,-20,-162,80210,+100200,▲,+5800
'037710,광주신세계,-47,-151,31955,+39700,▲,+700
'353200,대덕전자,-32,-149,47266,+82800,▲,+5500
'004360,세방,-95,-147,15523,+15710,▲,+1250
'014680,한솔케미칼,-7,-145,210874,+290000,▲,+6500
'210540,디와이파워,-103,-142,13712,+14030,▲,+410
'000640,동아쏘시오홀딩스,-11,-140,122373,+102200,▲,+100
'058730,다스코,-397,-135,3407,+3745,▲,+240
'017960,한국카본,-45,-135,29949,+49300,▲,+950
'000520,삼일제약,-133,-134,10112,+10050,▲,+170
'105630,한세실업,-100,-131,13072,+12340,▲,+200
