종목코드,종목명,순매도수량(백주),순매도금액(백만),추정평균가,현재가,전일대비,전일대비
'000660,SK하이닉스,-861,-81192,942679,+980000,▲,+47000
'000270,기아,-4309,-69654,161664,-158400,▼,-3300
'005930,삼성전자,-3119,-58672,188114,+189800,▲,+3500
'034020,두산에너빌리티,-3076,-32240,104805,-100200,▼,-500
'012330,현대모비스,-694,-26367,380064,+391500,▲,+10500
'005935,삼성전자우,-1711,-22530,131667,+134100,▲,+3200
'278470,에이피알,-616,-20535,333118,+332000,▲,+7500
'005380,현대차,-408,-20006,490792,+494000,▲,+9000
'009150,삼성전기,-357,-15435,432329,+435500,▲,+8000
'298040,효성중공업,-59,-15238,2600848,+2695000,▲,+106000
'006400,삼성SDI,-373,-14255,381690,+395500,▲,+19000
'000720,현대건설,-706,-10973,155454,-150100,▼,-4000
'402340,SK스퀘어,-141,-7866,556167,+592000,▲,+35000
'006260,LS,-283,-7715,272583,+275500,▲,+2000
'047040,대우건설,-4331,-7567,17474,-16400,▼,-660
'004020,현대제철,-2091,-7335,35085,+35050,▲,+550
'066570,LG전자,-629,-6936,110224,+113800,▲,+4300
'003490,대한항공,-2802,-6872,24523,+24750,▲,+450
'010130,고려아연,-46,-6826,1484130,+1538000,▲,+52000
'352820,하이브,-227,-6734,296200,+293500,▲,+3000
'009830,한화솔루션,-1234,-5894,47755,-45100,▼,-1400
'000150,두산,-46,-4940,1085269,+1151000,▲,+85000
'047810,한국항공우주,-274,-4674,170900,+176600,▲,+6700
'010120,LS ELECTRIC,-52,-4322,834018,-821000,▼,-2000
'454910,두산로보틱스,-511,-4279,83781,+85700,▲,+2500
'068270,셀트리온,-169,-3203,189765,+199100,▲,+10800
'006800,미래에셋증권,-505,-3167,62684,-61200,▼,-700
'035420,NAVER,-148,-3111,210694,+213500,▲,+4500
'010060,OCI홀딩스,-146,-2811,192569,-177900,▼,-14300
'034220,LG디스플레이,-2049,-2350,11468,+11450,▲,+260
'272210,한화시스템,-179,-2212,123356,+126200,▲,+2200
'267260,HD현대일렉트릭,-24,-2176,914900,+933000,▲,+20000
'105560,KB금융,-143,-2101,146717,+147000,▲,+1700
'010140,삼성중공업,-781,-2066,26443,+26300,▲,+300
'100840,SNT에너지,-371,-1842,49607,-49300,▼,-4900
'004170,신세계,-56,-1782,321040,+320500,▲,+1000
'007810,코리아써키트,-285,-1752,61428,+65100,▲,+4300
