종목코드,종목명,순매수수량(백주),순매수금액(백만),추정평균가,현재가,전일대비,전일대비
'195940,HK이노엔,+2241,+10196,45495,-50300,[v],-2800
'196170,알테오젠,+202,+7759,384133,-354000,[v],-27000
'298380,에이비엘바이오,+438,+3451,78749,-171600,[v],-8500
'145020,휴젤,+49,+1682,340400,-247000,[v],-12500
'035900,JYP Ent.,+178,+1436,80812,-62400,[v],-1900
'347850,디앤디파마텍,+170,+1343,78807,-71300,[v],-6300
'095340,ISC,+227,+1276,56297,-247000,[v],-3000
'000250,삼천당제약,+81,+1270,156829,+1150000,[^],+39000
'294570,쿠콘,+314,+1265,40240,-28050,[v],-900
'063080,컴투스홀딩스,+407,+1084,26620,-17310,[v],-690
'035760,CJ ENM,+154,+1059,68943,-58200,[v],-1100
'194700,노바렉스,+589,+1033,17557,-13650,[v],-350
'112040,위메이드,+326,+961,29519,-21000,[v],-750
'089030,테크윙,+264,+930,35281,-48900,[v],-3100
'087010,펩트론,+56,+905,162363,-295500,[v],-7500
'017510,세명전기,+1104,+891,8063,-8990,[v],-320
'307750,국전약품,+2261,+818,3619,-4380,[v],-235
'101490,에스앤에스텍,+202,+782,38696,-80400,[v],-3100
'482630,삼양엔씨켐,+392,+722,18403,-15980,[v],-380
'418470,KT밀리의서재,+371,+673,18119,-12960,[v],-490
'163730,핑거,+360,+537,14898,-9650,[v],-320
'448280,에코아이,+382,+474,12402,-11560,[v],-360
'053300,한국정보인증,+621,+453,7302,-5710,[v],-160
'030520,한글과컴퓨터,+151,+447,29590,-19740,[v],-710
'237690,에스티팜,+54,+437,80375,-150100,[v],-9200
'058470,리노공업,+88,+432,48806,-99700,[v],-5200
'042420,네오위즈홀딩스,+155,+425,27516,-23400,[v],-600
'338220,뷰노,+198,+408,20593,-16160,[v],-660
'347700,스피어,+472,+400,8473,-48400,[v],-2500
'023160,태광,+182,+392,21497,-34500,[v],-150
'060250,NHN KCP,+412,+366,8873,-16310,[v],-740
'067160,SOOP,+39,+330,85036,-59200,[v],-2000
'950160,코오롱티슈진,+75,+289,38531,-117300,[v],-9700
'318160,셀바이오휴먼텍,+389,+286,7357,-6910,[v],-390
'388720,유일로보틱스,+36,+278,76431,-89900,[v],-3000
'123330,제닉,+70,+265,37625,-30450,[v],-2150
'251970,펌텍코리아,+46,+260,56760,-46200,[v],-1400
'086900,메디톡스,+16,+256,164993,-101200,[v],-2400
'336570,원텍,+255,+252,9874,-6930,[v],-250
'141080,리가켐바이오,+23,+248,108265,-198700,[v],-14800
'158430,아톤,+351,+234,6673,-6180,[v],-220
'094480,갤럭시아머니트리,+190,+224,11800,-8130,[v],-320
'240550,동방메디컬,+180,+216,11967,-6600,[v],-250
'124500,아이티센글로벌,+98,+190,19458,-46500,[v],-400
'053580,웹케시,+82,+187,22688,-8420,[v],-270
'222800,심텍,+83,+181,21967,-52200,[v],-4000
'041510,에스엠,+13,+175,137111,-89200,[v],-1800
'293490,카카오게임즈,+97,+173,17832,-12260,[v],-940
'472850,폰드그룹,+209,+172,8245,-5140,[v],-150
'214180,헥토이노베이션,+120,+171,14234,-18230,[v],-500
'417790,트루엔,+171,+164,9599,-7430,[v],-140
'475830,오름테라퓨틱,+96,+157,16392,-94900,[v],-17500
'064760,티씨케이,+16,+153,97555,-225000,[v],-14000
'069080,웹젠,+101,+148,14653,-12220,[v],-220
'290550,디케이티,+219,+147,6733,-18200,[v],-660
'337930,젝시믹스,+240,+145,6027,-4170,[v],-105
'101160,월덱스,+72,+142,19746,-29850,[v],-150
'466100,클로봇,+75,+135,18085,-49100,[v],-1700
'462860,더즌,+456,+135,2953,-3290,[v],-130
'032190,다우데이타,+75,+130,17447,-23100,[v],-1050
'041190,우리기술투자,+162,+128,7880,-6290,[v],-220
'041830,인바디,+49,+122,24828,-28350,[v],-550
'013030,하이록코리아,+38,+121,31346,-35550,[v],-1500
'348340,뉴로메카,+50,+120,24058,-62500,[v],-3800
'176750,듀켐바이오,+102,+113,11081,-9080,[v],-280
'214450,파마리서치,+2,+106,447970,-304500,[v],-9000
'443250,레뷰코퍼레이션,+90,+104,11573,+9670,[^],+280
'033500,동성화인텍,+39,+103,26735,-22050,[v],-1250
'287840,인투셀,+26,+103,40211,-41400,[v],-3450
'461300,아이스크림미디어,+56,+102,18411,-17140,[v],-390
'144960,뉴파워프라즈마,+200,+101,5074,-5100,[v],-280
'304100,솔트룩스,+15,+101,67834,-22050,[v],-950
'065710,서호전기,+23,+101,43711,-43600,[v],-600
'218410,RFHIC,+45,+101,22413,-81000,[v],-1400
'425420,티에프이,+40,+100,24946,-64100,[v],-4900
'475400,씨메스,+40,+97,24366,-29900,[v],-1500
'389260,대명에너지,+33,+96,29237,+25900,[^],+5900
'476060,온코닉테라퓨틱스,+42,+94,22351,-22900,[v],-150
'058970,엠로,+16,+81,50833,-27800,[v],-800
'298540,더네이쳐홀딩스,+67,+81,12193,-7520,[v],-180
'051500,CJ프레시웨이,+28,+80,28557,-30650,[v],-250
'482680,미래에셋비전스팩7호,+392,+78,2000,2035,-,0
'496070,신한제16호스팩,+380,+77,2014,-2035,[v],-10
'089150,케이씨티,+169,+74,4371,+3695,[^],+185
'272290,이녹스첨단소재,+32,+73,22755,-30250,[v],-1950
'319400,현대무벡스,+172,+72,4166,-25100,[v],-700
'014620,성광벤드,+20,+68,33888,+34450,[^],+1300
'267980,매일유업,+17,+68,39312,-35300,[v],-1400
'182360,큐브엔터,+34,+64,18728,-10190,[v],-300
'032820,우리기술,+236,+63,2676,-21600,[v],-1800
'098120,마이크로컨텍솔,+38,+61,15754,+27400,[^],+150
'033100,제룡전기,+17,+60,36043,-45600,[v],-1450
