종목코드,종목명,순매도수량(백주),순매도금액(백만),추정평균가,현재가,전일대비,전일대비
'160190,하이젠알앤엠,-1229,-4882,39726,-35800,[v],-2000
'419530,SAMG엔터,-390,-3693,94568,-32950,[v],-1000
'376300,디어유,-602,-3163,52528,-30900,[v],-1550
'083650,비에이치아이,-650,-2776,42679,+95100,[^],+300
'413640,비아이매트릭스,-1304,-2719,20854,-8090,[v],-110
'464080,에스오에스랩,-1597,-2204,13797,-14960,[v],-640
'018290,브이티,-583,-2025,34719,-15210,[v],-520
'358570,지아이이노베이션,-839,-1837,21890,-13890,[v],-790
'041510,에스엠,-117,-1567,134051,-89200,[v],-1800
'277810,레인보우로보틱스,-50,-1495,297820,-544000,[v],-23000
'257720,실리콘투,-266,-1488,55977,-37800,[v],-1000
'108490,로보티즈,-178,-1288,72328,-242500,[v],-12500
'459510,나우로보틱스,-477,-1001,20977,-18760,[v],-770
'293490,카카오게임즈,-428,-947,22133,-12260,[v],-940
'089030,테크윙,-277,-922,33257,-48900,[v],-3100
'377030,비트맥스,-1448,-918,6339,-700,[v],-15
'214450,파마리서치,-19,-918,475233,-304500,[v],-9000
'240550,동방메디컬,-683,-862,12633,-6600,[v],-250
'188040,바이오포트,-438,-831,18947,-6200,[v],-80
'348210,넥스틴,-147,-759,51526,-69200,[v],-3800
'052400,코나아이,-110,-730,66558,-53500,[v],-2700
'023160,태광,-331,-672,20325,-34500,[v],-150
'042000,카페24,-122,-609,49891,-26950,[v],-850
'124500,아이티센글로벌,-197,-568,28891,-46500,[v],-400
'450950,아스테라시스,-430,-525,12233,-11010,[v],-230
'475400,씨메스,-181,-464,25608,-29900,[v],-1500
'053030,바이넥스,-276,-442,16055,-11350,[v],-510
'041190,우리기술투자,-500,-439,8767,-6290,[v],-220
'057680,티사이언티픽,-3277,-430,1311,-614,[v],-1
'158430,아톤,-363,-422,11624,-6180,[v],-220
'119850,지엔씨에너지,-124,-414,33491,-31900,[v],-1300
'140860,파크시스템스,-14,-409,289097,-243500,[v],-12000
'182360,큐브엔터,-237,-409,17293,-10190,[v],-300
'211050,인카금융서비스,-286,-401,14011,-11940,[v],-310
'112040,위메이드,-89,-336,37957,-21000,[v],-750
'481070,에이유브랜즈,-150,-327,21846,-17180,[v],-720
'308430,셀비온,-172,-327,19064,+31700,[^],+500
'196170,알테오젠,-8,-322,383695,-354000,[v],-27000
'205500,넥써쓰,-779,-318,4083,-1680,[v],-27
'166090,하나머티리얼즈,-119,-309,25949,-60700,[v],-2700
'030520,한글과컴퓨터,-96,-308,32092,-19740,[v],-710
'086520,에코프로,-60,-287,47838,-147500,[v],-1500
'214370,케어젠,-85,-283,33192,-91100,[v],-5800
'021080,에이티넘인베스트,-1000,-273,2734,+3115,[^],+5
'058970,엠로,-47,-262,55259,-27800,[v],-800
'014620,성광벤드,-81,-248,30566,+34450,[^],+1300
'033500,동성화인텍,-87,-224,25703,-22050,[v],-1250
'253450,스튜디오드래곤,-42,-223,53604,-37000,[v],-700
'206640,바디텍메드,-152,-223,14685,-11330,[v],-470
'084370,유진테크,-54,-215,39634,-110900,[v],-5900
'098070,한텍,-55,-210,38192,+48500,[^],+2600
'370090,퓨런티어,-117,-209,17822,-12390,[v],-450
'214180,헥토이노베이션,-126,-206,16362,-18230,[v],-500
'290650,엘앤씨바이오,-69,-193,27813,-68700,[v],-4700
'053300,한국정보인증,-202,-191,9458,-5710,[v],-160
'064260,다날,-280,-182,6489,-6180,[v],-250
'298380,에이비엘바이오,-26,-170,66237,-171600,[v],-8500
'340570,티앤엘,-29,-170,59204,-49800,[v],-2600
'446840,지슨,-768,-165,2151,-1400,[v],-49
'092730,네오팜,-115,-164,14217,-17010,[v],-610
'241710,코스메카코리아,-26,-161,60713,-81900,[v],-2700
'260970,에스앤디,-10,-146,144540,-54000,[v],-2300
'319400,현대무벡스,-280,-146,5224,-25100,[v],-700
'215200,메가스터디교육,-29,-145,50559,+48500,[^],+750
'222040,코스맥스엔비티,-297,-145,4875,-3915,[v],-35
'476060,온코닉테라퓨틱스,-64,-141,21944,-22900,[v],-150
'115450,HLB테라퓨틱스,-250,-139,5551,-3035,[v],-35
'389470,인벤티지랩,-36,-139,38119,-71600,[v],-5200
'123330,제닉,-32,-129,40497,-30450,[v],-2150
'372320,큐로셀,-39,-127,32660,-49850,[v],-1150
'194480,데브시스터즈,-29,-122,42636,-29250,[v],-3350
'060250,NHN KCP,-85,-107,12660,-16310,[v],-740
'080220,제주반도체,-66,-105,15984,-37050,[v],-3100
'278280,천보,-24,-101,41837,-51800,[v],-200
'058610,에스피지,-36,-99,27892,-106900,[v],-4400
'448710,코츠테크놀로지,-40,-95,23736,-18070,[v],-480
'214430,아이쓰리시스템,-10,-94,94201,-91000,[v],-2300
'460870,에스엠씨지,-123,-93,7535,+4470,[^],+630
'328130,루닛,-17,-90,51976,-34100,[v],-500
'065710,서호전기,-21,-89,42899,-43600,[v],-600
'336570,원텍,-81,-86,10669,-6930,[v],-250
'040910,아이씨디,-182,-77,4266,-5420,[v],-170
'348370,엔켐,-12,-76,61110,-40950,[v],-1750
'011080,형지I&C,-883,-74,838,-463,[v],-1
'067160,SOOP,-8,-71,91888,-59200,[v],-2000
'035900,JYP Ent.,-9,-69,74555,-62400,[v],-1900
'204270,제이앤티씨,-35,-67,19248,-16500,[v],-470
'950220,네오이뮨텍,-609,-67,1097,-537,[v],-5
'285490,노바텍,-35,-65,18461,-20950,[v],-100
'087010,펩트론,-3,-64,201394,-295500,[v],-7500
'060370,LS마린솔루션,-20,-63,31868,+29150,[^],+750
'222800,심텍,-25,-61,24179,-52200,[v],-4000
'115180,큐리언트,-50,-60,12063,-38050,[v],-2450
'450330,하스,-67,-58,8716,+6820,[^],+120
'247540,에코프로비엠,-5,-56,103954,+205000,[^],+2500
'440110,파두,-46,-53,11701,-49900,[v],-2500
'274400,이노시뮬레이션,-100,-50,5050,+3840,[^],+90
'028300,HLB,-10,-49,49703,+53500,[^],+200
'000250,삼천당제약,-3,-48,154278,+1150000,[^],+39000
'226950,올릭스,-12,-48,38831,-187000,[v],-13500
