종목코드,종목명,순매수수량(백주),순매수금액(백만),추정평균가,현재가,전일대비,전일대비
'041510,에스엠,+546,+7601,139330,-89200,[v],-1800
'044490,태웅,+950,+3604,37930,+47550,[^],+600
'213420,덕산네오룩스,+845,+3573,42311,-50100,[v],-2900
'122870,와이지엔터테인먼트,+278,+2517,90475,-53900,[v],-2300
'237690,에스티팜,+196,+1823,92812,-150100,[v],-9200
'260970,에스앤디,+104,+1223,118123,-54000,[v],-2300
'086520,에코프로,+245,+1219,49673,-147500,[v],-1500
'148150,세경하이테크,+1210,+912,7540,-4310,[v],-140
'035900,JYP Ent.,+116,+881,76224,-62400,[v],-1900
'083650,비에이치아이,+226,+874,38707,+95100,[^],+300
'356860,티엘비,+303,+779,25694,-67200,[v],-5900
'425420,티에프이,+228,+749,32898,-64100,[v],-4900
'121600,나노신소재,+130,+707,54446,+68000,[^],+100
'278280,천보,+143,+662,46366,-51800,[v],-200
'416180,신성에스티,+153,+644,42082,-33650,[v],-100
'347700,스피어,+524,+587,11210,-48400,[v],-2500
'372320,큐로셀,+159,+561,35243,-49850,[v],-1150
'474650,링크솔루션,+225,+509,22669,-59100,[v],-3100
'189300,인텔리안테크,+96,+507,52726,-119600,[v],-9500
'082920,비츠로셀,+164,+495,30180,+38050,[^],+3300
'336570,원텍,+366,+482,13167,-6930,[v],-250
'357780,솔브레인,+22,+475,214319,-385500,[v],-10500
'084370,유진테크,+98,+453,46252,-110900,[v],-5900
'101160,월덱스,+180,+438,24290,-29850,[v],-150
'014620,성광벤드,+144,+437,30253,+34450,[^],+1300
'204620,글로벌텍스프리,+566,+402,7096,-4900,[v],-160
'078600,대주전자재료,+51,+401,78184,+130300,[^],+100
'036890,진성티이씨,+324,+366,11321,-15790,[v],-220
'095340,ISC,+60,+366,61482,-247000,[v],-3000
'122640,예스티,+195,+363,18620,-20100,[v],-700
'253450,스튜디오드래곤,+71,+351,49222,-37000,[v],-700
'458650,성우,+240,+330,13766,-12410,[v],-220
'108490,로보티즈,+38,+310,82639,-242500,[v],-12500
'030530,원익홀딩스,+473,+300,6340,-27800,[v],-1650
'039830,오로라,+145,+295,20329,-9450,[v],-590
'475460,미트박스,+170,+291,17126,+7830,[^],+40
'108380,대양전기공업,+110,+272,24751,-25400,[v],-850
'251970,펌텍코리아,+42,+254,60873,-46200,[v],-1400
'290650,엘앤씨바이오,+82,+240,29094,-68700,[v],-4700
'119850,지엔씨에너지,+68,+231,34051,-31900,[v],-1300
'123330,제닉,+60,+229,38096,-30450,[v],-2150
'083310,엘오티베큠,+187,+215,11494,-12570,[v],-610
'393970,대진첨단소재,+228,+212,9315,2825,-,0
'095610,테스,+76,+204,26716,-57400,[v],-3500
'277810,레인보우로보틱스,+7,+201,276300,-544000,[v],-23000
'473980,노머스,+59,+191,32340,-17150,[v],-330
'297090,씨에스베어링,+247,+185,7481,+8180,[^],+350
'348370,엔켐,+29,+176,60606,-40950,[v],-1750
'051500,CJ프레시웨이,+55,+162,29460,-30650,[v],-250
'397030,에이프릴바이오,+70,+160,22708,-58600,[v],-5000
'056190,에스에프에이,+62,+154,24726,-27300,[v],-450
'299030,하나기술,+63,+151,24028,-26600,[v],-700
'036830,솔브레인홀딩스,+33,+145,43931,-47600,[v],-1250
'023160,태광,+70,+139,19862,-34500,[v],-150
'053610,프로텍,+49,+134,27494,-52800,[v],-2100
'418550,제이오,+143,+131,9152,-8000,[v],-30
'358570,지아이이노베이션,+62,+129,20897,-13890,[v],-790
'013030,하이록코리아,+44,+128,29101,-35550,[v],-1500
'226400,오스테오닉,+178,+124,6984,-6430,[v],-470
'362320,청담글로벌,+116,+111,9543,-4835,[v],-135
'218410,RFHIC,+40,+110,27696,-81000,[v],-1400
'137400,피엔티,+32,+109,33980,-49900,[v],-800
'237880,클리오,+63,+102,16108,-11740,[v],-190
'058970,엠로,+20,+101,49845,-27800,[v],-800
'394800,쓰리빌리언,+137,+98,7155,-13140,[v],-330
'247540,에코프로비엠,+8,+93,112780,+205000,[^],+2500
'402030,코난테크놀로지,+27,+90,33197,-18350,[v],-650
'102710,이엔에프테크놀로지,+22,+87,38624,-48900,[v],-1700
'319660,피에스케이,+41,+84,20184,-80300,[v],-1800
'489500,엘케이켐,+42,+81,19334,+33700,[^],+700
'298540,더네이쳐홀딩스,+63,+78,12425,-7520,[v],-180
'476060,온코닉테라퓨틱스,+28,+78,27607,-22900,[v],-150
'365340,성일하이텍,+20,+77,39297,-59000,[v],-900
'006730,서부T&D,+75,+74,9909,-13100,[v],-630
'211050,인카금융서비스,+64,+74,11600,-11940,[v],-310
'222080,씨아이에스,+93,+72,7764,-11950,[v],-270
'036220,오상헬스케어,+37,+72,19125,-8880,[v],-460
'060370,LS마린솔루션,+26,+72,27947,+29150,[^],+750
'389260,대명에너지,+27,+70,26237,+25900,[^],+5900
