종목코드,종목명,순매도수량(백주),순매도금액(백만),추정평균가,현재가,전일대비,전일대비
'035420,NAVER,-3377,-78265,231781,-207500,[v],-5000
'010140,삼성중공업,-22097,-41702,18872,-24550,[v],-1450
'000660,SK하이닉스,-1342,-35486,264487,-877000,[v],-45000
'373220,LG에너지솔루션,-973,-35263,362393,+409500,[^],+15000
'006400,삼성SDI,-1815,-34401,189561,+416000,[^],+10500
'298040,효성중공업,-150,-16645,1106261,-2509000,[v],-167000
'009420,한올바이오파마,-3996,-12066,30193,-58200,[v],-5100
'011790,SKC,-1100,-11747,106766,-96000,[v],-2700
'000150,두산,-193,-10913,565514,-1116000,[v],-87000
'017670,SK텔레콤,-1935,-10759,55597,-78100,[v],-1800
'066970,엘앤에프,-1558,-10260,65865,+156800,[^],+1500
'005380,현대차,-464,-10035,216433,-471000,[v],-24000
'024110,기업은행,-4943,-9912,20052,-22100,[v],-1450
'005935,삼성전자우,-1799,-9788,54395,-121100,[v],-5100
'055550,신한지주,-1393,-9558,68598,-90900,[v],-2600
'003670,포스코퓨처엠,-600,-8924,148706,+218000,[^],+9000
'028050,삼성E&A,-3614,-8855,24502,+33350,[^],+250
'267260,HD현대일렉트릭,-179,-8776,490565,-879000,[v],-36000
'047050,포스코인터내셔널,-1608,-8740,54358,+75700,[^],+1200
'005387,현대차2우B,-477,-7980,167171,-246000,[v],-11000
'010120,LS ELECTRIC,-250,-7122,284760,-777000,[v],-24000
'066570,LG전자,-899,-7019,78119,-108600,[v],-3400
'033780,KT&G,-487,-6456,132562,-157200,[v],-800
'062040,산일전기,-639,-6322,98874,-143500,[v],-5800
'128940,한미약품,-203,-5779,284283,-522000,[v],-27000
'011780,금호석유화학,-451,-5639,124970,-120300,[v],-6200
'021240,코웨이,-406,-4391,108122,-72000,[v],-1500
'489790,한화비전,-726,-4326,59610,-75500,[v],-5000
'475150,SK이터닉스,-1710,-4290,25084,+58300,[^],+5900
'207940,삼성바이오로직스,-39,-4172,1079837,-1532000,[v],-74000
'326030,SK바이오팜,-351,-3590,102249,-97500,[v],-2800
'108320,LX세미콘,-593,-3406,57483,-50200,[v],-1400
'042660,한화오션,-425,-3273,76994,-119100,[v],-4100
'204320,HL만도,-828,-2961,35774,-50300,[v],-900
'003850,보령,-3016,-2802,9290,-9240,[v],-410
'088980,맥쿼리인프라,-2379,-2704,11365,-11340,[v],-70
'000490,대동,-2526,-2536,10040,-9520,[v],-310
'011070,LG이노텍,-163,-2479,152254,-309500,[v],-11000
'003530,한화투자증권,-3796,-2373,6252,-6870,[v],-320
'112610,씨에스윈드,-434,-2095,48219,+63200,[^],+3000
'316140,우리금융지주,-817,-2093,25609,-32400,[v],-1200
'103590,일진전기,-523,-2067,39544,-71400,[v],-3700
'004370,농심,-53,-2049,388185,-367000,[v],-8500
'005830,DB손해보험,-150,-2000,133520,-164300,[v],-8600
'077970,STX엔진,-919,-1995,21718,-31900,[v],-1600
'071090,하이스틸,-3430,-1975,5757,+3470,[^],+25
'450080,에코프로머티,-372,-1956,52512,-72100,[v],-1300
'005870,휴니드,-1833,-1894,10333,-8280,[v],-350
'008770,호텔신라,-359,-1848,51471,-44950,[v],-2500
'294870,HDC현대산업개발,-785,-1827,23284,-21500,[v],-750
'018260,삼성에스디에스,-112,-1800,160481,-153800,[v],-2500
'014830,유니드,-205,-1762,85945,-81500,[v],-2500
'175330,JB금융지주,-709,-1706,24076,-30500,[v],-600
'009450,경동나비엔,-192,-1664,86760,-60400,[v],-1700
'462870,시프트업,-380,-1632,42915,-31750,[v],-550
'251270,넷마블,-274,-1629,59427,-49900,[v],-2300
'075580,세진중공업,-1292,-1522,11787,-16480,[v],-620
'006220,제주은행,-973,-1511,15522,-12300,[v],-510
'005850,에스엘,-400,-1375,34376,-56900,[v],-2900
'017040,광명전기,-11416,-1338,1172,-930,[v],-95
'005180,빙그레,-158,-1310,83058,-72000,[v],-2200
'000210,DL,-240,-1275,53142,-62300,[v],-300
'007340,DN오토모티브,-407,-1270,31215,-37850,[v],-2900
'023590,다우기술,-339,-1238,36467,-45000,[v],-3300
'051915,LG화학우,-75,-1188,157556,-153500,[v],-3000
'100090,SK오션플랜트,-565,-1112,19667,+27800,[^],+950
'025540,한국단자,-169,-1099,64878,-75800,[v],-2900
'008930,한미사이언스,-216,-1081,49949,-37300,[v],-1100
'012630,HDC,-465,-1029,22146,+28900,[^],+350
'096770,SK이노베이션,-81,-922,113804,+113100,[^],+1700
'000880,한화,-97,-893,91888,-108600,[v],-2900
'006110,삼아알미늄,-394,-878,22265,+32000,[^],+3150
'306200,세아제강,-51,-860,169046,+130300,[^],+1100
'108670,LX하우시스,-271,-846,31280,-28300,[v],-250
'017810,풀무원,-599,-834,13924,-11950,[v],-160
'003690,코리안리,-745,-822,11034,+13390,[^],+60
'064960,SNT모티브,-230,-796,34542,-33100,[v],-700
'001500,현대차증권,-865,-788,9102,-10370,[v],-530
'003350,한국화장품제조,-124,-774,62335,-43700,[v],-2200
'073240,금호타이어,-1595,-758,4750,-6030,[v],-220
'280360,롯데웰푸드,-60,-735,122692,-112400,[v],-3800
