종목코드,종목명,순매도수량(백주),순매도금액(백만),추정평균가,현재가,전일대비,전일대비
'000660,SK하이닉스,-284,-28517,1005739,-1006000,▼,-7000
'005930,삼성전자,-1412,-28342,200656,-199800,▼,-700
'272210,한화시스템,-687,-7507,109258,-135800,▼,-5200
'009830,한화솔루션,-1418,-7186,50690,+52200,▲,+2450
'105560,KB금융,-392,-6499,165801,-153800,▼,-1900
'267270,HD건설기계,-458,-6460,141187,+133600,▲,+1900
'066570,LG전자,-412,-5475,132797,+117300,▲,+1100
'010950,S-Oil,-459,-5200,113228,+111800,▲,+600
'042660,한화오션,-306,-4359,142399,-129500,▼,-500
'032830,삼성생명,-177,-3953,223583,-226500,▼,-4000
'006800,미래에셋증권,-595,-3787,63673,+67900,▲,+1200
'000270,기아,-217,-3731,172058,-170200,▼,-300
'001040,CJ,-169,-3699,219299,+207000,▲,+10000
'042700,한미반도체,-186,-3660,196991,+309500,▲,+2500
'329180,HD현대중공업,-61,-3622,590932,-561000,▼,-6000
'086790,하나금융지주,-258,-3229,124947,-112400,▼,-800
'005935,삼성전자우,-224,-3107,138560,-139200,▼,-5000
'002380,KCC,-49,-3000,609743,+543000,▲,+9000
'011790,SKC,-260,-2931,112522,+99300,▲,+200
'035420,NAVER,-111,-2841,254828,+221000,▲,+500
'004170,신세계,-79,-2798,354305,+339500,▲,+4000
'000990,DB하이텍,-265,-2402,90573,-87400,▼,-500
'035720,카카오,-411,-2377,57841,+50300,▲,+300
'000720,현대건설,-170,-2365,138707,-167200,▼,-2300
'017800,현대엘리베이터,-200,-2222,110808,+88400,▲,+1000
'000670,영풍,-351,-2160,61446,+60300,▲,+4800
'039490,키움증권,-47,-2092,445569,+464000,▲,+15000
'034220,LG디스플레이,-1473,-2044,13877,+12030,▲,+310
'071050,한국금융지주,-73,-1843,253019,+233500,▲,+4500
'009470,삼화전기,-359,-1759,49072,-39150,▼,-150
'316140,우리금융지주,-433,-1686,38942,+33800,▲,+200
'011070,LG이노텍,-61,-1660,270383,+295500,▲,+9500
'483650,달바글로벌,-86,-1477,171674,+159000,▲,+4100
'012510,더존비즈온,-124,-1468,118721,+119300,▲,+200
'010140,삼성중공업,-508,-1466,28850,+28650,▲,+150
'192820,코스맥스,-74,-1453,196784,+197800,▲,+18600
'029780,삼성카드,-217,-1392,64178,+60200,▲,+400
'005387,현대차2우B,-48,-1346,283102,-264500,▼,-6000
'001720,신영증권,-55,-1288,234285,+208000,▲,+1000
'055550,신한지주,-119,-1181,99611,-96100,▼,-400
'128940,한미약품,-19,-1170,611566,+555000,▲,+36000
'052690,한전기술,-73,-1147,156995,+175400,▲,+7400
'00680K,미래에셋증권2우B,-562,-1124,19982,+21600,▲,+1400
'175330,JB금융지주,-301,-1034,34310,30200,-,0
'003530,한화투자증권,-1251,-1028,8218,+7920,▲,+540
'033240,자화전자,-252,-1027,40712,-39050,▼,-100
'064400,LG씨엔에스,-145,-1017,70040,+66800,▲,+1900
'402340,SK스퀘어,-17,-989,593710,-604000,▼,-7000
'015760,한국전력,-156,-977,62700,+49050,▲,+750
'023530,롯데쇼핑,-86,-966,111784,+113100,▲,+5600
'071970,HD현대마린엔진,-104,-924,88616,+79600,▲,+2000
'082740,한화엔진,-148,-809,54801,+49000,▲,+450
'381970,케이카,-531,-797,15016,14330,-,0
'034020,두산에너빌리티,-80,-791,98801,+109600,▲,+3300
'244920,에이플러스에셋,-541,-790,14617,+12000,▲,+240
'001430,세아베스틸지주,-110,-771,69995,+65900,▲,+800
'081660,미스토홀딩스,-147,-767,52066,-44400,▼,-50
'000155,두산우,-14,-767,551316,+512000,▲,+11000
'036570,엔씨소프트,-33,-753,229674,+226000,▲,+5000
'030200,KT,-105,-695,66048,+60000,▲,+700
'267250,HD현대,-22,-653,296655,+263500,▲,+2500
'011930,신성이엔지,-2922,-633,2166,-3010,▼,-70
'006280,녹십자,-35,-624,176348,+147100,▲,+1900
'034230,파라다이스,-292,-583,19949,-18270,▼,-620
'000120,CJ대한통운,-40,-555,138842,+113300,▲,+500
'011780,금호석유화학,-33,-495,150059,-131700,▼,-2500
'183190,아세아시멘트,-360,-477,13245,+12810,▲,+820
'336260,두산퓨얼셀,-119,-435,36706,-42900,▼,-3000
'001820,삼화콘덴서,-72,-433,60432,-58300,▼,-2000
'018880,한온시스템,-913,-418,4582,+4140,▲,+30
'105840,우진,-154,-411,26746,+31200,▲,+5050
'00088K,한화3우B,-79,-408,51377,+48150,▲,+300
'077970,STX엔진,-116,-397,34040,+34400,▲,+300
'007070,GS리테일,-173,-392,22667,+20500,▲,+550
'003570,SNT다이내믹스,-62,-352,56872,-47700,▼,-350
'005385,현대차우,-12,-346,278301,-265000,▼,-4000
'395400,SK리츠,-601,-336,5592,+6310,▲,+200
