종목코드,종목명,순매수수량(백주),순매수금액(백만),추정평균가,현재가,전일대비,전일대비
'440110,파두,+1493,+8120,54372,+59200,▲,+2200
'277810,레인보우로보틱스,+79,+5724,723179,-668000,▼,-50000
'089970,브이엠,+700,+2720,38839,-47800,▼,-1000
'196170,알테오젠,+65,+2648,406910,-354000,▼,-6000
'448900,한국피아이엠,+279,+2550,91415,+120700,▲,+2200
'099320,쎄트렉아이,+131,+2221,169611,-177800,▼,-8400
'178320,서진시스템,+589,+2164,36739,+48000,▲,+2600
'347850,디앤디파마텍,+217,+1978,91133,78900,-,0
'475830,오름테라퓨틱,+142,+1896,133249,+125300,▲,+400
'141080,리가켐바이오,+98,+1811,185620,+213000,▲,+13100
'491000,리브스메드,+199,+1799,90210,-81500,▼,-200
'420770,기가비스,+251,+1698,67623,+78700,▲,+300
'226950,올릭스,+110,+1581,143145,+185700,▲,+3900
'098120,마이크로컨텍솔,+439,+1331,30303,-27450,▼,-600
'222800,심텍,+232,+1232,53129,+62500,▲,+2400
'241710,코스메카코리아,+134,+1144,85422,+77500,▲,+3700
'319660,피에스케이,+180,+1121,62352,+85500,▲,+3000
'397030,에이프릴바이오,+155,+1094,70764,+64800,▲,+2300
'236200,슈프리마,+199,+992,49960,-51100,▼,-400
'067310,하나마이크론,+268,+960,35837,+34750,▲,+1250
'214450,파마리서치,+24,+845,357334,+327500,▲,+7000
'101160,월덱스,+290,+844,29080,+31200,▲,+150
'476830,알지노믹스,+57,+832,144699,+215000,▲,+1000
'0004V0,엔비알모션,+425,+744,17504,-18020,▼,-480
'126340,비나텍,+60,+712,119601,+143700,▲,+4300
'213420,덕산네오룩스,+155,+691,44692,+47700,▲,+3200
'217330,싸이토젠,+1227,+686,5588,+5360,▲,+825
'107640,한중엔시에스,+134,+681,50928,+52000,▲,+300
'475960,토모큐브,+102,+656,64457,+57900,▲,+3100
'232140,와이씨,+311,+649,20868,+21150,▲,+450
'048410,현대바이오,+302,+609,20147,-14700,▼,-540
'221800,유투바이오,+264,+588,22268,-19000,▼,-1750
'123410,코리아에프티,+693,+582,8393,-7250,▼,-80
'380550,뉴로핏,+196,+575,29394,-22600,▼,-350
'388210,씨엠티엑스,+33,+541,164252,+150100,▲,+100
'078600,대주전자재료,+54,+539,99439,+127500,▲,+7800
'251970,펌텍코리아,+93,+528,56928,+47350,▲,+1750
'038500,삼표시멘트,+332,+525,15817,+17370,▲,+70
'052710,아모텍,+353,+515,14566,-13450,▼,-570
'168360,펨트론,+210,+491,23369,+23450,▲,+550
'458870,씨어스테크놀로지,+32,+482,152207,-184800,▼,-4200
'058610,에스피지,+34,+452,131451,-120300,▼,-2900
'253590,네오셈,+252,+450,17897,+19100,▲,+350
'468530,프로티나,+56,+445,79677,-80500,▼,-1300
'194480,데브시스터즈,+105,+430,40822,-40250,▼,-250
'042520,한스바이오메드,+93,+422,45305,-52900,▼,-2800
'041920,메디아나,+158,+416,26274,+19850,▲,+700
'044490,태웅,+111,+405,36348,+58600,▲,+13300
'064760,티씨케이,+18,+393,218886,+253500,▲,+11000
'171090,선익시스템,+32,+384,120637,-102400,▼,-1100
'393890,더블유씨피,+349,+363,10406,-13230,▼,-1870
'357580,아모센스,+259,+363,13993,-21400,▼,-400
'211050,인카금융서비스,+241,+359,14862,+12660,▲,+40
'090850,현대이지웰,+539,+351,6512,+6370,▲,+110
'356860,티엘비,+54,+346,64204,-77400,▼,-2400
'091580,상신이디피,+200,+345,17248,+18500,▲,+990
'051360,토비스,+205,+336,16415,+16770,▲,+820
'452430,사피엔반도체,+96,+330,34352,-34900,▼,-1150
'417840,저스템,+400,+312,7808,-7250,▼,-90
'950160,코오롱티슈진,+32,+311,96238,+98200,▲,+1000
'039830,오로라,+201,+306,15247,+10320,▲,+90
'299030,하나기술,+92,+282,30828,+26650,▲,+500
'372320,큐로셀,+46,+263,56544,+49650,▲,+3350
'039840,디오,+143,+262,18299,+15760,▲,+290
'053610,프로텍,+41,+248,59862,-57700,▼,-1400
'101490,에스앤에스텍,+28,+244,87023,-85700,▼,-200
'085910,네오티스,+131,+236,17930,-18350,▼,-330
'099190,아이센스,+87,+228,26130,+20550,▲,+250
'089030,테크윙,+53,+224,42516,-58000,▼,-500
'327260,RF머트리얼즈,+50,+217,43642,+73900,▲,+13400
'425420,티에프이,+49,+215,43636,+65900,▲,+5200
'086390,유니테스트,+108,+212,19684,+19460,▲,+1140
'226590,엠디바이스,+72,+208,28708,-36200,▼,-50
'475230,엔알비,+72,+194,27008,+24750,▲,+2700
'078350,한양디지텍,+84,+189,22568,+27400,▲,+400
'086450,동국제약,+87,+187,21653,+18800,▲,+900
'290740,액트로,+76,+179,23587,-22100,▼,-600
'041510,에스엠,+15,+172,114878,+98000,▲,+900
'399720,가온칩스,+22,+157,70934,+66000,▲,+600
'039200,오스코텍,+28,+154,54749,-56400,▼,-1100
'265740,엔에프씨,+186,+152,8193,+9000,▲,+890
'340570,티앤엘,+27,+146,55181,+47050,▲,+350
'417200,LS머트리얼즈,+79,+139,17613,+25300,▲,+1550
'115180,큐리언트,+40,+127,32010,-44750,▼,-300
'252990,샘씨엔에스,+108,+123,11465,+10470,▲,+30
'056080,유진로봇,+31,+115,37510,+28900,▲,+300
'309710,아이티켐,+32,+107,33180,-32550,▼,-2600
'323350,다원넥스뷰,+60,+103,17380,+11890,▲,+870
'133750,메가엠디,+504,+97,1922,+1881,▲,+22
'445680,큐리옥스바이오시스템즈,+8,+92,114311,-122800,▼,-8900
'010170,대한광통신,+187,+85,4532,+7440,▲,+50
'002290,삼일기업공사,+215,+83,3848,+3880,▲,+50
'036830,솔브레인홀딩스,+15,+81,53401,+52300,▲,+600
'056190,에스에프에이,+22,+74,33403,+29650,▲,+950
'032190,다우데이타,+24,+72,30058,+25850,▲,+2050
'200670,휴메딕스,+15,+71,46134,+35700,▲,+550
'140860,파크시스템스,+3,+70,278337,-272500,▼,-5000
'183300,코미코,+6,+65,115032,+119900,▲,+1000
'257720,실리콘투,+14,+63,45012,+38600,▲,+2100
'064480,브리지텍,+108,+63,5813,+4355,▲,+20
