종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
161580,필옵틱스,KOSDAQ,,40350,+1100,+2.80,+39850,+40700,-38350,273295,-32.42,944300000000,23403000
272210,한화시스템,KOSPI,,136600,+9300,+7.31,-126900,+136600,-125100,1621725,+132.51,25806400000000,188919000
493280,아이엠바이오로직스,KOSDAQ,,72200,-1800,-2.43,+76700,+78500,-71300,427967,-41.09,1066800000000,14776000
064760,티씨케이,KOSDAQ,,240000,+10000,+4.35,+235500,+248500,+233000,67152,-84.62,2683100000000,11179000
051500,CJ프레시웨이,KOSDAQ,,31800,+50,+0.16,-31200,+32450,-31200,25557,+133.37,377500000000,11872000
277810,레인보우로보틱스,KOSDAQ,,605000,+3000,+0.50,+613000,+624000,-600000,111737,-63.78,11736900000000,19400000
294630,서남,KOSDAQ,,3890,+50,+1.30,+3850,+3935,-3735,375663,-69.24,102600000000,26366000
049070,인탑스,KOSDAQ,,17620,+440,+2.56,+17260,+17640,17180,50711,-81.79,303100000000,17200000
003570,SNT다이내믹스,KOSPI,,50800,+3400,+7.17,+47450,+50800,-47000,84329,+204.44,1689200000000,33253000
0053M0,더제이 중소형포커스액티브,KOSPI,,14025,+455,+3.35,+13965,+14115,+13905,10107,+295.70,8400000000,600000
244920,에이플러스에셋,KOSPI,,11090,+140,+1.28,+11050,+11320,-10930,82997,+151.23,250700000000,22608000
032830,삼성생명,KOSPI,,227500,+5500,+2.48,+233000,+235500,+226000,493421,+157.89,45500000000000,200000000
298040,효성중공업,KOSPI,,2990000,+289000,+10.70,+2779000,+3025000,+2771000,79587,+204.76,27880400000000,9325000
489500,엘케이켐,KOSDAQ,,36100,+1250,+3.59,+35150,+37600,+35000,109165,-75.13,226600000000,6278000
416180,신성에스티,KOSDAQ,,34300,+750,+2.24,+34250,+35400,+33950,71505,+277.69,310100000000,9040000
074600,원익QnC,KOSDAQ,,35050,+2500,+7.68,+33150,+35300,+33100,566696,+156.34,921400000000,26288000
015760,한국전력,KOSPI,,46450,-300,-0.64,+47450,+47750,-46200,2477570,+148.30,29819200000000,641964000
094840,슈프리마에이치큐,KOSDAQ,,8170,+410,+5.28,+7840,+8220,-7710,174177,+162.81,84400000000,10330000
322000,HD현대에너지솔루션,KOSPI,,126800,+2500,+2.01,+127400,+132300,-120100,741449,-64.52,1420200000000,11200000
160980,싸이맥스,KOSDAQ,,24900,+1450,+6.18,+23950,+24950,+23600,322258,-93.23,272000000000,10924000
025320,시노펙스,KOSDAQ,,6100,+230,+3.92,+5990,+6150,+5940,620289,+139.36,562100000000,92155000
039200,오스코텍,KOSDAQ,,53700,+1300,+2.48,+53200,+54200,-52000,204648,-68.58,2054500000000,38258000
105840,우진,KOSPI,,27050,+1100,+4.24,+26300,+28100,-25700,1094019,-65.50,546300000000,20198000
002630,오리엔트바이오,KOSPI,,615,+90,+17.14,+534,+673,-524,9560948,+1883.47,72900000000,118583000
397030,에이프릴바이오,KOSDAQ,,62400,+3100,+5.23,+61800,+62800,+59700,166670,-73.47,1456600000000,23343000
344820,KCC글라스,KOSPI,,25550,0,0.00,+25850,+25950,-25450,29211,-78.93,408000000000,15971000
297090,씨에스베어링,KOSDAQ,,7890,-30,-0.38,+8000,+8120,-7660,518303,-75.35,215200000000,27270000
171090,선익시스템,KOSDAQ,,94900,+1700,+1.82,+94600,+97600,-92100,147611,+103.88,957100000000,10086000
241520,DSC인베스트먼트,KOSDAQ,,14280,+780,+5.78,+13600,+14400,+13550,658718,+135.47,385600000000,27000000
006260,LS,KOSPI,,283500,+7000,+2.53,+289000,+294000,+279500,115618,-46.92,8845200000000,31200000
064400,LG씨엔에스,KOSPI,,62500,-1000,-1.57,+63900,+64600,-62400,742165,+254.21,6055400000000,96886000
336260,두산퓨얼셀,KOSPI,,39250,+1150,+3.02,+38900,+40150,+38700,359618,-48.92,2570600000000,65494000
098460,고영,KOSDAQ,,29100,+1500,+5.43,+27900,+29400,+27800,1331173,+122.11,1997900000000,68655000
439260,대한조선,KOSPI,,89300,+1800,+2.06,+89100,+89900,-87300,151182,-86.25,3440400000000,38526000
093320,케이아이엔엑스,KOSDAQ,,107700,+5100,+4.97,-101500,+109000,-101500,20460,+148.09,525600000000,4880000
086280,현대글로비스,KOSPI,,229500,+6500,+2.91,+228000,+235000,+227000,134766,+102.03,17212500000000,75000000
004170,신세계,KOSPI,,337000,+16500,+5.15,+330000,+341500,+325000,43836,-92.66,3250400000000,9645000
012330,현대모비스,KOSPI,,402000,+9500,+2.42,+400000,+403000,+395500,226151,-95.60,36474500000000,90733000
0004V0,엔비알모션,KOSDAQ,,16990,+310,+1.86,+16730,+17320,-16450,408023,+216.98,176800000000,10404000
425040,티이엠씨,KOSDAQ,,10690,+340,+3.29,+10560,+11070,10350,919187,-81.12,228000000000,21329000
399720,가온칩스,KOSDAQ,,68500,+3100,+4.74,+68100,+69500,+67000,181549,+144.79,794600000000,11600000
330590,롯데리츠,KOSPI,,4635,+10,+0.22,+4630,+4660,-4525,238286,+134.96,1339400000000,288969000
323410,카카오뱅크,KOSPI,,24550,+750,+3.15,+24350,+24750,+24150,892542,+109.25,11711400000000,477044000
383800,LX홀딩스,KOSPI,,8450,0,0.00,-8440,+8510,-8380,150036,-74.90,644600000000,76281000
305090,마이크로디지탈,KOSDAQ,,6620,+120,+1.85,6500,+6700,-6460,104400,+121.95,123100000000,18595000
