종목코드,종목명,순매수수량(백주),순매수금액(백만),추정평균가,현재가,전일대비,전일대비
'078020,LS증권,+21980,+10737,4885,-6820,[v],-230
'466410,사이냅소프트,+1253,+2109,16838,11220,-,0
'214450,파마리서치,+34,+1477,431989,-304500,[v],-9000
'099440,스맥,+6428,+1347,2095,-4780,[v],-180
'083660,CSA 코스믹,+8044,+1332,1656,+281,[^],+9
'047560,이스트소프트,+514,+1213,23595,-13060,[v],-600
'060250,NHN KCP,+742,+763,10285,-16310,[v],-740
'000250,삼천당제약,+46,+751,161627,+1150000,[^],+39000
'017510,세명전기,+909,+745,8197,-8990,[v],-320
'119850,지엔씨에너지,+207,+738,35673,-31900,[v],-1300
'123330,제닉,+150,+618,41230,-30450,[v],-2150
'115450,HLB테라퓨틱스,+660,+605,9167,-3035,[v],-35
'256940,킵스파마,+226,+470,20795,-7840,[v],-370
'444530,심플랫폼,+254,+427,16802,-7710,[v],-140
'214430,아이쓰리시스템,+49,+397,81621,-91000,[v],-2300
'355390,크라우드웍스,+308,+384,12458,-2535,[v],-50
'265740,엔에프씨,+364,+359,9869,-8030,[v],-270
'082270,젬백스,+51,+354,69715,-40950,[v],-100
'489460,바이오비쥬,+198,+354,17885,-8230,[v],-360
'039030,이오테크닉스,+22,+336,154710,-391000,[v],-26000
'204620,글로벌텍스프리,+468,+330,7049,-4900,[v],-160
'377030,비트맥스,+529,+314,5928,-700,[v],-15
'030520,한글과컴퓨터,+95,+313,32868,-19740,[v],-710
'462860,더즌,+620,+305,4914,-3290,[v],-130
'067310,하나마이크론,+241,+280,11617,-29300,[v],-1800
'340810,시선AI,+451,+268,5943,+2610,[^],+35
'347860,알체라,+746,+253,3391,-1821,[v],-26
'124500,아이티센글로벌,+85,+239,28200,-46500,[v],-400
'148780,비큐AI,+1058,+237,2244,-1111,[v],-27
'413640,비아이매트릭스,+111,+233,21101,-8090,[v],-110
'094480,갤럭시아머니트리,+160,+233,14577,-8130,[v],-320
'293490,카카오게임즈,+131,+230,17500,-12260,[v],-940
'049520,유아이엘,+587,+224,3817,-3780,[v],-40
'086900,메디톡스,+13,+219,164395,-101200,[v],-2400
