종목코드,종목명,순매도수량(백주),순매도금액(백만),추정평균가,현재가,전일대비,전일대비
'196170,알테오젠,-442,-20578,465880,-354000,▼,-6000
'257720,실리콘투,-3756,-16430,43740,+38600,▲,+2100
'298380,에이비엘바이오,-955,-8843,92612,+190200,▲,+200
'141080,리가켐바이오,-282,-3975,140742,+213000,▲,+13100
'042520,한스바이오메드,-1389,-3874,27887,-52900,▼,-2800
'347850,디앤디파마텍,-188,-3806,202798,78900,-,0
'230240,에치에프알,-2059,-3695,17941,+27000,▲,+1500
'397030,에이프릴바이오,-1098,-3260,29681,+64800,▲,+2300
'222800,심텍,-501,-3120,62314,+62500,▲,+2400
'456160,지투지바이오,-174,-3059,175712,+88700,▲,+1800
'064760,티씨케이,-156,-2610,166872,+253500,▲,+11000
'417200,LS머트리얼즈,-2049,-2440,11911,+25300,▲,+1550
'122870,와이지엔터테인먼트,-255,-2322,91091,+60200,▲,+100
'214450,파마리서치,-42,-2156,514596,+327500,▲,+7000
'086390,유니테스트,-1007,-2109,20948,+19460,▲,+1140
'138080,오이솔루션,-1351,-2024,14980,+33900,▲,+2300
'089030,테크윙,-299,-1996,66851,-58000,▼,-500
'005290,동진쎄미켐,-458,-1956,42656,+49850,▲,+1300
'145020,휴젤,-74,-1943,261793,+263500,▲,+1500
'039030,이오테크닉스,-81,-1913,235237,+425000,▲,+12500
'309710,아이티켐,-614,-1823,29684,-32550,▼,-2600
'425420,티에프이,-366,-1456,39791,+65900,▲,+5200
'376900,로킷헬스케어,-396,-1429,36096,+130700,▲,+2000
'247540,에코프로비엠,-83,-1410,170312,+190100,▲,+400
'419530,SAMG엔터,-258,-1387,53744,+35900,▲,+1450
'041510,에스엠,-110,-1296,118217,+98000,▲,+900
'087010,펩트론,-49,-1274,259914,+343500,▲,+26000
'475830,오름테라퓨틱,-288,-1201,41701,+125300,▲,+400
'102710,이엔에프테크놀로지,-240,-1199,49996,-55400,▼,-1200
'226950,올릭스,-120,-1186,98552,+185700,▲,+3900
'310210,보로노이,-54,-1089,202410,+324500,▲,+4500
'117730,티로보틱스,-609,-971,15940,-19940,▼,-10
'403870,HPSP,-275,-966,35142,-51200,▼,-500
'260970,에스앤디,-118,-873,73890,+54500,▲,+400
'039200,오스코텍,-206,-840,40821,-56400,▼,-1100
'473980,노머스,-275,-814,29648,+19100,▲,+1240
'095610,테스,-170,-753,44327,-65500,▼,-600
'380550,뉴로핏,-359,-728,20286,-22600,▼,-350
'030520,한글과컴퓨터,-276,-700,25302,+20700,▲,+200
'086450,동국제약,-381,-694,18195,+18800,▲,+900
'101490,에스앤에스텍,-125,-691,55141,-85700,▼,-200
'095340,ISC,-87,-689,79499,+245000,▲,+500
'086520,에코프로,-74,-688,92543,-150900,▼,-200
'194700,노바렉스,-384,-658,17153,-13400,▼,-30
'213420,덕산네오룩스,-131,-573,43885,+47700,▲,+3200
'340570,티앤엘,-110,-517,46760,+47050,▲,+350
'214370,케어젠,-78,-516,66110,+111700,▲,+1700
'084110,휴온스글로벌,-91,-513,56175,-67300,▼,-900
'107640,한중엔시에스,-99,-511,51406,+52000,▲,+300
'079370,제우스,-309,-482,15572,-17500,▼,-360
'194480,데브시스터즈,-101,-443,43798,-40250,▼,-250
'463020,뉴엔AI,-181,-414,22837,+13050,▲,+50
'074600,원익QnC,-161,-381,23620,+34300,▲,+550
'166090,하나머티리얼즈,-93,-378,40644,+62000,▲,+2900
'018290,브이티,-150,-375,25054,+15930,▲,+1280
'131970,두산테스나,-74,-368,49668,+99900,▲,+8000
'319660,피에스케이,-98,-363,37148,+85500,▲,+3000
'319400,현대무벡스,-325,-340,10482,+30400,▲,+500
'122640,예스티,-175,-322,18439,+28300,▲,+3650
'114840,아이패밀리에스씨,-166,-298,17925,+11700,▲,+510
'041830,인바디,-99,-287,29082,+29650,▲,+1000
'399720,가온칩스,-51,-277,54672,+66000,▲,+600
'051360,토비스,-178,-271,15198,+16770,▲,+820
'068930,디지털대성,-389,-266,6834,+8980,▲,+100
'416180,신성에스티,-55,-263,47892,-34500,▼,-400
'356860,티엘비,-36,-250,70154,-77400,▼,-2400
'456010,아이씨티케이,-135,-246,18172,+14370,▲,+300
'234030,싸이닉솔루션,-309,-244,7904,+7290,▲,+40
'358570,지아이이노베이션,-155,-233,15079,-14590,▼,-30
'092730,네오팜,-131,-224,17057,+17800,▲,+150
'389470,인벤티지랩,-47,-214,45787,+80900,▲,+2100
'950160,코오롱티슈진,-48,-214,44699,+98200,▲,+1000
'251970,펌텍코리아,-40,-212,53300,+47350,▲,+1750
'200710,에이디테크놀로지,-82,-206,25021,+47250,▲,+650
'277810,레인보우로보틱스,-6,-202,343937,-668000,▼,-50000
'241710,코스메카코리아,-30,-194,64972,+77500,▲,+3700
'078600,대주전자재료,-23,-182,80693,+127500,▲,+7800
'036200,유니셈,-181,-181,10036,+10180,▲,+130
'025900,동화기업,-168,-176,10488,+10060,▲,+80
'093320,케이아이엔엑스,-18,-168,91567,-102700,▼,-200
'025980,아난티,-146,-145,9883,+7450,▲,+80
'389650,넥스트바이오메디컬,-21,-129,60875,+79100,▲,+3100
'039830,오로라,-51,-111,21732,+10320,▲,+90
'348370,엔켐,-11,-104,93324,-48950,▼,-4150
'041960,코미팜,-152,-94,6171,+8430,▲,+240
'388610,지에프씨생명과학,-54,-93,17172,+10330,▲,+250
'389020,자람테크놀로지,-19,-92,49618,-52900,▼,-1200
'377450,리파인,-71,-90,12760,+11960,▲,+10
'096350,대창솔루션,-298,-87,2909,+3730,▲,+90
'246690,TS인베스트먼트,-500,-84,1684,+1748,▲,+21
'080160,모두투어,-75,-84,11165,+11640,▲,+400
'278280,천보,-11,-81,77081,+47300,▲,+300
'321370,센서뷰,-543,-75,1380,-3815,▼,-245
'481070,에이유브랜즈,-46,-74,16169,+18290,▲,+250
'092870,엑시콘,-38,-63,16285,-31250,▼,-500
'092460,한라IMS,-32,-57,17834,+16080,▲,+160
'104830,원익머트리얼즈,-17,-56,33511,-42500,▼,-700
'445090,에이직랜드,-17,-55,32423,+28100,▲,+200
'461300,아이스크림미디어,-30,-54,17824,-18810,▼,-180
'259630,엠플러스,-28,-49,17634,+13500,▲,+440
