종목코드,종목명,순매도수량(백주),순매도금액(백만),추정평균가,현재가,전일대비,전일대비
'178320,서진시스템,-3895,-12620,32399,+48000,▲,+2600
'196170,알테오젠,-235,-8666,368165,-354000,▼,-6000
'036810,에프에스티,-2148,-8438,39281,-42400,▼,-600
'0013V0,삼진식품,-7428,-6343,8540,+8470,▲,+140
'476830,알지노믹스,-313,-4345,138620,+215000,▲,+1000
'277810,레인보우로보틱스,-71,-3573,500953,-668000,▼,-50000
'086960,MDS테크,-21762,-3065,1409,-1193,▼,-11
'478340,나라스페이스테크놀로지,-524,-2783,53104,+42900,▲,+300
'024060,흥구석유,-2160,-2620,12130,-19540,▼,-1410
'0015S0,페스카로,-1075,-2238,20811,+16600,▲,+170
'348370,엔켐,-302,-1882,62396,-48950,▼,-4150
'215100,로보로보,-1123,-1615,14375,+7470,▲,+10
'138360,앤로보틱스,-3800,-1433,3771,-1976,▼,-16
'031980,피에스케이홀딩스,-220,-1382,62738,+111000,▲,+4200
'451760,컨텍,-644,-1377,21386,+17490,▲,+470
'484810,티엑스알로보틱스,-499,-1290,25864,+16470,▲,+80
'059270,해성에어로보틱스,-640,-1238,19346,+10980,▲,+110
'032820,우리기술,-1426,-1204,8440,-28400,▼,-550
'347700,스피어,-600,-1184,19736,-45250,▼,-600
'389500,에스비비테크,-144,-1124,77971,-48800,▼,-900
'240810,원익IPS,-131,-1003,76377,+124000,▲,+3100
'319660,피에스케이,-227,-898,39592,+85500,▲,+3000
'403870,HPSP,-250,-824,32994,-51200,▼,-500
'290650,엘앤씨바이오,-153,-792,51699,+75700,▲,+300
'026040,제이에스티나,-3006,-791,2632,+2815,▲,+25
'082920,비츠로셀,-392,-790,20158,-29100,▼,-1850
'0007C0,아크릴,-191,-657,34483,38800,-,0
'222800,심텍,-135,-648,47953,+62500,▲,+2400
'0115H0,삼성스팩13호,-853,-640,7498,+2055,▲,+15
'336570,원텍,-749,-633,8451,+7070,▲,+150
'114190,강원에너지,-373,-630,16880,+13420,▲,+520
'074600,원익QnC,-264,-624,23613,+34300,▲,+550
'493330,지에프아이,-295,-622,21121,-14110,▼,-290
'212560,네오오토,-506,-620,12237,+8260,▲,+220
'058610,에스피지,-57,-610,106723,-120300,▼,-2900
'232680,라온로보틱스,-359,-603,16798,15880,-,0
'466100,클로봇,-81,-598,73702,+57000,▲,+800
'251630,브이원텍,-542,-555,10240,+5700,▲,+60
'006730,서부T&D,-367,-546,14885,14840,-,0
'348340,뉴로메카,-54,-533,98639,-67000,▼,-2700
'445680,큐리옥스바이오시스템즈,-41,-514,124488,-122800,▼,-8900
'006910,보성파워텍,-555,-485,8733,+12850,▲,+730
'323350,다원넥스뷰,-449,-464,10350,+11890,▲,+870
