종목코드,종목명,순매도수량(백주),순매도금액(백만),추정평균가,현재가,전일대비,전일대비
'083650,비에이치아이,-7026,-37918,53970,+109800,▲,+5500
'108490,로보티즈,-1225,-35025,285883,-260500,▼,-6500
'347850,디앤디파마텍,-3812,-34537,90595,78900,-,0
'087010,펩트론,-677,-18080,267259,+343500,▲,+26000
'0009K0,에임드바이오,-2758,-14597,52935,-55800,▼,-500
'094170,동운아나텍,-4534,-12354,27251,-26800,▼,-50
'065350,신성델타테크,-1486,-10801,72685,+63000,▲,+1200
'222800,심텍,-1864,-10504,56361,+62500,▲,+2400
'125490,한라캐스트,-5470,-10350,18921,+17140,▲,+880
'140410,메지온,-1073,-8603,80188,+91600,▲,+100
'215600,신라젠,-21529,-7882,3661,+3590,▲,+160
'000250,삼천당제약,-327,-6738,206005,+900000,▲,+105000
'486990,노타,-1463,-6729,46008,-43000,▼,-1850
'039440,에스티아이,-2486,-6708,26980,+33700,▲,+550
'397030,에이프릴바이오,-1504,-6147,40870,+64800,▲,+2300
'196170,알테오젠,-123,-5940,481574,-354000,▼,-6000
'085660,차바이오텍,-3748,-5674,15136,+19020,▲,+270
'006910,보성파워텍,-10349,-5427,5243,+12850,▲,+730
'042940,상지건설,-3226,-4834,14984,+8850,▲,+460
'067080,대화제약,-1425,-3457,24258,+14710,▲,+20
'089030,테크윙,-729,-3452,47384,-58000,▼,-500
'183300,코미코,-316,-2797,88554,+119900,▲,+1000
'096530,씨젠,-1110,-2790,25144,+22800,▲,+650
'064260,다날,-3803,-2538,6673,+7310,▲,+200
'145020,휴젤,-114,-2518,221481,+263500,▲,+1500
'290650,엘앤씨바이오,-370,-2505,67660,+75700,▲,+300
'099440,스맥,-3128,-2449,7829,-5130,▼,-460
'101170,우림피티에스,-1686,-2146,12731,+13770,▲,+290
'044490,태웅,-807,-2113,26202,+58600,▲,+13300
'032820,우리기술,-5179,-2024,3909,-28400,▼,-550
'232140,와이씨,-1314,-2006,15264,+21150,▲,+450
'099430,바이오플러스,-3293,-1983,6023,+5230,▲,+275
'328130,루닛,-507,-1910,37653,-36800,▼,-2100
'263750,펄어비스,-475,-1798,37869,-41100,▼,-4900
'293490,카카오게임즈,-1061,-1728,16292,+13860,▲,+110
'086900,메디톡스,-133,-1654,124338,+107500,▲,+1800
'092460,한라IMS,-919,-1625,17679,+16080,▲,+160
'060370,LS마린솔루션,-546,-1587,29059,+31700,▲,+350
'416180,신성에스티,-411,-1580,38471,-34500,▼,-400
'214370,케어젠,-204,-1489,73112,+111700,▲,+1700
'033790,피노,-2381,-1471,6177,-4850,▼,-100
'082270,젬백스,-417,-1329,31889,-38100,▼,-100
'469610,이노테크,-419,-1321,31526,-19870,▼,-130
'330350,위더스제약,-1768,-1299,7348,+8520,▲,+370
'094360,칩스앤미디어,-606,-1299,21441,+17000,▲,+290
'035900,JYP Ent.,-188,-1270,67473,-66800,▼,-100
'484590,삼양컴텍,-1019,-1264,12398,-12490,▼,-230
'209640,와이제이링크,-3675,-1250,3401,-4670,▼,-275
'089010,켐트로닉스,-393,-1233,31376,+30300,▲,+700
'161580,필옵틱스,-289,-1199,41488,-39050,▼,-1050
'121600,나노신소재,-196,-1179,60029,+61800,▲,+1200
'237690,에스티팜,-99,-1158,117192,+150100,▲,+600
'163280,에어레인,-678,-1114,16420,+6260,▲,+30
'307180,아이엘,-3559,-1104,3103,-5580,▼,-230
'099190,아이센스,-679,-1104,16255,+20550,▲,+250
'080580,오킨스전자,-1094,-1062,9709,-20350,▼,-500
