종목코드,종목명,순매수수량(백주),순매수금액(백만),추정평균가,현재가,전일대비,전일대비
'095340,ISC,+1993,+52930,265606,-251000,[v],-20000
'058470,리노공업,+1095,+12252,111926,-111200,[v],-1900
'240810,원익IPS,+517,+6346,122673,+121700,[^],+3600
'039030,이오테크닉스,+136,+6060,446798,+446000,[^],+19500
'183300,코미코,+413,+5567,134810,+134300,[^],+9300
'000250,삼천당제약,+99,+4947,502243,-497500,[v],-6500
'095610,테스,+525,+4433,84416,+82100,[^],+7400
'033640,네패스,+1570,+3964,25254,+25200,[^],+3400
'039200,오스코텍,+664,+3549,53440,+53300,[^],+900
'290650,엘앤씨바이오,+521,+3546,67996,+70500,[^],+6600
'440110,파두,+521,+2963,56900,+55700,[^],+1200
'425420,티에프이,+472,+2683,56876,+56400,[^],+3500
'357780,솔브레인,+56,+2421,430817,+429000,[^],+28000
'141080,리가켐바이오,+125,+2359,188366,+187600,[^],+7300
'222800,심텍,+322,+2196,68140,+69000,[^],+600
'126340,비나텍,+194,+2040,105259,+106600,[^],+10200
'420770,기가비스,+205,+1802,87946,+85500,[^],+4800
'226950,올릭스,+81,+1345,166976,+164900,[^],+4100
'403870,HPSP,+288,+1333,46218,+45550,[^],+850
'475830,오름테라퓨틱,+158,+1285,81564,+86100,[^],+8500
'393890,더블유씨피,+691,+1191,17225,+16820,[^],+610
'388210,씨엠티엑스,+86,+1111,129640,+128500,[^],+3800
'476830,알지노믹스,+56,+1099,195227,+188500,[^],+1600
'122640,예스티,+400,+1014,25342,+24350,[^],+850
'382800,지앤비에스 에코,+1431,+1001,6991,+7090,[^],+1060
'078600,대주전자재료,+79,+992,125294,+123900,[^],+7300
'100590,머큐리,+969,+981,10129,+9290,[^],+490
'347850,디앤디파마텍,+129,+957,74113,+73500,[^],+4800
'023160,태광,+196,+899,45990,+46250,[^],+3350
'213420,덕산네오룩스,+156,+824,52691,+53100,[^],+5900
'114810,한솔아이원스,+509,+820,16101,+16080,[^],+390
'064850,에프앤가이드,+256,+657,25647,+25000,[^],+3500
'031330,에스에이엠티,+904,+571,6323,+6370,[^],+640
'458870,씨어스테크놀로지,+125,+562,44981,+47550,[^],+2150
'452280,한선엔지니어링,+398,+538,13541,+13400,[^],+780
'131290,티에스이,+42,+530,126121,+119200,[^],+100
'179900,유티아이,+249,+524,21033,+19930,[^],+530
'095270,웨이브일렉트로,+685,+520,7595,+7810,-,+1800
'053030,바이넥스,+465,+517,11120,+11130,[^],+180
'178320,서진시스템,+107,+488,45701,+45250,[^],+1450
'064290,인텍플러스,+189,+473,25074,+24500,[^],+2050
'357580,아모센스,+292,+453,15526,+15820,[^],+3240
'006730,서부T&D,+309,+432,13987,+13770,[^],+830
'124500,아이티센글로벌,+77,+402,52149,+51900,[^],+2150
'149950,아바텍,+342,+385,11264,+11390,[^],+1580
