종목코드,종목명,순매수수량(백주),순매수금액(백만),추정평균가,현재가,전일대비,전일대비
'041190,우리기술투자,+4667,+4995,10704,-6290,[v],-220
'141080,리가켐바이오,+330,+4582,138909,-198700,[v],-14800
'298380,에이비엘바이오,+267,+1855,69559,-171600,[v],-8500
'158430,아톤,+1519,+1664,10951,-6180,[v],-220
'424870,이뮨온시아,+2359,+1370,5808,-9000,[v],-760
'234340,헥토파이낸셜,+310,+878,28337,-24650,[v],-1900
'277810,레인보우로보틱스,+31,+830,271779,-544000,[v],-23000
'247540,에코프로비엠,+66,+680,102242,+205000,[^],+2500
'220100,퓨쳐켐,+323,+635,19624,-19220,[v],-680
'086900,메디톡스,+37,+628,168340,-101200,[v],-2400
'196170,알테오젠,+12,+549,452151,-354000,[v],-27000
'123330,제닉,+126,+497,39376,-30450,[v],-2150
'053300,한국정보인증,+547,+485,8862,-5710,[v],-160
'005290,동진쎄미켐,+158,+483,30514,-44500,[v],-2000
'035600,KG이니시스,+387,+462,11945,-10160,[v],-140
'294570,쿠콘,+122,+456,37551,-28050,[v],-900
'331380,포커스에이아이,+1360,+383,2819,-2200,[v],-110
'084110,휴온스글로벌,+80,+366,45786,-68000,[v],-2400
'460870,에스엠씨지,+399,+359,9000,+4470,[^],+630
'419530,SAMG엔터,+43,+339,78724,-32950,[v],-1000
'039830,오로라,+180,+332,18405,-9450,[v],-590
'058630,엠게임,+466,+320,6866,-5080,[v],-10
'028300,HLB,+63,+319,50620,+53500,[^],+200
'036620,감성코퍼레이션,+476,+309,6491,-5340,[v],-440
'053030,바이넥스,+162,+281,17360,-11350,[v],-510
'119850,지엔씨에너지,+78,+277,35800,-31900,[v],-1300
'201490,미투온,+378,+263,6962,-2915,[v],-70
'168360,펨트론,+166,+234,14101,-19330,[v],-970
'377450,리파인,+137,+233,17007,+11810,[^],+60
'079370,제우스,+175,+220,12584,-15000,[v],-900
'143160,아이디스,+128,+217,16935,-17790,[v],-140
'396270,넥스트칩,+353,+210,5954,-3805,[v],-195
'348210,넥스틴,+41,+200,49153,-69200,[v],-3800
'042370,비츠로테크,+214,+194,9084,+11550,[^],+110
'237690,에스티팜,+22,+194,86828,-150100,[v],-9200
'083650,비에이치아이,+49,+189,38166,+95100,[^],+300
'119610,인터로조,+113,+188,16641,-18890,[v],-620
'328130,루닛,+39,+187,48046,-34100,[v],-500
'299660,셀리드,+400,+171,4276,-2520,[v],-70
'211050,인카금융서비스,+130,+168,12961,-11940,[v],-310
'015750,성우하이텍,+256,+155,6046,-8630,[v],-330
'347850,디앤디파마텍,+12,+153,128189,-71300,[v],-6300
'441270,파인엠텍,+228,+153,6699,-10030,[v],-430
'214150,클래시스,+26,+152,58413,-52900,[v],-1100
'039030,이오테크닉스,+8,+151,195120,-391000,[v],-26000
'046120,오르비텍,+313,+138,4420,+11870,[^],+270
'121600,나노신소재,+28,+135,47974,+68000,[^],+100
'013120,동원개발,+431,+133,3083,-2920,[v],-125
'101160,월덱스,+54,+132,24570,-29850,[v],-150
'089030,테크윙,+43,+131,30176,-48900,[v],-3100
'042940,상지건설,+84,+122,14553,+8130,[^],+200
'066620,국보디자인,+53,+122,22974,-22100,[v],-1050
'308430,셀비온,+51,+120,23252,+31700,[^],+500
'025320,시노펙스,+166,+120,7206,-5750,[v],-130
'101490,에스앤에스텍,+26,+119,46585,-80400,[v],-3100
'489460,바이오비쥬,+59,+118,19925,-8230,[v],-360
'232140,와이씨,+117,+116,9910,-17850,[v],-890
'032190,다우데이타,+54,+110,20212,-23100,[v],-1050
'476060,온코닉테라퓨틱스,+44,+108,24599,-22900,[v],-150
'310210,보로노이,+9,+107,124724,+318500,[^],+5000
'259630,엠플러스,+110,+105,9538,-13400,[v],-60
'060370,LS마린솔루션,+33,+98,29443,+29150,[^],+750
'042000,카페24,+21,+97,45455,-26950,[v],-850
'376900,로킷헬스케어,+55,+96,17422,+129700,[^],+5700
'137400,피엔티,+30,+94,31093,-49900,[v],-800
'048410,현대바이오,+86,+93,10816,-13850,[v],-170
'101000,KS인더스트리,+409,+93,2274,-1004,[v],-56
'234030,싸이닉솔루션,+77,+88,11566,-6600,[v],-230
'051360,토비스,+52,+84,16333,-15360,[v],-440
'382900,범한퓨얼셀,+45,+84,18640,-27100,[v],-1050
'204270,제이앤티씨,+51,+83,16418,-16500,[v],-470
'064260,다날,+92,+82,8951,-6180,[v],-250
'475400,씨메스,+35,+82,22977,-29900,[v],-1500
'263720,디앤씨미디어,+44,+81,18398,+11580,[^],+120
'123750,알톤,+527,+81,1534,+2790,[^],+290
'475960,토모큐브,+31,+80,25710,-55200,[v],-2400
'417200,LS머트리얼즈,+73,+79,10875,-18350,[v],-770
'226590,엠디바이스,+67,+76,11366,-24950,[v],-2250
'098460,고영,+50,+75,14976,-26050,[v],-1250
'179900,유티아이,+29,+75,25965,-16450,[v],-790
'069920,엑시온그룹,+320,+74,2323,-490,[v],-1
'163730,핑거,+51,+73,14265,-9650,[v],-320
'161580,필옵틱스,+20,+72,35519,-38200,[v],-1300
'068760,셀트리온제약,+13,+71,53763,-56800,[v],-1700
'035760,CJ ENM,+10,+71,69727,-58200,[v],-1100
'372320,큐로셀,+23,+70,30801,-49850,[v],-1150
'179290,엠아이텍,+83,+67,8009,+7070,[^],+60
