종목코드,종목명,순매도수량(백주),순매도금액(백만),추정평균가,현재가,전일대비,전일대비
'006400,삼성SDI,-561,-15194,270766,-399500,▼,-3000
'010140,삼성중공업,-3520,-9217,26187,+28650,▲,+150
'207940,삼성바이오로직스,-50,-9100,1808040,+1602000,▲,+17000
'373220,LG에너지솔루션,-241,-8822,365479,+373000,▲,+2000
'003670,포스코퓨처엠,-286,-5101,178586,+198900,▲,+900
'011070,LG이노텍,-105,-2980,282899,+295500,▲,+9500
'034020,두산에너빌리티,-308,-2590,84101,+109600,▲,+3300
'071050,한국금융지주,-151,-2519,166604,+233500,▲,+4500
'036460,한국가스공사,-621,-2372,38165,+37500,▲,+1250
'010120,LS ELECTRIC,-45,-2124,475920,+889000,▲,+16000
'000150,두산,-26,-1999,757471,+1169000,▲,+20000
'068270,셀트리온,-89,-1859,207766,-201000,▼,-1000
'005935,삼성전자우,-178,-1826,102822,-139200,▼,-5000
'329180,HD현대중공업,-22,-1306,582494,-561000,▼,-6000
'000100,유한양행,-114,-1294,113348,+99700,▲,+1000
'055550,신한지주,-158,-1227,77467,-96100,▼,-400
'012450,한화에어로스페이스,-11,-1152,1095837,-1315000,▼,-60000
'035720,카카오,-174,-1028,59099,+50300,▲,+300
'009830,한화솔루션,-326,-856,26235,+52200,▲,+2450
'009420,한올바이오파마,-157,-828,52725,+55900,▲,+400
'128940,한미약품,-18,-816,461710,+555000,▲,+36000
'000810,삼성화재,-17,-803,472219,-476000,▼,-2500
'079550,LIG넥스원,-15,-786,527478,-664000,▼,-38000
'001440,대한전선,-271,-712,26248,+30700,▲,+600
'000720,현대건설,-83,-626,75699,-167200,▼,-2300
'001430,세아베스틸지주,-106,-620,58587,+65900,▲,+800
'030200,KT,-115,-602,52425,+60000,▲,+700
'192080,더블유게임즈,-112,-596,53016,+50900,▲,+600
'007070,GS리테일,-268,-549,20464,+20500,▲,+550
'066970,엘앤에프,-51,-523,103459,+110700,▲,+2400
'051915,LG화학우,-34,-513,152728,+156800,▲,+3500
'018880,한온시스템,-1657,-474,2862,+4140,▲,+30
'487570,HS효성,-80,-421,52782,+57800,▲,+1100
'489790,한화비전,-85,-417,49328,-86700,▼,-500
'005940,NH투자증권,-197,-414,21048,+35300,▲,+1900
'001040,CJ,-23,-405,173389,+207000,▲,+10000
'007660,이수페타시스,-37,-397,108227,-126900,▼,-2600
'015760,한국전력,-77,-383,49516,+49050,▲,+750
'005490,POSCO홀딩스,-12,-375,304683,+343000,▲,+5000
'028260,삼성물산,-14,-368,266648,+299000,▲,+8000
'011790,SKC,-33,-343,103749,+99300,▲,+200
'103140,풍산,-29,-328,114840,-99300,▼,-600
'000670,영풍,-70,-324,46642,+60300,▲,+4800
'047040,대우건설,-828,-302,3655,+19110,▲,+2940
'002790,아모레퍼시픽홀딩스,-112,-285,25464,+28000,▲,+1050
'031210,서울보증보험,-62,-284,45985,-56300,▼,-200
'051600,한전KPS,-57,-279,49442,+67400,▲,+6000
'244920,에이플러스에셋,-285,-271,9515,+12000,▲,+240
'073240,금호타이어,-487,-270,5541,+6190,▲,+160
'051900,LG생활건강,-10,-263,258181,+253500,▲,+10500
'032830,삼성생명,-16,-253,158782,-226500,▼,-4000
'383800,LX홀딩스,-309,-241,7798,+8700,▲,+510
'100090,SK오션플랜트,-110,-235,21364,+25550,-,+5870
'090430,아모레퍼시픽,-19,-232,119287,+140000,▲,+5300
'499790,GS피앤엘,-54,-227,41832,-48450,▼,-1300
'006650,대한유화,-18,-227,127037,+135200,▲,+1200
'383220,F&F,-35,-220,63471,+62100,▲,+2000
'022100,포스코DX,-74,-206,27920,+32200,▲,+450
'004370,농심,-5,-198,404447,+377500,▲,+6500
'003680,한성기업,-377,-198,5248,+5040,▲,+45
'271560,오리온,-17,-180,104950,+135200,▲,+4600
'241560,두산밥캣,-31,-180,57286,+63300,▲,+1500
'005850,에스엘,-40,-173,43544,-63500,▼,-1000
'034120,SBS,-83,-169,20261,+17280,▲,+360
'005950,이수화학,-199,-159,7982,+8070,▲,+250
'033780,KT&G,-11,-158,142984,-156200,▼,-800
