종목코드,종목명,순매수수량(백주),순매수금액(백만),추정평균가,현재가,전일대비,전일대비
'046970,우리로,+5426,+4545,8376,+7720,-,+1780
'036930,주성엔지니어링,+531,+3725,70127,-70000,[v],-1300
'0088M0,메쥬,+595,+2453,41247,+40300,[^],+1300
'078350,한양디지텍,+591,+1899,32112,+34000,[^],+5150
'226950,올릭스,+83,+1616,195607,-198000,[v],-2000
'440110,파두,+310,+1559,50371,+52400,[^],+1200
'100790,미래에셋벤처투자,+414,+1221,29468,+32550,[^],+4300
'289080,SV인베스트먼트,+2371,+1080,4557,+4550,-,+1050
'131970,두산테스나,+93,+1005,108052,+106500,[^],+6500
'087010,펩트론,+29,+869,298014,+298500,[^],+8500
'476830,알지노믹스,+27,+611,226572,227000,-,0
'251370,와이엠티,+379,+607,16005,+16550,[^],+1250
'234340,헥토파이낸셜,+226,+594,26306,+26550,[^],+800
'032820,우리기술,+244,+566,23205,-23400,[v],-600
'295310,에이치브이엠,+58,+554,95383,-95200,[v],-6800
'290550,디케이티,+282,+548,19417,+18860,[^],+20
'494120,큐리오시스,+75,+499,66404,-64700,[v],-3100
'200710,에이디테크놀로지,+85,+490,57467,55900,-,0
'277810,레인보우로보틱스,+9,+490,553241,+560000,[^],+2000
'037030,파워넷,+935,+485,5184,+5250,-,+1205
'174900,앱클론,+61,+445,73154,-71800,[v],-3900
'010170,대한광통신,+462,+435,9426,9300,-,0
'095340,ISC,+16,+412,253754,+248000,[^],+8000
'083650,비에이치아이,+44,+410,93712,-93200,[v],-6500
'331920,셀레믹스,+488,+407,8350,-8250,[v],-100
'298380,에이비엘바이오,+23,+407,175839,-177600,[v],-2300
'0001A0,덕양에너젠,+202,+367,18130,-17940,[v],-1300
'388790,라이콤,+749,+361,4827,+5130,[^],+390
'068790,DMS,+401,+324,8073,+7870,[^],+50
'092070,디엔에프,+159,+319,20064,+20400,[^],+500
'389650,넥스트바이오메디컬,+39,+313,80796,-79400,[v],-1000
'027360,아주IB투자,+349,+306,8788,+9240,[^],+320
'0082N0,카나프테라퓨틱스,+68,+306,44946,+46250,[^],+1600
'050890,쏠리드,+211,+304,14450,-14070,[v],-270
'0007C0,아크릴,+90,+304,33937,-34250,[v],-300
'437730,삼현,+61,+303,49437,-49300,[v],-250
'058610,에스피지,+27,+299,110447,+109100,[^],+1100
'388210,씨엠티엑스,+21,+294,140919,143000,-,0
'160980,싸이맥스,+111,+278,25009,+25600,[^],+550
'425420,티에프이,+45,+278,61196,+67900,[^],+2600
'080580,오킨스전자,+134,+271,20222,+20700,[^],+50
'091580,상신이디피,+142,+265,18591,+18590,[^],+410
'046210,HLB파나진,+962,+264,2742,+2650,[^],+330
'086450,동국제약,+114,+255,22377,+21800,[^],+1250
'327260,RF머트리얼즈,+37,+252,68371,-68000,[v],-500
'357880,SKAI,+643,+252,3915,-3890,[v],-250
'187870,디바이스,+102,+246,24173,+24000,[^],+1100
'178320,서진시스템,+58,+242,41597,-43350,[v],-2950
'448900,한국피아이엠,+19,+228,121001,-120000,[v],-4500
'064290,인텍플러스,+118,+223,18925,+19070,[^],+950
'038500,삼표시멘트,+132,+215,16244,-16390,[v],-840
'039030,이오테크닉스,+5,+202,406169,+410500,[^],+2500
'064850,에프앤가이드,+98,+201,20521,+20950,[^],+400
'376900,로킷헬스케어,+16,+195,125073,-124000,[v],-5400
'424870,이뮨온시아,+204,+193,9465,+9560,[^],+1110
'219130,타이거일렉,+65,+192,29615,-29350,[v],-1300
'067310,하나마이크론,+63,+192,30452,-31100,[v],-1500
'264450,유비쿼스,+113,+192,16984,+16860,[^],+40
'263750,펄어비스,+27,+189,71036,+57700,[^],+6900
'086670,비엠티,+121,+188,15587,+15490,[^],+310
'085660,차바이오텍,+94,+184,19558,+19620,[^],+40
'171090,선익시스템,+20,+181,90539,+92700,[^],+1000
'179900,유티아이,+106,+180,16985,+17240,[^],+220
'204610,티쓰리,+625,+178,2849,2840,-,0
'241520,DSC인베스트먼트,+119,+178,14896,+14960,[^],+1450
'115180,큐리언트,+45,+177,39627,-40300,[v],-700
'043260,성호전자,+36,+164,46078,-46100,[v],-1350
'146320,비씨엔씨,+103,+151,14611,+14410,[^],+40
'0008Z0,에스엔시스,+51,+145,28590,28550,-,0
'143160,아이디스,+81,+143,17751,+17930,[^],+210
'089970,브이엠,+31,+143,45501,-44000,[v],-1300
'005290,동진쎄미켐,+31,+142,45226,-46100,[v],-850
'024060,흥구석유,+67,+141,20832,-19930,[v],-1070
'489500,엘케이켐,+43,+138,32330,-33000,[v],-600
'127120,제이에스링크,+34,+132,38711,+38200,[^],+850
'394800,쓰리빌리언,+97,+128,13197,-13450,[v],-300
'222800,심텍,+22,+123,55645,-55600,[v],-3000
'287840,인투셀,+27,+119,44070,-44150,[v],-350
'079370,제우스,+75,+118,15635,+15900,[^],+30
'204620,글로벌텍스프리,+231,+115,4965,+5060,[^],+250
'474610,RF시스템즈,+107,+113,10602,+11360,[^],+710
'099320,쎄트렉아이,+6,+113,181279,184000,-,0
'080160,모두투어,+101,+112,11062,+11210,[^],+90
'323280,태성,+19,+110,56759,+57900,[^],+1900
'225430,케이엠제약,+1355,+110,811,+811,-,+187
'475830,오름테라퓨틱,+10,+108,111948,-110600,[v],-5600
'187790,나노,+291,+106,3630,-3690,[v],-260
'039740,한국정보공학,+228,+104,4560,+4520,-,+1040
'215600,신라젠,+254,+102,4000,4000,-,0
'129920,대성하이텍,+71,+101,14133,+14370,[^],+1050
'240810,원익IPS,+9,+101,117542,-118900,[v],-2600
'416180,신성에스티,+31,+99,31878,+33300,[^],+400
'353810,이지바이오,+133,+99,7412,+7280,[^],+310
'354320,알멕,+22,+98,45607,-46450,[v],-2450
'272110,케이엔제이,+27,+98,35620,35650,-,0
'0009K0,에임드바이오,+17,+94,53697,-52800,[v],-1600
'347700,스피어,+20,+94,46711,-49850,[v],-250
'222080,씨아이에스,+74,+90,12164,+12220,[^],+220
'037460,삼지전자,+35,+90,25878,-25600,[v],-400
'307870,비투엔,+686,+89,1298,+1330,[^],+101
