종목코드,종목명,순매수수량(백주),순매수금액(백만),추정평균가,현재가,전일대비,전일대비
'067310,하나마이크론,+2127,+6444,30294,+34750,▲,+1250
'196170,알테오젠,+65,+3067,472529,-354000,▼,-6000
'417200,LS머트리얼즈,+2005,+2419,12062,+25300,▲,+1550
'218410,RFHIC,+510,+1824,35770,+81600,▲,+2900
'468530,프로티나,+281,+1773,63013,-80500,▼,-1300
'126340,비나텍,+251,+1498,59625,+143700,▲,+4300
'035900,JYP Ent.,+183,+1480,80797,-66800,▼,-100
'348210,넥스틴,+217,+1401,64524,-79800,▼,-200
'298380,에이비엘바이오,+148,+1388,93589,+190200,▲,+200
'089970,브이엠,+500,+1257,25145,-47800,▼,-1000
'214450,파마리서치,+22,+1220,546099,+327500,▲,+7000
'456010,아이씨티케이,+503,+1052,20935,+14370,▲,+300
'036890,진성티이씨,+670,+901,13445,+16910,▲,+790
'166090,하나머티리얼즈,+216,+887,41162,+62000,▲,+2900
'456160,지투지바이오,+40,+703,176460,+88700,▲,+1800
'257720,실리콘투,+150,+683,45514,+38600,▲,+2100
'195940,HK이노엔,+138,+673,48895,+52600,▲,+1200
'241710,코스메카코리아,+100,+672,67014,+77500,▲,+3700
'127120,제이에스링크,+327,+659,20173,+39700,▲,+450
'032500,케이엠더블유,+354,+650,18349,+32450,▲,+3250
'340570,티앤엘,+135,+646,47692,+47050,▲,+350
'226950,올릭스,+63,+628,100000,+185700,▲,+3900
'010170,대한광통신,+3206,+621,1937,+7440,▲,+50
'389020,자람테크놀로지,+129,+601,46730,-52900,▼,-1200
'054210,이랜텍,+605,+576,9526,+10340,▲,+440
'102710,이엔에프테크놀로지,+114,+561,49369,-55400,▼,-1200
'031330,에스에이엠티,+1377,+517,3755,-5310,▼,-10
'251970,펌텍코리아,+77,+416,53769,+47350,▲,+1750
'131970,두산테스나,+82,+414,50737,+99900,▲,+8000
'052400,코나아이,+71,+346,49099,-57500,▼,-1000
'036810,에프에스티,+90,+326,36060,-42400,▼,-600
'060370,LS마린솔루션,+107,+302,28167,+31700,▲,+350
'200470,에이팩트,+500,+268,5368,+8650,▲,+710
'107640,한중엔시에스,+44,+213,48030,+52000,▲,+300
'282720,금양그린파워,+158,+211,13362,+16570,▲,+270
'319660,피에스케이,+51,+199,38959,+85500,▲,+3000
'033640,네패스,+89,+159,17806,+21050,▲,+3070
'397030,에이프릴바이오,+51,+155,30144,+64800,▲,+2300
'028300,HLB,+22,+111,49536,+51300,▲,+900
'295310,에이치브이엠,+43,+100,23534,92200,-,0
'065680,우주일렉트로,+25,+98,39483,-29250,▼,-750
'108490,로보티즈,+4,+96,230408,-260500,▼,-6500
'194480,데브시스터즈,+21,+92,43496,-40250,▼,-250
'036930,주성엔지니어링,+26,+80,31051,+72800,▲,+11800
'121600,나노신소재,+10,+73,70275,+61800,▲,+1200
'064550,바이오니아,+48,+70,14420,+11870,▲,+50
'300080,플리토,+40,+63,15981,-12270,▼,-260
'015750,성우하이텍,+83,+58,6939,+9830,▲,+630
'032190,다우데이타,+25,+45,18042,+25850,▲,+2050
'416180,신성에스티,+7,+36,49444,-34500,▼,-400
'068760,셀트리온제약,+5,+33,63644,+60800,▲,+600
'086520,에코프로,+2,+18,84874,-150900,▼,-200
'085910,네오티스,+32,+14,4289,-18350,▼,-330
'356860,티엘비,+1,+5,67397,-77400,▼,-2400
'084850,아이티엠반도체,+4,+5,12063,+10490,▲,+370
'025880,케이씨피드,+11,+3,2607,+3015,▲,+60
'092730,네오팜,+1,+3,17267,+17800,▲,+150
'140860,파크시스템스,+0,+2,244100,-272500,▼,-5000
'101160,월덱스,+1,+1,25750,+31200,▲,+150
'353810,이지바이오,+2,+1,5928,+7220,▲,+360
'086390,유니테스트,+1,+1,20436,+19460,▲,+1140
'450950,아스테라시스,+1,+1,15110,+11780,▲,+50
'074600,원익QnC,+0,+1,23594,+34300,▲,+550
'064290,인텍플러스,+0,+0,14344,-17180,▼,-770
'215000,골프존,+0,+0,59714,+49100,▲,+900
'088800,에이스테크,+0,+0,3593,+3465,▲,+140
