종목코드,종목명,순매수수량(백주),순매수금액(백만),추정평균가,현재가,전일대비,전일대비
'005930,삼성전자,+5283,+92574,175230,-199800,▼,-700
'000660,SK하이닉스,+296,+26149,883974,-1006000,▼,-7000
'267270,HD건설기계,+1140,+16592,145597,+133600,▲,+1900
'402340,SK스퀘어,+289,+16267,562076,-604000,▼,-7000
'003230,삼양식품,+91,+11077,1216946,+1147000,▲,+47000
'005380,현대차,+194,+9839,505953,522000,-,0
'010130,고려아연,+55,+9332,1707208,-1605000,▼,-7000
'307950,현대오토에버,+190,+8674,456116,+429500,▲,+3500
'071050,한국금융지주,+338,+8436,249752,+233500,▲,+4500
'005935,삼성전자우,+665,+8009,120501,-139200,▼,-5000
'000150,두산,+71,+6955,977274,+1169000,▲,+20000
'019180,티에이치엔,+8900,+6894,7746,-8830,▼,-310
'001040,CJ,+264,+6023,228036,+207000,▲,+10000
'005690,파미셀,+2825,+4915,17398,+16100,▲,+170
'009830,한화솔루션,+1037,+4869,46953,+52200,▲,+2450
'051910,LG화학,+127,+4273,335201,+308000,▲,+4500
'105560,KB금융,+178,+2970,166440,-153800,▼,-1900
'003690,코리안리,+1579,+2131,13499,+13250,▲,+150
'000880,한화,+161,+1911,118769,-121000,▼,-600
'006260,LS,+74,+1870,251849,+305000,▲,+14500
'009150,삼성전기,+55,+1752,318382,-462000,▼,-17500
'267260,HD현대일렉트릭,+18,+1748,968531,-957000,▼,-1000
'323410,카카오뱅크,+628,+1748,27816,+25000,▲,+350
'066570,LG전자,+143,+1707,119565,+117300,▲,+1100
'353200,대덕전자,+253,+1490,58914,+82800,▲,+5500
'352820,하이브,+36,+1351,379150,-347000,▼,-7500
'051900,LG생활건강,+48,+1331,276395,+253500,▲,+10500
'010060,OCI홀딩스,+85,+1319,154776,+205000,▲,+6800
'103590,일진전기,+181,+1300,71888,+82300,▲,+200
'086280,현대글로비스,+50,+1298,260827,-230000,▼,-500
'047050,포스코인터내셔널,+178,+1205,67590,+77700,▲,+5900
'450080,에코프로머티,+178,+1190,66875,+62500,▲,+1800
'009450,경동나비엔,+156,+1064,68117,-66500,▼,-300
'001800,오리온홀딩스,+419,+1018,24304,+24850,▲,+100
'005490,POSCO홀딩스,+26,+1000,389627,+343000,▲,+5000
'057050,현대홈쇼핑,+116,+886,76525,+84600,▲,+1600
'012330,현대모비스,+19,+857,445048,-403500,▼,-9500
'032350,롯데관광개발,+329,+842,25629,+21550,▲,+600
'138930,BNK금융지주,+380,+817,21492,+18800,▲,+320
'004800,효성,+54,+800,148997,+150000,▲,+5000
'001820,삼화콘덴서,+212,+796,37462,-58300,▼,-2000
'096770,SK이노베이션,+68,+779,113856,+113600,▲,+3300
'047040,대우건설,+1051,+770,7329,+19110,▲,+2940
'456040,OCI,+86,+768,89047,+97300,▲,+1700
'322000,HD현대에너지솔루션,+87,+749,86055,-131000,▼,-5300
'484870,엠앤씨솔루션,+55,+743,136065,-113600,▼,-3500
'003090,대웅,+275,+705,25644,+24550,▲,+900
'475150,SK이터닉스,+262,+613,23436,+58600,▲,+4900
'010780,아이에스동서,+202,+610,30252,+31750,▲,+850
'017670,SK텔레콤,+78,+602,77062,+78300,▲,+100
'007810,코리아써키트,+104,+593,56753,+64500,▲,+2400
'272210,한화시스템,+56,+582,103887,-135800,▼,-5200
'028260,삼성물산,+17,+572,330472,+299000,▲,+8000
'015760,한국전력,+91,+558,61104,+49050,▲,+750
'214320,이노션,+273,+551,20197,+19700,▲,+130
'030000,제일기획,+225,+496,22041,+21300,▲,+350
'021240,코웨이,+57,+494,86909,+74400,▲,+1400
'055550,신한지주,+47,+490,104641,-96100,▼,-400
'042660,한화오션,+37,+488,130993,-129500,▼,-500
'499790,GS피앤엘,+73,+469,64335,-48450,▼,-1300
'112610,씨에스윈드,+105,+462,43888,+65900,▲,+1000
'185750,종근당,+48,+459,95347,+88100,▲,+1400
'018880,한온시스템,+1027,+452,4399,+4140,▲,+30
'145990,삼양사,+84,+434,51534,+47300,▲,+1050
'005090,SGC에너지,+126,+430,34132,+60600,▲,+8400
'000810,삼성화재,+7,+395,564771,-476000,▼,-2500
'005830,DB손해보험,+21,+385,183102,+185300,▲,+800
'014680,한솔케미칼,+13,+376,296724,+290000,▲,+6500
'005180,빙그레,+43,+363,84057,+75400,▲,+600
'086790,하나금융지주,+28,+360,129643,-112400,▼,-800
'016880,웅진,+1369,+350,2557,+3040,▲,+210
'003530,한화투자증권,+541,+349,6453,+7920,▲,+540
'064400,LG씨엔에스,+48,+348,71868,+66800,▲,+1900
'006400,삼성SDI,+9,+334,378718,-399500,▼,-3000
'000120,CJ대한통운,+22,+329,148963,+113300,▲,+500
