종목코드,종목명,순매수수량(백주),순매수금액(백만),추정평균가,현재가,전일대비,전일대비
'095340,ISC,+2529,+15750,62282,-247000,[v],-3000
'196170,알테오젠,+264,+12391,468566,-354000,[v],-27000
'032820,우리기술,+28501,+11723,4113,-21600,[v],-1800
'041190,우리기술투자,+9084,+9636,10608,-6290,[v],-220
'087010,펩트론,+274,+8759,319666,-295500,[v],-7500
'476060,온코닉테라퓨틱스,+2883,+8666,30058,-22900,[v],-150
'277810,레인보우로보틱스,+288,+8039,279135,-544000,[v],-23000
'950160,코오롱티슈진,+1764,+6930,39291,-117300,[v],-9700
'006730,서부T&D,+6435,+6546,10172,-13100,[v],-630
'031980,피에스케이홀딩스,+1743,+6189,35503,-98800,[v],-900
'220100,퓨쳐켐,+2626,+5968,22728,-19220,[v],-680
'290650,엘앤씨바이오,+1521,+4978,32725,-68700,[v],-4700
'140410,메지온,+859,+4334,50456,-88900,[v],-9100
'466100,클로봇,+2159,+4328,20052,-49100,[v],-1700
'000250,삼천당제약,+203,+4034,198384,+1150000,[^],+39000
'083650,비에이치아이,+722,+3633,50330,+95100,[^],+300
'114810,한솔아이원스,+3895,+3610,9269,-13590,[v],-410
'403870,HPSP,+1328,+3566,26847,-42900,[v],-2250
'094480,갤럭시아머니트리,+3064,+3291,10741,-8130,[v],-320
'101490,에스앤에스텍,+623,+3169,50903,-80400,[v],-3100
'080220,제주반도체,+1679,+2865,17059,-37050,[v],-3100
'036620,감성코퍼레이션,+4884,+2856,5847,-5340,[v],-440
'007390,네이처셀,+1277,+2749,21523,-17810,[v],-470
'476040,오가노이드사이언스,+763,+2736,35842,-23800,[v],-1700
'127120,제이에스링크,+1309,+2730,20850,+37950,[^],+100
'089970,브이엠,+1825,+2539,13912,-41550,[v],-3150
'014940,오리엔탈정공,+2984,+2532,8483,-6330,[v],-240
'448280,에코아이,+1669,+2441,14626,-11560,[v],-360
'178320,서진시스템,+1199,+2396,19989,-42000,[v],-1350
'005290,동진쎄미켐,+826,+2383,28867,-44500,[v],-2000
'014620,성광벤드,+545,+1945,35707,+34450,[^],+1300
'236200,슈프리마,+533,+1863,34948,-46050,[v],-2950
