종목코드,종목명,순매수수량(백주),순매수금액(백만),추정평균가,현재가,전일대비,전일대비
'226950,올릭스,+994,+6133,61696,-187000,[v],-13500
'347850,디앤디파마텍,+221,+3423,154789,-71300,[v],-6300
'126340,비나텍,+608,+2824,46470,-113000,[v],-8100
'336570,원텍,+2602,+2652,10193,-6930,[v],-250
'089030,테크윙,+757,+2433,32137,-48900,[v],-3100
'0008Z0,에스엔시스,+380,+1959,51620,-27900,[v],-600
'018290,브이티,+503,+1877,37294,-15210,[v],-520
'357780,솔브레인,+80,+1731,217641,-385500,[v],-10500
'319660,피에스케이,+694,+1688,24338,-80300,[v],-1800
'399720,가온칩스,+348,+1615,46395,-61200,[v],-2800
'122870,와이지엔터테인먼트,+128,+1319,102903,-53900,[v],-2300
'140860,파크시스템스,+45,+1154,256209,-243500,[v],-12000
'425420,티에프이,+297,+1135,38169,-64100,[v],-4900
'098460,고영,+716,+1053,14716,-26050,[v],-1250
'277810,레인보우로보틱스,+38,+1042,275294,-544000,[v],-23000
'310200,애니플러스,+2106,+1005,4771,-2745,[v],-45
'357580,아모센스,+1149,+1003,8729,-18410,[v],-920
'287840,인투셀,+316,+960,30380,-41400,[v],-3450
'080220,제주반도체,+566,+903,15951,-37050,[v],-3100
'260970,에스앤디,+62,+819,131457,-54000,[v],-2300
'123410,코리아에프티,+1280,+793,6200,-7000,[v],-170
'456160,지투지바이오,+47,+779,165065,-72300,[v],-6500
'196170,알테오젠,+18,+779,442705,-354000,[v],-27000
'023160,태광,+298,+771,25832,-34500,[v],-150
'067310,하나마이크론,+537,+746,13899,-29300,[v],-1800
'397030,에이프릴바이오,+278,+631,22666,-58600,[v],-5000
'108490,로보티즈,+69,+631,91067,-242500,[v],-12500
'092460,한라IMS,+447,+630,14097,-14570,[v],-660
'166090,하나머티리얼즈,+216,+580,26811,-60700,[v],-2700
'098070,한텍,+113,+556,49259,+48500,[^],+2600
'403870,HPSP,+203,+547,26895,-42900,[v],-2250
'213420,덕산네오룩스,+102,+483,47484,-50100,[v],-2900
'160190,하이젠알앤엠,+130,+453,34717,-35800,[v],-2000
'214370,케어젠,+82,+447,54771,-91100,[v],-5800
'140670,알에스오토메이션,+262,+443,16939,-16250,[v],-760
'476060,온코닉테라퓨틱스,+159,+424,26589,-22900,[v],-150
'457370,한켐,+420,+399,9491,-8040,[v],-310
'452430,사피엔반도체,+130,+393,30289,-30950,[v],-1900
'257720,실리콘투,+86,+387,45014,-37800,[v],-1000
'338840,와이바이오로직스,+329,+386,11758,-33000,[v],-1950
'200710,에이디테크놀로지,+164,+371,22539,-53600,[v],-4200
'036890,진성티이씨,+294,+345,11745,-15790,[v],-220
'468530,프로티나,+200,+343,17171,-72000,[v],-4900
'234340,헥토파이낸셜,+202,+325,16074,-24650,[v],-1900
'033500,동성화인텍,+100,+323,32334,-22050,[v],-1250
'044490,태웅,+79,+307,38671,+47550,[^],+600
'218410,RFHIC,+112,+298,26468,-81000,[v],-1400
'437730,삼현,+203,+290,14297,-46450,[v],-3350
'352480,씨앤씨인터내셔널,+65,+289,44316,-26300,[v],-600
'310210,보로노이,+22,+273,125923,+318500,[^],+5000
'107640,한중엔시에스,+79,+271,34381,-51000,[v],-400
'031980,피에스케이홀딩스,+73,+250,34144,-98800,[v],-900
'089010,켐트로닉스,+96,+245,25468,-27300,[v],-900
'416180,신성에스티,+67,+244,36372,-33650,[v],-100
'484590,삼양컴텍,+140,+228,16271,+12020,[^],+90
'092730,네오팜,+119,+224,18928,-17010,[v],-610
'222800,심텍,+85,+219,25786,-52200,[v],-4000
'204620,글로벌텍스프리,+422,+209,4946,-4900,[v],-160
'419530,SAMG엔터,+35,+201,57984,-32950,[v],-1000
'263750,펄어비스,+60,+196,32626,+69200,[^],+10400
'328130,루닛,+51,+196,38829,-34100,[v],-500
'347700,스피어,+158,+181,11465,-48400,[v],-2500
'100790,미래에셋벤처투자,+256,+167,6542,-29900,[v],-2650
'237690,에스티팜,+18,+167,92912,-150100,[v],-9200
'241710,코스메카코리아,+25,+153,62384,-81900,[v],-2700
'450950,아스테라시스,+157,+151,9586,-11010,[v],-230
'035900,JYP Ent.,+20,+148,73888,-62400,[v],-1900
'101970,우양에이치씨,+83,+143,17138,-12140,[v],-410
'194480,데브시스터즈,+27,+135,50278,-29250,[v],-3350
'041190,우리기술투자,+120,+130,10796,-6290,[v],-220
'014620,성광벤드,+37,+126,34049,+34450,[^],+1300
'010170,대한광통신,+1012,+121,1200,-8230,[v],-1070
'226590,엠디바이스,+114,+121,10622,-24950,[v],-2250
'331740,아우토크립트,+90,+120,13333,-15340,[v],-1130
'104830,원익머트리얼즈,+50,+119,23944,-41550,[v],-450
'211050,인카금융서비스,+100,+117,11666,-11940,[v],-310
'230360,에코마케팅,+81,+110,13623,-15870,[v],-60
'051500,CJ프레시웨이,+37,+109,29709,-30650,[v],-250
'082270,젬백스,+21,+105,49846,-40950,[v],-100
'408900,스튜디오미르,+200,+103,5162,2280,-,0
'145020,휴젤,+3,+101,314729,-247000,[v],-12500
'053610,프로텍,+36,+100,27770,-52800,[v],-2100
'243070,휴온스,+33,+99,29981,-25700,[v],-550
'028300,HLB,+26,+98,37813,+53500,[^],+200
'095610,테스,+30,+89,30053,-57400,[v],-3500
'170920,엘티씨,+73,+89,12265,-31900,[v],-2050
'000250,삼천당제약,+4,+86,192919,+1150000,[^],+39000
'466100,클로봇,+42,+82,19395,-49100,[v],-1700
'049470,비트플래닛,+240,+78,3269,-691,[v],-14
'441270,파인엠텍,+73,+78,10739,-10030,[v],-430
'382900,범한퓨얼셀,+33,+76,23384,-27100,[v],-1050
'458870,씨어스테크놀로지,+14,+72,50121,-52000,[v],-3900
'251970,펌텍코리아,+10,+68,65975,-46200,[v],-1400
'131970,두산테스나,+18,+67,37320,-102900,[v],-5400
'475960,토모큐브,+19,+66,34441,-55200,[v],-2400
'036200,유니셈,+78,+61,7870,-9060,[v],-390
'032820,우리기술,+157,+61,3903,-21600,[v],-1800
'311390,네오크레마,+60,+58,9589,-4295,[v],-125
'087010,펩트론,+2,+55,323924,-295500,[v],-7500
'380550,뉴로핏,+50,+55,10986,-19780,[v],-1470
