종목코드,종목명,순매수수량(백주),순매수금액(백만),추정평균가,현재가,전일대비,전일대비
'000660,SK하이닉스,+302,+15949,528522,-1006000,▼,-7000
'018670,SK가스,+194,+5052,261043,+266500,▲,+17500
'009150,삼성전기,+162,+3734,230006,-462000,▼,-17500
'024110,기업은행,+1519,+3106,20449,+24100,▲,+400
'003550,LG,+302,+2343,77704,+94500,▲,+4000
'012450,한화에어로스페이스,+26,+2206,843440,-1315000,▼,-60000
'005930,삼성전자,+200,+1868,93632,-199800,▼,-700
'114090,GKL,+1220,+1814,14874,+12280,▲,+270
'096770,SK이노베이션,+122,+1371,112296,+113600,▲,+3300
'071050,한국금융지주,+69,+1083,155958,+233500,▲,+4500
'039130,하나투어,+218,+1042,47700,+42550,▲,+1000
'001530,DI동일,+548,+961,17549,-21700,▼,-250
'298050,HS효성첨단소재,+44,+882,198983,+227500,▲,+6500
'352820,하이브,+27,+804,293681,-347000,▼,-7500
'035420,NAVER,+33,+752,228441,+221000,▲,+500
'000070,삼양홀딩스,+115,+704,61465,+71900,▲,+2400
'0126Z0,삼성에피스홀딩스,+14,+643,475429,+547000,▲,+15000
'105630,한세실업,+481,+637,13233,+12340,▲,+200
'005385,현대차우,+31,+589,193185,-265000,▼,-4000
'015760,한국전력,+116,+547,47303,+49050,▲,+750
'000640,동아쏘시오홀딩스,+49,+541,109448,+102200,▲,+100
'443060,HD현대마린솔루션,+24,+495,202715,+181500,▲,+3300
'036570,엔씨소프트,+24,+485,204618,+226000,▲,+5000
'181710,NHN,+147,+483,32938,-38250,▼,-50
'035720,카카오,+68,+395,58107,+50300,▲,+300
'007660,이수페타시스,+30,+382,128226,-126900,▼,-2600
'014680,한솔케미칼,+18,+381,209553,+290000,▲,+6500
'042660,한화오션,+30,+360,118221,-129500,▼,-500
'294870,HDC현대산업개발,+177,+355,20064,+24350,▲,+2800
'000970,한국주철관,+437,+319,7282,+6850,▲,+110
'034020,두산에너빌리티,+47,+310,66683,+109600,▲,+3300
'042700,한미반도체,+24,+303,124908,+309500,▲,+2500
'00680K,미래에셋증권2우B,+300,+296,9890,+21600,▲,+1400
'011210,현대위아,+48,+285,58803,+84700,▲,+500
'334890,이지스밸류플러스리츠,+624,+272,4362,+4225,▲,+15
'000650,천일고속,+25,+265,107899,+240500,▲,+3000
'039490,키움증권,+9,+246,267175,+464000,▲,+15000
'180640,한진칼,+23,+242,104670,128000,-,0
'204320,HL만도,+57,+230,40577,+54000,▲,+1000
'005387,현대차2우B,+12,+228,195078,-264500,▼,-6000
'005380,현대차,+9,+227,254245,522000,-,0
'298040,효성중공업,+1,+226,1895958,+2719000,▲,+26000
'017800,현대엘리베이터,+28,+226,80564,+88400,▲,+1000
'034220,LG디스플레이,+185,+225,12162,+12030,▲,+310
'002840,미원상사,+15,+219,146198,+136900,▲,+1300
'003610,방림,+377,+218,5779,-5430,▼,-50
'003240,태광산업,+2,+197,800939,+1226000,▲,+80000
'214320,이노션,+98,+175,17812,+19700,▲,+130
'036460,한국가스공사,+43,+173,40042,+37500,▲,+1250
'021240,코웨이,+19,+166,86294,+74400,▲,+1400
'034230,파라다이스,+87,+164,18965,-18270,▼,-620
'120110,코오롱인더,+39,+158,39986,-69900,▼,-600
'052690,한전기술,+18,+154,86890,+175400,▲,+7400
'008040,사조동아원,+1387,+154,1111,+1103,▲,+28
'003690,코리안리,+125,+139,11110,+13250,▲,+150
'000155,두산우,+3,+139,542926,+512000,▲,+11000
'011330,유니켐,+1023,+134,1311,+782,▲,+1
'272210,한화시스템,+29,+133,46219,-135800,▼,-5200
'006120,SK디스커버리,+22,+131,60791,+62300,▲,+2000
'011200,HMM,+70,+131,18722,+21250,▲,+400
'002030,아세아,+3,+125,378699,-274500,▼,-2000
'009450,경동나비엔,+22,+123,55876,-66500,▼,-300
'003670,포스코퓨처엠,+7,+121,182367,+198900,▲,+900
'071970,HD현대마린엔진,+15,+120,79074,+79600,▲,+2000
