종목코드,종목명,순매도수량(백주),순매도금액(백만),추정평균가,현재가,전일대비,전일대비
'466100,클로봇,-5569,-37607,67532,+57000,▲,+800
'108490,로보티즈,-749,-21073,281204,-260500,▼,-6500
'476830,알지노믹스,-1210,-19017,157161,+215000,▲,+1000
'000250,삼천당제약,-717,-16268,227055,+900000,▲,+105000
'058610,에스피지,-1582,-13910,87936,-120300,▼,-2900
'347850,디앤디파마텍,-1544,-13718,88828,78900,-,0
'214450,파마리서치,-313,-12465,398761,+327500,▲,+7000
'067310,하나마이크론,-4294,-10636,24769,+34750,▲,+1250
'189300,인텔리안테크,-1373,-7835,57087,-121800,▼,-1600
'098460,고영,-2833,-7123,25145,-29050,▼,-650
'161580,필옵틱스,-1554,-6938,44648,-39050,▼,-1050
'160190,하이젠알앤엠,-1115,-6756,60606,-43600,▼,-10100
'050890,쏠리드,-8246,-6519,7906,+13120,▲,+220
'089030,테크윙,-1325,-5950,44907,-58000,▼,-500
'060280,큐렉소,-4221,-5934,14059,-15230,▼,-290
'328130,루닛,-1349,-5762,42717,-36800,▼,-2100
'058470,리노공업,-930,-5739,61677,-112000,▼,-5100
'117730,티로보틱스,-2601,-5407,20783,-19940,▼,-10
'039440,에스티아이,-1634,-5144,31473,+33700,▲,+550
'125490,한라캐스트,-2939,-5058,17207,+17140,▲,+880
'214430,아이쓰리시스템,-663,-5055,76258,+96600,▲,+200
'257720,실리콘투,-1157,-4628,39992,+38600,▲,+2100
'247540,에코프로비엠,-274,-4346,158619,+190100,▲,+400
'099320,쎄트렉아이,-678,-4295,63327,-177800,▼,-8400
'241520,DSC인베스트먼트,-5815,-4201,7226,+14180,▲,+210
'332570,PS일렉트로닉스,-8172,-4139,5065,+5370,▲,+260
'218410,RFHIC,-1198,-4055,33842,+81600,▲,+2900
'032500,케이엠더블유,-2631,-4029,15313,+32450,▲,+3250
'403850,더핑크퐁컴퍼니,-1438,-3775,26248,+17930,▲,+190
'049630,재영솔루텍,-12119,-3766,3108,+3080,▲,+15
'476060,온코닉테라퓨틱스,-1899,-3508,18473,-23900,▼,-1200
'468530,프로티나,-340,-3377,99349,-80500,▼,-1300
'475400,씨메스,-897,-3328,37084,-35350,▼,-850
'417200,LS머트리얼즈,-2396,-3299,13766,+25300,▲,+1550
'060370,LS마린솔루션,-1043,-3258,31236,+31700,▲,+350
'240810,원익IPS,-510,-3190,62507,+124000,▲,+3100
'083650,비에이치아이,-554,-3069,55420,+109800,▲,+5500
'056080,유진로봇,-2075,-3052,14714,+28900,▲,+300
'319660,피에스케이,-856,-3010,35166,+85500,▲,+3000
'059090,미코,-2250,-3007,13364,+15080,▲,+510
'451760,컨텍,-2202,-2909,13211,+17490,▲,+470
'183300,코미코,-317,-2754,86806,+119900,▲,+1000
'456160,지투지바이오,-409,-2744,67157,+88700,▲,+1800
'094820,일진파워,-1985,-2645,13329,+18990,▲,+1490
'0097F0,미래에셋비전스팩10호,-5157,-2603,5048,-2010,▼,-5
'178320,서진시스템,-1007,-2588,25702,+48000,▲,+2600
'203400,에이비온,-9082,-2584,2845,-2710,▼,-45
'095610,테스,-611,-2533,41459,-65500,▼,-600
'462350,이노스페이스,-1323,-2494,18852,-16520,▼,-650
'441270,파인엠텍,-2599,-2432,9358,+11360,▲,+710
'089970,브이엠,-869,-2424,27906,-47800,▼,-1000
'455900,엔젤로보틱스,-743,-2344,31531,+27700,▲,+150
'033790,피노,-3784,-2303,6085,-4850,▼,-100
'376300,디어유,-561,-2212,39457,+35950,▲,+200
'054540,삼영엠텍,-1272,-2117,16646,+12340,▲,+510
'064260,다날,-2791,-2089,7484,+7310,▲,+200
'347700,스피어,-1526,-2082,13641,-45250,▼,-600
'950250,테라뷰,-1967,-2016,10249,-8080,▼,-480
'089010,켐트로닉스,-655,-1955,29828,+30300,▲,+700
'445680,큐리옥스바이오시스템즈,-198,-1952,98775,-122800,▼,-8900
'041190,우리기술투자,-2455,-1890,7699,-6770,▼,-30
'357780,솔브레인,-71,-1887,265386,+430000,▲,+8000
'389500,에스비비테크,-460,-1863,40498,-48800,▼,-900
'356860,티엘비,-302,-1820,60239,-77400,▼,-2400
'195940,HK이노엔,-341,-1742,51154,+52600,▲,+1200
'122870,와이지엔터테인먼트,-261,-1741,66790,+60200,▲,+100
'032820,우리기술,-4596,-1738,3782,-28400,▼,-550
'274090,켄코아에어로스페이스,-946,-1708,18048,+21000,▲,+300
'204270,제이앤티씨,-862,-1694,19655,+18010,▲,+80
'018290,브이티,-925,-1686,18219,+15930,▲,+1280
'0015G0,그린광학,-1017,-1658,16298,+34450,▲,+400
'298830,슈어소프트테크,-2240,-1625,7254,+7580,▲,+320
'228760,지노믹트리,-539,-1588,29446,+19610,▲,+300
'225190,LK삼양,-9578,-1500,1566,-2125,▼,-65
'068760,셀트리온제약,-242,-1496,61730,+60800,▲,+600
'464490,쿼드메디슨,-763,-1489,19526,+15310,▲,+260
'078600,대주전자재료,-214,-1454,67821,+127500,▲,+7800
'095340,ISC,-133,-1439,108049,+245000,▲,+500
'336570,원텍,-1938,-1433,7397,+7070,▲,+150
'033640,네패스,-933,-1419,15208,+21050,▲,+3070
'338220,뷰노,-595,-1416,23794,+17000,▲,+40
'131970,두산테스나,-308,-1405,45673,+99900,▲,+8000
'025980,아난티,-1811,-1393,7691,+7450,▲,+80
'138610,나이벡,-349,-1392,39870,+30400,▲,+800
'065350,신성델타테크,-231,-1377,59682,+63000,▲,+1200
'140670,알에스오토메이션,-757,-1352,17853,-17980,▼,-180
'028300,HLB,-287,-1328,46300,+51300,▲,+900
'272290,이녹스첨단소재,-552,-1306,23649,+33250,▲,+1900
'348340,뉴로메카,-386,-1260,32653,-67000,▼,-2700
'215100,로보로보,-1535,-1238,8064,+7470,▲,+10
'053800,안랩,-191,-1217,63851,+61800,▲,+500
'250060,모비스,-3806,-1215,3193,+4840,▲,+60
