종목코드,종목명,순매수수량(백주),순매수금액(백만),추정평균가,현재가,전일대비,전일대비
'005930,삼성전자,+14881,+230286,154756,-199800,▼,-700
'000660,SK하이닉스,+239,+18426,771861,-1006000,▼,-7000
'005380,현대차,+193,+9652,499433,522000,-,0
'207940,삼성바이오로직스,+44,+7834,1790574,+1602000,▲,+17000
'457190,이수스페셜티케미컬,+604,+6390,105777,-91300,▼,-1000
'011790,SKC,+493,+5697,115584,+99300,▲,+200
'316140,우리금융지주,+1415,+4106,29015,+33800,▲,+200
'005490,POSCO홀딩스,+107,+3852,359888,+343000,▲,+5000
'012330,현대모비스,+65,+2905,448447,-403500,▼,-9500
'272210,한화시스템,+301,+2676,88797,-135800,▼,-5200
'003230,삼양식품,+21,+2651,1256799,+1147000,▲,+47000
'086280,현대글로비스,+95,+2558,270443,-230000,▼,-500
'047810,한국항공우주,+147,+2460,167853,-186200,▼,-4200
'298050,HS효성첨단소재,+113,+2431,215004,+227500,▲,+6500
'003670,포스코퓨처엠,+113,+2430,215474,+198900,▲,+900
'034020,두산에너빌리티,+238,+2240,94080,+109600,▲,+3300
'035250,강원랜드,+1027,+1836,17877,+18180,▲,+330
'011500,한농화성,+773,+1761,22783,+20800,▲,+50
'028260,삼성물산,+58,+1749,301003,+299000,▲,+8000
'204320,HL만도,+256,+1748,68176,+54000,▲,+1000
'005935,삼성전자우,+142,+1597,112782,-139200,▼,-5000
'002030,아세아,+46,+1295,282233,-274500,▼,-2000
'229640,LS에코에너지,+312,+1222,39186,+45400,▲,+1400
'003490,대한항공,+507,+1220,24062,+26150,▲,+1600
'278470,에이피알,+42,+1181,284464,-361500,▼,-7500
'003545,대신증권우,+532,+1143,21483,+27350,▲,+250
'052690,한전기술,+82,+1139,139481,+175400,▲,+7400
'004020,현대제철,+310,+1089,35079,+37100,▲,+1250
'006800,미래에셋증권,+351,+1069,30450,+67900,▲,+1200
'011170,롯데케미칼,+137,+1050,76717,+85100,▲,+2700
'066570,LG전자,+91,+974,106858,+117300,▲,+1100
'450080,에코프로머티,+148,+931,62750,+62500,▲,+1800
'051600,한전KPS,+156,+905,58100,+67400,▲,+6000
'034730,SK,+30,+889,293303,+358000,▲,+12000
'068270,셀트리온,+41,+860,209489,-201000,▼,-1000
'011210,현대위아,+86,+796,92773,+84700,▲,+500
'032830,삼성생명,+42,+743,178390,-226500,▼,-4000
'352820,하이브,+19,+690,369269,-347000,▼,-7500
'439260,대한조선,+90,+644,71287,-91200,▼,-3700
'096770,SK이노베이션,+57,+642,112836,+113600,▲,+3300
'005940,NH투자증권,+270,+614,22725,+35300,▲,+1900
'007810,코리아써키트,+93,+595,63603,+64500,▲,+2400
'003547,대신증권2우B,+270,+559,20687,+26250,▲,+450
'032640,LG유플러스,+335,+525,15677,+15690,▲,+70
'010060,OCI홀딩스,+45,+523,115138,+205000,▲,+6800
'039130,하나투어,+105,+476,45238,+42550,▲,+1000
'489790,한화비전,+86,+468,54276,-86700,▼,-500
'003350,한국화장품제조,+86,+419,48598,+46100,▲,+2300
'062040,산일전기,+29,+411,142144,+157200,▲,+5500
'001430,세아베스틸지주,+55,+408,74617,+65900,▲,+800
'00088K,한화3우B,+81,+395,49026,+48150,▲,+300
'195870,해성디에스,+73,+386,52673,+58500,▲,+2500
'161390,한국타이어앤테크놀로지,+55,+378,69049,+57500,▲,+500
'017800,현대엘리베이터,+39,+374,94992,+88400,▲,+1000
'005385,현대차우,+12,+373,313383,-265000,▼,-4000
'000155,두산우,+7,+359,529934,+512000,▲,+11000
'069960,현대백화점,+36,+331,91301,+90500,▲,+4500
'377300,카카오페이,+65,+325,50395,+63700,▲,+3500
'0131V0,1Q 미국우주항공테크,+217,+319,14728,+12690,▲,+135
'005690,파미셀,+239,+313,13123,+16100,▲,+170
