종목코드,종목명,순매수수량(백주),순매수금액(백만),추정평균가,현재가,전일대비,전일대비
'476830,알지노믹스,+827,+13960,168797,+215000,▲,+1000
'036710,심텍홀딩스,+20135,+5118,2542,+2795,▲,+125
'100790,미래에셋벤처투자,+2434,+3502,14389,-22300,▼,-550
'039200,오스코텍,+551,+2438,44269,-56400,▼,-1100
'328130,루닛,+440,+1946,44217,-36800,▼,-2100
'458870,씨어스테크놀로지,+157,+1877,119432,-184800,▼,-4200
'087010,펩트론,+79,+1819,229567,+343500,▲,+26000
'089030,테크윙,+391,+1737,44422,-58000,▼,-500
'475830,오름테라퓨틱,+180,+1710,95109,+125300,▲,+400
'000250,삼천당제약,+77,+1658,216667,+900000,▲,+105000
'348210,넥스틴,+168,+1224,72809,-79800,▼,-200
'140410,메지온,+145,+1146,78924,+91600,▲,+100
'488900,비츠로넥스텍,+719,+1058,14729,-18960,▼,-660
'082270,젬백스,+389,+1043,26788,-38100,▼,-100
'376900,로킷헬스케어,+151,+938,62124,+130700,▲,+2000
'347700,스피어,+696,+926,13308,-45250,▼,-600
'237690,에스티팜,+66,+820,124986,+150100,▲,+600
'310210,보로노이,+35,+755,214484,+324500,▲,+4500
'389470,인벤티지랩,+92,+667,72180,+80900,▲,+2100
'220100,퓨쳐켐,+214,+625,29202,21000,-,0
'464080,에스오에스랩,+508,+603,11862,+17120,▲,+440
'277810,레인보우로보틱스,+12,+585,487188,-668000,▼,-50000
'058610,에스피지,+58,+522,89814,-120300,▼,-2900
'318060,그래피,+169,+418,24773,+50900,▲,+4700
'0097F0,미래에셋비전스팩10호,+2102,+418,1987,-2010,▼,-5
'356860,티엘비,+66,+389,59016,-77400,▼,-2400
'468530,프로티나,+33,+359,107836,-80500,▼,-1300
'389650,넥스트바이오메디컬,+42,+354,83565,+79100,▲,+3100
'295310,에이치브이엠,+70,+349,50142,92200,-,0
'204620,글로벌텍스프리,+681,+317,4656,+4830,▲,+370
'331740,아우토크립트,+167,+314,18801,-17000,▼,-420
'194480,데브시스터즈,+104,+314,30183,-40250,▼,-250
'441270,파인엠텍,+317,+303,9554,+11360,▲,+710
'376300,디어유,+73,+291,39716,+35950,▲,+200
'071280,로체시스템즈,+338,+282,8340,+8400,▲,+20
'473980,노머스,+103,+275,26596,+19100,▲,+1240
'287840,인투셀,+45,+267,59716,-47450,▼,-150
'475960,토모큐브,+53,+261,49484,+57900,▲,+3100
'0101C0,하나36호스팩,+1236,+245,1979,2010,-,0
'098070,한텍,+74,+237,32093,+47550,▲,+2950
'309710,아이티켐,+67,+233,34809,-32550,▼,-2600
'014620,성광벤드,+76,+206,27150,+37500,▲,+5750
'089970,브이엠,+67,+186,27615,-47800,▼,-1000
'0099W0,미래에셋비전스팩11호,+934,+186,1987,-2015,▼,-5
'450950,아스테라시스,+145,+174,12025,+11780,▲,+50
'358570,지아이이노베이션,+100,+170,16977,-14590,▼,-30
'036620,감성코퍼레이션,+263,+158,5995,-5430,▼,-50
'086450,동국제약,+88,+156,17673,+18800,▲,+900
'298830,슈어소프트테크,+191,+146,7627,+7580,▲,+320
'108380,대양전기공업,+50,+143,28698,+28450,▲,+1150
'425040,티이엠씨,+186,+142,7599,-10880,▼,-1010
'131970,두산테스나,+30,+140,46715,+99900,▲,+8000
'218410,RFHIC,+40,+136,33629,+81600,▲,+2900
'086520,에코프로,+13,+133,98379,-150900,▼,-200
'078350,한양디지텍,+65,+132,20443,+27400,▲,+400
