종목코드,종목명,순매수수량(백주),순매수금액(백만),추정평균가,현재가,전일대비,전일대비
'005930,삼성전자,+25728,+142695,55462,-176900,[v],-2800
'034020,두산에너빌리티,+13345,+51320,38456,-94500,[v],-3600
'006400,삼성SDI,+2489,+41697,167537,+414500,[^],+9000
'064350,현대로템,+2731,+37762,138250,-179200,[v],-5000
'000720,현대건설,+6043,+37077,61351,-147500,[v],-2300
'035720,카카오,+5145,+21490,41764,-47200,[v],-1600
'005935,삼성전자우,+4594,+20955,45611,-121100,[v],-5100
'035420,NAVER,+1115,+20905,187422,-206500,[v],-6000
'034730,SK,+1324,+19794,149449,-323000,[v],-11000
'015760,한국전력,+6338,+19202,30297,-42100,[v],-1800
'051910,LG화학,+989,+18819,190197,+322500,[^],+9500
'066570,LG전자,+2421,+17162,70902,-108300,[v],-3700
'377300,카카오페이,+4304,+16534,38416,-50700,[v],-2800
'011070,LG이노텍,+994,+14490,145775,-309000,[v],-11500
'259960,크래프톤,+370,+14329,387530,-250000,[v],-4500
'009150,삼성전기,+1070,+13082,122305,-427500,[v],-6500
'003670,포스코퓨처엠,+1024,+10830,105747,+217500,[^],+8500
'450080,에코프로머티,+2196,+9321,42452,-72100,[v],-1300
'003160,디아이,+4886,+7628,15611,-31400,[v],-3100
'079550,LIG넥스원,+168,+7002,416885,-671000,[v],-64000
'042700,한미반도체,+803,+6761,84168,-261500,[v],-14000
'078930,GS,+1530,+6494,42436,-65700,[v],-2200
'009830,한화솔루션,+2266,+6479,28596,+36000,[^],+350
'000660,SK하이닉스,+294,+6111,208016,-874000,[v],-48000
'010120,LS ELECTRIC,+233,+5655,242643,-773000,[v],-28000
'005387,현대차2우B,+327,+4855,148554,-246000,[v],-11000
'075580,세진중공업,+4039,+4558,11284,-16490,[v],-610
'443060,HD현대마린솔루션,+252,+4356,173040,-178600,[v],-5300
'000150,두산,+93,+4226,454510,-1115000,[v],-88000
'097950,CJ제일제당,+182,+4171,228930,+218500,[^],+4000
'161890,한국콜마,+491,+4045,82366,-76700,[v],-3500
'000880,한화,+581,+3963,68261,-108400,[v],-3100
'047040,대우건설,+9031,+3821,4232,+17340,[^],+80
'298040,효성중공업,+60,+3633,602070,-2505000,[v],-171000
'088980,맥쿼리인프라,+2756,+3231,11723,-11340,[v],-70
'006360,GS건설,+1451,+3210,22121,-25900,[v],-450
'039490,키움증권,+198,+2991,150803,-411000,[v],-24000
'100840,SNT에너지,+683,+2813,41191,+52600,[^],+4400
'020150,롯데에너지머티리얼즈,+1278,+2712,21225,+42150,[^],+50
'000500,가온전선,+360,+2681,74430,-103700,[v],-5600
'004990,롯데지주,+996,+2644,26559,-28700,[v],-2250
'294870,HDC현대산업개발,+986,+2329,23630,-21500,[v],-750
'267250,HD현대,+271,+2297,84834,-246000,[v],-11500
'034220,LG디스플레이,+2718,+2251,8283,-11140,[v],-360
'014680,한솔케미칼,+181,+2234,123172,-265500,[v],-7500
'005070,코스모신소재,+713,+2207,30971,+53300,[^],+1600
'00680K,미래에셋증권2우B,+4169,+2171,5207,-19340,[v],-1160
'071320,지역난방공사,+263,+2085,79216,-75300,[v],-4100
'035510,신세계 I&C,+1488,+2047,13757,-19230,[v],-630
'017860,DS단석,+821,+2012,24491,+20450,[^],+950
'352820,하이브,+70,+1919,275386,-302000,[v],-5000
'271560,오리온,+173,+1914,110896,-126900,[v],-7600
'000080,하이트진로,+967,+1878,19423,-16550,[v],-180
'001500,현대차증권,+2768,+1877,6782,-10340,[v],-560
'139480,이마트,+210,+1844,87804,-97400,[v],-2600
'024110,기업은행,+1184,+1838,15521,-22100,[v],-1450
'032640,LG유플러스,+1373,+1762,12836,-15410,[v],-690
'103140,풍산,+281,+1745,62116,-89400,[v],-2300
'011780,금호석유화학,+149,+1695,113752,-120300,[v],-6200
'111770,영원무역,+282,+1642,58242,-80400,[v],-1400
'192820,코스맥스,+78,+1572,202512,-192700,[v],-12300
'000070,삼양홀딩스,+235,+1568,66678,-67800,[v],-2700
'353200,대덕전자,+1017,+1534,15090,-82700,[v],-2700
'008970,KBI동양철관,+9615,+1421,1478,+1721,[^],+13
'454910,두산로보틱스,+288,+1378,47816,-81000,[v],-3900
'011210,현대위아,+326,+1371,42051,-79600,[v],-2100
'002710,TCC스틸,+789,+1353,17163,+13670,[^],+110
'005440,현대지에프홀딩스,+1854,+1344,7247,-14130,[v],-230
'005380,현대차,+72,+1307,181427,-470500,[v],-24500
'004800,효성,+216,+1304,60492,-133600,[v],-6000
'010770,평화홀딩스,+1628,+1272,7815,-3810,[v],-90
'361610,SK아이이테크놀로지,+596,+1250,20974,+22200,[^],+550
'013580,계룡건설,+613,+1211,19748,-25050,[v],-350
'003230,삼양식품,+10,+1184,1134232,-1174000,[v],-9000
'090460,비에이치,+960,+1180,12289,-21100,[v],-600
'096770,SK이노베이션,+149,+1172,78437,+112700,[^],+1300
'194370,제이에스코퍼레이션,+1015,+1163,11461,-11480,[v],-220
'484870,엠앤씨솔루션,+80,+1021,127886,-99400,[v],-3800
'014830,유니드,+114,+997,87272,-81400,[v],-2600
'003530,한화투자증권,+2345,+980,4182,-6870,[v],-320
'047050,포스코인터내셔널,+198,+975,49365,+75300,[^],+800
'035250,강원랜드,+558,+957,17140,-17900,[v],-360
'001390,KG케미칼,+2345,+943,4022,-5180,[v],-180
