종목코드,종목명,순매수수량(백주),순매수금액(백만),추정평균가,현재가,전일대비,전일대비
'214450,파마리서치,+326,+15556,477470,+327500,▲,+7000
'277810,레인보우로보틱스,+265,+10877,411119,-668000,▼,-50000
'108490,로보티즈,+371,+8519,229921,-260500,▼,-6500
'141080,리가켐바이오,+421,+8077,191946,+213000,▲,+13100
'237690,에스티팜,+643,+7332,113966,+150100,▲,+600
'298380,에이비엘바이오,+365,+6826,187042,+190200,▲,+200
'287840,인투셀,+980,+6452,65844,-47450,▼,-150
'196170,알테오젠,+105,+5618,534722,-354000,▼,-6000
'039200,오스코텍,+873,+5419,62047,-56400,▼,-1100
'058610,에스피지,+843,+4911,58275,-120300,▼,-2900
'476060,온코닉테라퓨틱스,+2250,+4549,20220,-23900,▼,-1200
'389650,넥스트바이오메디컬,+437,+3608,82618,+79100,▲,+3100
'950160,코오롱티슈진,+414,+3463,83661,+98200,▲,+1000
'095340,ISC,+293,+3152,107659,+245000,▲,+500
'122870,와이지엔터테인먼트,+453,+2941,64913,+60200,▲,+100
'213420,덕산네오룩스,+602,+2546,42302,+47700,▲,+3200
'098460,고영,+1046,+2439,23316,-29050,▼,-650
'399720,가온칩스,+439,+2175,49541,+66000,▲,+600
'041510,에스엠,+183,+1956,106695,+98000,▲,+900
'376900,로킷헬스케어,+243,+1903,78232,+130700,▲,+2000
'107640,한중엔시에스,+391,+1861,47625,+52000,▲,+300
'458870,씨어스테크놀로지,+116,+1562,134855,-184800,▼,-4200
'247540,에코프로비엠,+100,+1497,149718,+190100,▲,+400
'140410,메지온,+172,+1292,74942,+91600,▲,+100
'310210,보로노이,+54,+1272,236773,+324500,▲,+4500
'140860,파크시스템스,+54,+1261,235533,-272500,▼,-5000
'115180,큐리언트,+408,+1188,29119,-44750,▼,-300
'388210,씨엠티엑스,+122,+1142,93712,+150100,▲,+100
'456160,지투지바이오,+133,+1094,82293,+88700,▲,+1800
'214150,클래시스,+183,+1041,56918,+53700,▲,+1200
'290650,엘앤씨바이오,+181,+1039,57319,+75700,▲,+300
'042520,한스바이오메드,+320,+969,30258,-52900,▼,-2800
'166090,하나머티리얼즈,+209,+924,44247,+62000,▲,+2900
'357780,솔브레인,+35,+919,263347,+430000,▲,+8000
'475400,씨메스,+277,+893,32247,-35350,▼,-850
'131290,티에스이,+153,+848,55472,-121400,▼,-3400
'084370,유진테크,+104,+825,79449,-129200,▼,-2700
'220100,퓨쳐켐,+250,+810,32472,21000,-,0
'308430,셀비온,+338,+759,22475,+30450,▲,+3600
'039440,에스티아이,+296,+747,25263,+33700,▲,+550
'494120,큐리오시스,+107,+745,69798,-66100,▼,-2100
'452430,사피엔반도체,+227,+741,32629,-34900,▼,-1150
'448900,한국피아이엠,+153,+706,46258,+120700,▲,+2200
'241710,코스메카코리아,+95,+704,73850,+77500,▲,+3700
'125490,한라캐스트,+507,+684,13481,+17140,▲,+880
'260970,에스앤디,+83,+652,78587,+54500,▲,+400
'042000,카페24,+182,+629,34600,+29600,▲,+400
'348210,넥스틴,+94,+612,65395,-79800,▼,-200
'119850,지엔씨에너지,+191,+589,30750,+35400,▲,+1750
'327260,RF머트리얼즈,+281,+587,20924,+73900,▲,+13400
'397030,에이프릴바이오,+144,+566,39233,+64800,▲,+2300
'005290,동진쎄미켐,+151,+549,36311,+49850,▲,+1300
'419530,SAMG엔터,+128,+544,42531,+35900,▲,+1450
'328130,루닛,+135,+538,39869,-36800,▼,-2100
'010170,대한광통신,+2230,+537,2408,+7440,▲,+50
'380550,뉴로핏,+215,+523,24314,-22600,▼,-350
'060280,큐렉소,+421,+492,11684,-15230,▼,-290
'300080,플리토,+268,+491,18304,-12270,▼,-260
'030530,원익홀딩스,+192,+463,24064,+34350,▲,+1850
'466100,클로봇,+113,+458,40618,+57000,▲,+800
'098070,한텍,+130,+444,34109,+47550,▲,+2950
'214370,케어젠,+52,+417,80108,+111700,▲,+1700
'036620,감성코퍼레이션,+593,+378,6376,-5430,▼,-50
'074600,원익QnC,+185,+372,20105,+34300,▲,+550
'084110,휴온스글로벌,+66,+358,54644,-67300,▼,-900
'000250,삼천당제약,+16,+348,216641,+900000,▲,+105000
'100790,미래에셋벤처투자,+360,+329,9152,-22300,▼,-550
'007390,네이처셀,+140,+304,21666,+18060,▲,+340
'086390,유니테스트,+201,+301,14982,+19460,▲,+1140
'089010,켐트로닉스,+95,+290,30558,+30300,▲,+700
'215200,메가스터디교육,+60,+265,43875,+48000,▲,+2050
'189300,인텔리안테크,+60,+248,41176,-121800,▼,-1600
'095610,테스,+61,+241,39344,-65500,▼,-600
'060370,LS마린솔루션,+89,+241,27087,+31700,▲,+350
'462350,이노스페이스,+221,+240,10850,-16520,▼,-650
'417200,LS머트리얼즈,+203,+234,11573,+25300,▲,+1550
