종목코드,종목명,순매수수량(백주),순매수금액(백만),추정평균가,현재가,전일대비,전일대비
'005930,삼성전자,+61330,+369259,60208,-177000,[v],-2700
'000660,SK하이닉스,+6280,+173567,276373,-877000,[v],-45000
'329180,HD현대중공업,+1917,+87248,455054,-481000,[v],-17500
'015760,한국전력,+19494,+60503,31036,-42050,[v],-1850
'103140,풍산,+3056,+37120,121485,-89200,[v],-2500
'003490,대한항공,+14007,+32193,22983,-24450,[v],-850
'010120,LS ELECTRIC,+1022,+31545,308712,-777000,[v],-24000
'055550,신한지주,+5002,+30752,61477,-90900,[v],-2600
'006400,삼성SDI,+1614,+28443,176227,+416000,[^],+10500
'005490,POSCO홀딩스,+1079,+28243,261712,-342500,[v],-500
'007660,이수페타시스,+5516,+26767,48528,-105200,[v],-5300
'035720,카카오,+3865,+25961,67165,-47150,[v],-1650
'000150,두산,+394,+25090,637314,-1116000,[v],-87000
'051910,LG화학,+1147,+24319,212106,+323000,[^],+10000
'009540,HD한국조선해양,+607,+23720,390658,-350000,[v],-17000
'352820,하이브,+734,+22806,310609,-303000,[v],-4000
'105560,KB금융,+1966,+21852,111166,-146700,[v],-5500
'097950,CJ제일제당,+752,+18821,250266,+218000,[^],+3500
'450080,에코프로머티,+3531,+16031,45398,-72100,[v],-1300
'005935,삼성전자우,+3150,+15502,49213,-121100,[v],-5100
'207940,삼성바이오로직스,+149,+14967,1003402,-1532000,[v],-74000
'272210,한화시스템,+2310,+14700,63633,-118400,[v],-5700
'259960,크래프톤,+405,+14561,359744,-251500,[v],-3000
'000810,삼성화재,+314,+13784,439302,443000,-,0
'005380,현대차,+654,+13491,206367,-471000,[v],-24000
'454910,두산로보틱스,+1968,+12747,64765,-81000,[v],-3900
'079550,LIG넥스원,+208,+11890,572528,-669000,[v],-66000
'373220,LG에너지솔루션,+381,+11546,303167,+409500,[^],+15000
'068270,셀트리온,+686,+11072,161468,-201000,[v],-5000
'034220,LG디스플레이,+11682,+10925,9352,-11140,[v],-360
'457190,이수스페셜티케미컬,+2519,+10549,41872,-92200,[v],-2200
'475150,SK이터닉스,+3658,+10544,28824,+58300,[^],+5900
'139480,이마트,+1185,+10149,85625,-97500,[v],-2500
'052690,한전기술,+872,+9732,111560,-154900,[v],-2100
'307950,현대오토에버,+545,+9729,178613,-376500,[v],-17500
'011070,LG이노텍,+601,+9177,152726,-309500,[v],-11000
'036460,한국가스공사,+2272,+8815,38806,-34950,[v],-450
'267260,HD현대일렉트릭,+177,+8686,490615,-879000,[v],-36000
'032830,삼성생명,+630,+8176,129841,-220000,[v],-3000
'267270,HD건설기계,+997,+8059,80860,-126200,[v],-3900
'000100,유한양행,+778,+8053,103470,-98200,[v],-2200
'066970,엘앤에프,+1487,+7914,53227,+156800,[^],+1500
'086790,하나금융지주,+922,+7557,81965,-107500,[v],-2900
'064400,LG씨엔에스,+749,+7179,95893,-59000,[v],-2100
'009150,삼성전기,+520,+7053,135613,-429000,[v],-5000
'032640,LG유플러스,+5016,+6909,13773,-15390,[v],-710
'024110,기업은행,+3567,+6394,17924,-22100,[v],-1450
'462870,시프트업,+1054,+5364,50902,-31750,[v],-550
'012330,현대모비스,+183,+5234,285567,-397500,[v],-11000
'097230,HJ중공업,+6666,+5162,7744,-22550,[v],-2000
'082740,한화엔진,+1698,+5065,29819,-44650,[v],-2000
'011170,롯데케미칼,+739,+4805,65023,-81700,[v],-1000
'022100,포스코DX,+1898,+4696,24740,-30100,[v],-450
'032350,롯데관광개발,+2778,+4519,16268,-18340,[v],-1510
