종목코드,종목명,순매도수량(백주),순매도금액(백만),추정평균가,현재가,전일대비,전일대비
'034020,두산에너빌리티,-3876,-25374,65472,-94300,[v],-3800
'000660,SK하이닉스,-750,-20122,268342,-877000,[v],-45000
'079550,LIG넥스원,-156,-9270,593939,-669000,[v],-66000
'055550,신한지주,-1214,-8283,68221,-90900,[v],-2600
'000720,현대건설,-1130,-7600,67268,-147600,[v],-2200
'298040,효성중공업,-72,-7462,1038343,-2509000,[v],-167000
'402340,SK스퀘어,-454,-7130,157157,-513000,[v],-31000
'028260,삼성물산,-408,-7010,171804,-260500,[v],-8500
'009150,삼성전기,-490,-6651,135684,-429000,[v],-5000
'064350,현대로템,-310,-6059,195609,-179300,[v],-4900
'035420,NAVER,-239,-5625,235719,-207500,[v],-5000
'034730,SK,-245,-5238,213943,-324500,[v],-9500
'015760,한국전력,-1383,-5184,37484,-42050,[v],-1850
'000150,두산,-89,-4977,557103,-1116000,[v],-87000
'009410,태영건설,-20065,-4778,2381,-1798,[v],-39
'006400,삼성SDI,-251,-4661,185527,+416000,[^],+10500
'007660,이수페타시스,-765,-4540,59354,-105200,[v],-5300
'003230,삼양식품,-30,-4110,1369391,-1169000,[v],-14000
'267260,HD현대일렉트릭,-79,-3718,473435,-879000,[v],-36000
'000810,삼성화재,-73,-3362,462326,443000,-,0
'064400,LG씨엔에스,-461,-3318,71921,-59000,[v],-2100
'010140,삼성중공업,-1670,-3230,19343,-24550,[v],-1450
'011070,LG이노텍,-195,-2979,152704,-309500,[v],-11000
'036460,한국가스공사,-531,-2338,44064,-34950,[v],-450
'006360,GS건설,-1036,-2078,20064,-26050,[v],-300
'047810,한국항공우주,-207,-1846,89387,-173600,[v],-12900
'051900,LG생활건강,-55,-1836,330831,-242000,[v],-5500
'039490,키움증권,-83,-1819,220345,-411500,[v],-23500
'005830,DB손해보험,-128,-1729,135362,-164300,[v],-8600
'161890,한국콜마,-177,-1710,96743,-77000,[v],-3200
'375500,DL이앤씨,-347,-1664,47988,+68600,[^],+2800
'086790,하나금융지주,-163,-1486,91136,-107500,[v],-2900
'005380,현대차,-54,-1141,210088,-471000,[v],-24000
'499790,GS피앤엘,-247,-1111,44917,-43750,[v],-4250
'068270,셀트리온,-61,-1100,180831,-201000,[v],-5000
'105630,한세실업,-959,-1052,10966,-11400,[v],-800
'002790,아모레퍼시픽홀딩스,-317,-1018,32099,-28400,[v],-950
'062040,산일전기,-108,-1001,92328,-143500,[v],-5800
'033780,KT&G,-73,-988,136203,-157200,[v],-800
'010120,LS ELECTRIC,-31,-863,275520,-777000,[v],-24000
'066570,LG전자,-108,-846,78228,-108600,[v],-3400
'005940,NH투자증권,-395,-838,21207,-31150,[v],-3100
'035720,카카오,-142,-810,57012,-47150,[v],-1650
'069620,대웅제약,-47,-782,166595,-163700,[v],-3300
'014680,한솔케미칼,-39,-703,179953,-266500,[v],-6500
'014830,유니드,-78,-676,86547,-81500,[v],-2500
'008770,호텔신라,-128,-667,52029,-44950,[v],-2500
'450080,에코프로머티,-114,-601,52508,-72100,[v],-1300
'180640,한진칼,-51,-592,116587,-112100,[v],-5100
'456040,OCI,-96,-577,60085,+98800,[^],+5000
'090430,아모레퍼시픽,-42,-566,135123,-140600,[v],-3800
'352820,하이브,-18,-517,281512,-303000,[v],-4000
'192820,코스맥스,-21,-499,242410,-192000,[v],-13000
'069960,현대백화점,-65,-494,76540,-79700,[v],-4800
'326030,SK바이오팜,-48,-489,101147,-97500,[v],-2800
'032350,롯데관광개발,-273,-484,17732,-18340,[v],-1510
'096770,SK이노베이션,-42,-481,114524,+113100,[^],+1700
'018670,SK가스,-17,-470,271161,+261500,[^],+15000
'032830,삼성생명,-34,-448,130402,-220000,[v],-3000
'011790,SKC,-43,-440,102642,-96000,[v],-2700
'126720,수산인더스트리,-172,-406,23629,-26500,[v],-350
'042700,한미반도체,-45,-400,88037,-262500,[v],-13000
'103140,풍산,-27,-399,148200,-89200,[v],-2500
'000990,DB하이텍,-86,-397,46198,-81800,[v],-2000
'053690,한미글로벌,-209,-394,18848,+30500,[^],+4400
'007070,GS리테일,-221,-382,17299,+22100,[^],+850
'077970,STX엔진,-180,-371,20573,-31900,[v],-1600
'090460,비에이치,-197,-357,18082,-21200,[v],-500
'034220,LG디스플레이,-363,-331,9105,-11140,[v],-360
'271560,오리온,-28,-323,113563,-126900,[v],-7600
'047050,포스코인터내셔널,-60,-319,53029,+75700,[^],+1200
'348950,제이알글로벌리츠,-1230,-317,2576,-1572,[v],-2
'128940,한미약품,-10,-302,288189,-522000,[v],-27000
'377300,카카오페이,-50,-294,58301,-50800,[v],-2700
'028050,삼성E&A,-116,-293,25233,+33350,[^],+250
'004370,농심,-7,-291,404303,-367000,[v],-8500
'001040,CJ,-17,-290,166523,-199000,[v],-7500
'307950,현대오토에버,-18,-281,159300,-376500,[v],-17500
'192080,더블유게임즈,-49,-280,57186,-49800,[v],-700
'000100,유한양행,-23,-272,117225,-98200,[v],-2200
'241560,두산밥캣,-49,-270,54789,-58200,[v],-1400
'383220,F&F,-35,-270,77738,-62900,[v],-2100
'009970,영원무역홀딩스,-19,-256,134017,+224500,[^],+2000
'007310,오뚜기,-6,-235,403610,-355500,[v],-4000
'029780,삼성카드,-43,-229,53011,-53900,[v],-1100
'009900,명신산업,-268,-229,8519,-9490,[v],-310
'003090,대웅,-84,-215,25469,-24100,[v],-750
'093370,후성,-435,-211,4858,-7200,[v],-170
'000490,대동,-171,-178,10386,-9520,[v],-310
