종목코드,종목명,순매수수량(백주),순매수금액(백만),추정평균가,현재가,전일대비,전일대비
'005930,삼성전자,+10425,+66933,64202,-177000,[v],-2700
'005935,삼성전자우,+1283,+6874,53597,-121100,[v],-5100
'000660,SK하이닉스,+185,+5414,292808,-877000,[v],-45000
'068270,셀트리온,+283,+5013,177274,-201000,[v],-5000
'005830,DB손해보험,+356,+4949,138914,-164300,[v],-8600
'015760,한국전력,+944,+3485,36904,-42050,[v],-1850
'329180,HD현대중공업,+65,+2611,401100,-481000,[v],-17500
'009540,HD한국조선해양,+73,+2401,330411,-350000,[v],-17000
'278470,에이피알,+133,+2378,178573,+327500,[^],+500
'103140,풍산,+85,+1459,171552,-89200,[v],-2500
'011200,HMM,+519,+1304,25154,-19570,[v],-90
'00680K,미래에셋증권2우B,+1278,+1203,9411,-19340,[v],-1160
'005380,현대차,+57,+1193,209226,-471000,[v],-24000
'175330,JB금융지주,+461,+1120,24310,-30500,[v],-600
'096770,SK이노베이션,+96,+1095,113824,+113100,[^],+1700
'024110,기업은행,+459,+968,21095,-22100,[v],-1450
'005385,현대차우,+58,+923,159351,-243500,[v],-13500
'000320,노루홀딩스,+368,+907,24673,-21250,[v],-650
'353200,대덕전자,+450,+888,19758,-82700,[v],-2700
'139130,iM금융지주,+578,+878,15185,-16950,[v],-720
'018260,삼성에스디에스,+43,+801,187852,-153800,[v],-2500
'017670,SK텔레콤,+135,+756,56070,-78100,[v],-1800
'207940,삼성바이오로직스,+7,+738,1028827,-1532000,[v],-74000
'081660,미스토홀딩스,+179,+666,37160,+40950,[^],+750
'042700,한미반도체,+68,+611,90518,-262500,[v],-13000
'014680,한솔케미칼,+35,+600,173462,-266500,[v],-6500
'002380,KCC,+15,+580,391636,-503000,[v],-22000
'271560,오리온,+47,+536,114339,-126900,[v],-7600
'000810,삼성화재,+11,+531,471167,443000,-,0
'002020,코오롱,+87,+524,60550,-66500,[v],-3300
'064400,LG씨엔에스,+67,+501,75108,-59000,[v],-2100
'010120,LS ELECTRIC,+17,+493,282299,-777000,[v],-24000
'069960,현대백화점,+60,+481,80640,-79700,[v],-4800
'079550,LIG넥스원,+8,+471,624384,-669000,[v],-66000
'095720,웅진씽크빅,+2019,+469,2324,-1144,[v],-22
'093050,LF,+224,+465,20773,+24400,[^],+750
'000100,유한양행,+41,+457,112036,-98200,[v],-2200
'003540,대신증권,+144,+430,29905,-36000,[v],-1850
'032830,삼성생명,+31,+417,136439,-220000,[v],-3000
'005940,NH투자증권,+178,+398,22431,-31150,[v],-3100
'001045,CJ우,+42,+389,92430,-86600,[v],-4200
'028260,삼성물산,+21,+381,183555,-260500,[v],-8500
'032350,롯데관광개발,+191,+358,18740,-18340,[v],-1510
'051910,LG화학,+13,+347,264142,+323000,[^],+10000
'012630,HDC,+150,+338,22597,+28900,[^],+350
'000880,한화,+33,+307,92859,-108600,[v],-2900
'042660,한화오션,+37,+292,78376,-119100,[v],-4100
'064350,현대로템,+15,+287,193504,-179300,[v],-4900
'003547,대신증권2우B,+137,+283,20727,-22850,[v],-850
'006220,제주은행,+158,+269,17036,-12300,[v],-510
'267260,HD현대일렉트릭,+6,+268,480014,-879000,[v],-36000
'031210,서울보증보험,+61,+265,43149,-53500,[v],-300
'489790,한화비전,+46,+259,56385,-75500,[v],-5000
'451800,한화리츠,+618,+247,3991,-5070,[v],-40
'272210,한화시스템,+44,+243,55697,-118400,[v],-5700
'004990,롯데지주,+74,+242,32867,-28750,[v],-2200
'003555,LG우,+37,+241,65407,-65000,[v],-3700
'031430,신세계인터내셔날,+181,+238,13166,-12160,[v],-250
'100840,SNT에너지,+64,+236,36775,+53300,[^],+5100
'035420,NAVER,+10,+236,230657,-207500,[v],-5000
'004000,롯데정밀화학,+58,+235,40701,-49950,[v],-1850
'028670,팬오션,+571,+232,4053,-4875,[v],-25
'120110,코오롱인더,+49,+226,46319,-77700,[v],-2300
'005490,POSCO홀딩스,+6,+225,348749,-342500,[v],-500
'375500,DL이앤씨,+45,+223,49639,+68600,[^],+2800
'006120,SK디스커버리,+35,+220,62425,-52500,[v],-1600
'003670,포스코퓨처엠,+16,+214,132662,+218000,[^],+9000
'03473K,SK우,+11,+201,180323,-247500,[v],-5000
'011785,금호석유화학우,+28,+187,66708,-56500,[v],-1700
'086280,현대글로비스,+13,+181,143879,-216000,[v],-15500
