종목코드,종목명,순매수수량(백주),순매수금액(백만),추정평균가,현재가,전일대비,전일대비
'388210,씨엠티엑스,+531,+4836,90997,+150100,▲,+100
'041510,에스엠,+288,+3312,115187,+98000,▲,+900
'347850,디앤디파마텍,+347,+3161,90991,78900,-,0
'035900,JYP Ent.,+449,+3131,69738,-66800,▼,-100
'356860,티엘비,+468,+2852,60968,-77400,▼,-2400
'042520,한스바이오메드,+844,+2844,33675,-52900,▼,-2800
'145020,휴젤,+101,+2474,245308,+263500,▲,+1500
'089970,브이엠,+871,+2403,27583,-47800,▼,-1000
'039030,이오테크닉스,+82,+2035,247705,+425000,▲,+12500
'347700,스피어,+1493,+1927,12906,-45250,▼,-600
'331740,아우토크립트,+928,+1625,17518,-17000,▼,-420
'319660,피에스케이,+469,+1497,31955,+85500,▲,+3000
'240810,원익IPS,+235,+1488,63261,+124000,▲,+3100
'086520,에코프로,+122,+1324,108225,-150900,▼,-200
'087010,펩트론,+52,+1271,243321,+343500,▲,+26000
'466100,클로봇,+163,+1039,63780,+57000,▲,+800
'425420,티에프이,+290,+1038,35825,+65900,▲,+5200
'241710,코스메카코리아,+127,+918,72394,+77500,▲,+3700
'122870,와이지엔터테인먼트,+128,+828,64494,+60200,▲,+100
'064760,티씨케이,+56,+811,145296,+253500,▲,+11000
'494120,큐리오시스,+118,+779,66066,-66100,▼,-2100
'263750,펄어비스,+205,+761,37062,-41100,▼,-4900
'005290,동진쎄미켐,+199,+740,37098,+49850,▲,+1300
'035760,CJ ENM,+117,+726,62165,+62500,▲,+900
'214150,클래시스,+123,+724,59105,+53700,▲,+1200
'095610,테스,+187,+720,38445,-65500,▼,-600
'039440,에스티아이,+221,+682,30775,+33700,▲,+550
'462350,이노스페이스,+540,+666,12339,-16520,▼,-650
'082920,비츠로셀,+328,+654,19918,-29100,▼,-1850
'376300,디어유,+162,+589,36426,+35950,▲,+200
'036200,유니셈,+627,+576,9178,+10180,▲,+130
'456160,지투지바이오,+75,+550,73198,+88700,▲,+1800
'067160,SOOP,+79,+548,69436,+63100,▲,+500
'310210,보로노이,+25,+539,212051,+324500,▲,+4500
'098070,한텍,+137,+451,33007,+47550,▲,+2950
'475830,오름테라퓨틱,+47,+427,90810,+125300,▲,+400
'464080,에스오에스랩,+356,+397,11178,+17120,▲,+440
'322510,제이엘케이,+619,+386,6237,+7760,▲,+60
'348210,넥스틴,+55,+371,67061,-79800,▼,-200
'083450,GST,+155,+371,23850,30000,-,0
'253450,스튜디오드래곤,+91,+363,39873,+40000,▲,+950
'397030,에이프릴바이오,+74,+334,44942,+64800,▲,+2300
'078350,한양디지텍,+165,+321,19505,+27400,▲,+400
'475230,엔알비,+208,+317,15296,+24750,▲,+2700
'100790,미래에셋벤처투자,+266,+285,10713,-22300,▼,-550
'222800,심텍,+46,+266,58161,+62500,▲,+2400
'098460,고영,+104,+255,24495,-29050,▼,-650
'290740,액트로,+215,+249,11574,-22100,▼,-600
'473980,노머스,+100,+223,22372,+19100,▲,+1240
'032500,케이엠더블유,+141,+218,15509,+32450,▲,+3250
'489460,바이오비쥬,+152,+204,13427,+8860,▲,+230
'122640,예스티,+101,+177,17633,+28300,▲,+3650
'310200,애니플러스,+503,+174,3468,+2830,▲,+75
'067310,하나마이크론,+72,+174,24070,+34750,▲,+1250
'440110,파두,+73,+162,22233,+59200,▲,+2200
'257720,실리콘투,+36,+149,41307,+38600,▲,+2100
'376900,로킷헬스케어,+20,+147,73432,+130700,▲,+2000
'484590,삼양컴텍,+108,+144,13298,-12490,▼,-230
'108380,대양전기공업,+51,+139,27402,+28450,▲,+1150
'441270,파인엠텍,+142,+135,9488,+11360,▲,+710
'300080,플리토,+79,+128,16145,-12270,▼,-260
'0096B0,삼성스팩12호,+600,+121,2016,2015,-,0
'0096D0,미래에셋비전스팩9호,+600,+120,1999,2010,-,0
'0093G0,미래에셋비전스팩8호,+600,+119,1985,-2010,▼,-5
'058470,리노공업,+19,+114,59843,-112000,▼,-5100
'419530,SAMG엔터,+27,+111,40923,+35900,▲,+1450
'085910,네오티스,+119,+110,9204,-18350,▼,-330
'475430,키스트론,+200,+99,4960,+4550,▲,+220
'308430,셀비온,+39,+93,23744,+30450,▲,+3600
'000250,삼천당제약,+4,+91,245763,+900000,▲,+105000
'488280,에스투더블유,+30,+90,29559,-15540,▼,-160
'251970,펌텍코리아,+16,+85,53865,+47350,▲,+1750
'051500,CJ프레시웨이,+30,+84,27672,+33550,▲,+2850
'372320,큐로셀,+16,+76,46234,+49650,▲,+3350
'0008Z0,에스엔시스,+23,+68,29036,+30300,▲,+400
'010170,대한광통신,+279,+65,2326,+7440,▲,+50
'053080,케이엔솔,+57,+64,11189,+11880,▲,+100
'418420,라온텍,+133,+57,4315,-6210,▼,-220
'347740,피엔케이피부임상연구센타,+216,+54,2506,+2065,▲,+30
'079940,가비아,+16,+51,32354,+27350,▲,+1500
'187790,나노,+124,+46,3742,-4090,▼,-100
'182360,큐브엔터,+34,+46,13581,+10990,▲,+150
'119850,지엔씨에너지,+14,+45,32101,+35400,▲,+1750
'060370,LS마린솔루션,+13,+44,33084,+31700,▲,+350
'461300,아이스크림미디어,+24,+41,17335,-18810,▼,-180
'206560,덱스터,+100,+41,4140,+3205,▲,+115
'213420,덕산네오룩스,+10,+39,38593,+47700,▲,+3200
'189300,인텔리안테크,+8,+38,49133,-121800,▼,-1600
'289220,자이언트스텝,+84,+38,4531,+3675,▲,+160
'093320,케이아이엔엑스,+3,+37,122266,-102700,▼,-200
'377030,비트맥스,+188,+36,1913,-794,▼,-53
'042510,라온시큐어,+35,+33,9497,+9200,▲,+300
'458870,씨어스테크놀로지,+3,+33,114801,-184800,▼,-4200
'136540,윈스테크넷,+26,+31,12008,+11650,▲,+210
'178320,서진시스템,+10,+27,26165,+48000,▲,+2600
'368770,파이버프로,+31,+27,8728,-16250,▼,-10
'074600,원익QnC,+12,+25,20245,+34300,▲,+550
'101240,씨큐브,+57,+24,4284,+3915,▲,+30
'117730,티로보틱스,+13,+24,18150,-19940,▼,-10
'377450,리파인,+17,+23,13112,+11960,▲,+10
