종목코드,종목명,순매도수량(백주),순매도금액(백만),추정평균가,현재가,전일대비,전일대비
'039200,오스코텍,-867,-4317,49771,-56400,▼,-1100
'397030,에이프릴바이오,-524,-2659,50761,+64800,▲,+2300
'035900,JYP Ent.,-267,-1873,70186,-66800,▼,-100
'086520,에코프로,-147,-1410,95683,-150900,▼,-200
'095610,테스,-368,-1399,38017,-65500,▼,-600
'247540,에코프로비엠,-75,-1182,157759,+190100,▲,+400
'078600,대주전자재료,-161,-1051,65278,+127500,▲,+7800
'356860,티엘비,-151,-889,59008,-77400,▼,-2400
'417200,LS머트리얼즈,-564,-685,12147,+25300,▲,+1550
'263750,펄어비스,-188,-683,36352,-41100,▼,-4900
'240810,원익IPS,-99,-567,57518,+124000,▲,+3100
'287840,인투셀,-89,-536,60199,-47450,▼,-150
'084370,유진테크,-75,-532,70804,-129200,▼,-2700
'416180,신성에스티,-152,-496,32599,-34500,▼,-400
'056190,에스에프에이,-191,-449,23507,+29650,▲,+950
'014620,성광벤드,-132,-351,26675,+37500,▲,+5750
'121600,나노신소재,-64,-337,52410,+61800,▲,+1200
'036620,감성코퍼레이션,-476,-290,6103,-5430,▼,-50
'039030,이오테크닉스,-10,-249,249285,+425000,▲,+12500
'131970,두산테스나,-54,-231,42932,+99900,▲,+8000
'030520,한글과컴퓨터,-99,-227,22819,+20700,▲,+200
'338220,뷰노,-100,-226,22646,+17000,▲,+40
'100120,뷰웍스,-110,-220,19995,+26450,▲,+500
'107640,한중엔시에스,-38,-191,49959,+52000,▲,+300
'067310,하나마이크론,-69,-162,23492,+34750,▲,+1250
'064760,티씨케이,-10,-147,140670,+253500,▲,+11000
'218410,RFHIC,-45,-143,31676,+81600,▲,+2900
'032500,케이엠더블유,-86,-134,15657,+32450,▲,+3250
'232140,와이씨,-99,-133,13351,+21150,▲,+450
'950140,잉글우드랩,-100,-119,11876,-12550,▼,-240
'042000,카페24,-36,-110,30644,+29600,▲,+400
'176750,듀켐바이오,-103,-104,10062,+9550,▲,+30
'278280,천보,-20,-101,49927,+47300,▲,+300
'086900,메디톡스,-8,-97,121126,+107500,▲,+1800
'086450,동국제약,-52,-93,17894,+18800,▲,+900
'089030,테크윙,-22,-91,41218,-58000,▼,-500
'003380,하림지주,-81,-81,10064,+17700,▲,+2600
'095660,네오위즈,-30,-74,24915,25250,-,0
'453450,그리드위즈,-50,-72,14382,-21800,▼,-300
'352480,씨앤씨인터내셔널,-23,-72,31253,+28050,▲,+1250
'050890,쏠리드,-91,-70,7651,+13120,▲,+220
'481070,에이유브랜즈,-30,-66,21838,+18290,▲,+250
'251970,펌텍코리아,-12,-63,53780,+47350,▲,+1750
'082920,비츠로셀,-28,-56,20193,-29100,▼,-1850
'091700,파트론,-60,-43,7211,+8400,▲,+40
'115450,HLB테라퓨틱스,-120,-33,2778,-3015,▼,-140
'131290,티에스이,-6,-31,52647,-121400,▼,-3400
'099320,쎄트렉아이,-5,-29,59957,-177800,▼,-8400
'0009K0,에임드바이오,-4,-27,71792,-55800,▼,-500
'025770,한국정보통신,-31,-24,7729,+7900,▲,+30
'091580,상신이디피,-9,-12,13954,+18500,▲,+990
'110790,크리스에프앤씨,-26,-11,4132,-4050,▼,-5
'0099X0,IBKS제25호스팩,-12,-6,5434,2150,-,0
'045100,한양이엔지,-2,-4,21775,+31000,▲,+1950
'067390,아스트,-5,-0,596,+760,▲,+16
'081180,쎄크,-0,-0,15600,-12450,▼,-200
