종목코드,종목명,순매수수량(백주),순매수금액(백만),추정평균가,현재가,전일대비,전일대비
'000660,SK하이닉스,+540,+49276,911936,+1038000,[^],+122000
'005930,삼성전자,+1339,+26690,199280,+210500,[^],+14000
'006400,삼성SDI,+526,+24143,458865,+471500,[^],+15000
'066970,엘앤에프,+1149,+21419,186406,+186000,[^],+1000
'007660,이수페타시스,+1322,+14496,109643,+121700,[^],+15700
'079550,LIG넥스원,+117,+9799,835423,+829000,[^],+2000
'373220,LG에너지솔루션,+220,+9029,410396,+409500,[^],+1000
'028260,삼성물산,+266,+7335,276068,+313000,[^],+39000
'051910,LG화학,+184,+6007,325902,+345000,[^],+21500
'055550,신한지주,+495,+4611,93193,+96400,[^],+5000
'009540,HD한국조선해양,+109,+4090,376921,+392500,[^],+16500
'012450,한화에어로스페이스,+24,+3651,1551747,-1478000,[v],-59000
'097950,CJ제일제당,+146,+3472,238507,-230500,[v],-8500
'105560,KB금융,+219,+3261,148688,+156300,[^],+9600
'375500,DL이앤씨,+410,+3110,75781,+97500,[^],+21900
'207940,삼성바이오로직스,+18,+2915,1583281,+1604000,[^],+18000
'047810,한국항공우주,+133,+2472,185734,+190400,[^],+4100
'329180,HD현대중공업,+39,+1866,476734,+489500,[^],+19500
'267270,HD건설기계,+122,+1789,147008,+161100,[^],+13300
'030000,제일기획,+923,+1774,19216,+19470,[^],+280
'031210,서울보증보험,+360,+1717,47644,+48550,[^],+900
'023530,롯데쇼핑,+158,+1637,103946,+107300,[^],+3200
'032830,삼성생명,+67,+1503,225598,+239000,[^],+17000
'000210,DL,+229,+1496,65216,+67600,[^],+3300
'011070,LG이노텍,+45,+1492,333577,+348000,[^],+22500
'000720,현대건설,+91,+1458,160803,+189700,[^],+33800
'003670,포스코퓨처엠,+68,+1424,210289,+219500,[^],+10500
'017670,SK텔레콤,+161,+1300,80741,+88900,[^],+7300
'010950,S-Oil,+110,+1298,118268,-112200,[v],-2600
'001040,CJ,+69,+1264,183831,+195500,[^],+12300
'035720,카카오,+257,+1198,46616,+48050,[^],+1650
'021240,코웨이,+152,+1183,77930,+78300,[^],+500
'483650,달바글로벌,+70,+1142,162275,+166500,[^],+4700
'000990,DB하이텍,+128,+1125,88111,+94200,[^],+6400
'011170,롯데케미칼,+125,+1102,88239,+91600,[^],+3600
'008930,한미사이언스,+259,+988,38195,+38750,[^],+750
'047040,대우건설,+525,+931,17749,+22550,-,+5200
'272210,한화시스템,+65,+856,132670,+132400,[^],+700
'003160,디아이,+293,+840,28641,+30500,[^],+2100
'034220,LG디스플레이,+716,+810,11311,+12110,[^],+840
'000150,두산,+8,+790,1041793,+1212000,[^],+163000
'085620,미래에셋생명,+432,+710,16440,+16700,[^],+510
'161890,한국콜마,+93,+702,75212,+76600,[^],+1900
'499790,GS피앤엘,+170,+701,41203,+43800,[^],+3000
'096770,SK이노베이션,+53,+663,125097,-121000,[v],-800
'042660,한화오션,+54,+659,121443,+128500,[^],+7600
'128940,한미약품,+13,+649,512711,-499500,[v],-7500
'395400,SK리츠,+984,+628,6390,-6340,[v],-10
'353200,대덕전자,+71,+589,82795,+88600,[^],+6100
'053690,한미글로벌,+187,+550,29325,+32750,[^],+4400
'064350,현대로템,+24,+509,213540,-208000,[v],-3000
'103140,풍산,+48,+501,105082,+103300,[^],+1200
'450080,에코프로머티,+57,+436,76761,+76600,[^],+3500
'009150,삼성전기,+7,+433,618997,+519000,[^],+62000
'120110,코오롱인더,+54,+421,78455,+83600,[^],+6200
'009830,한화솔루션,+91,+373,40770,+40500,[^],+3350
'003550,LG,+38,+329,87192,+92000,[^],+4400
'361610,SK아이이테크놀로지,+127,+282,22138,+22550,[^],+500
'298020,효성티앤씨,+6,+216,390382,+410000,[^],+20500
'004020,현대제철,+61,+212,34676,+38300,[^],+3850
