종목코드,종목명,순매도수량(백주),순매도금액(백만),추정평균가,현재가,전일대비,전일대비
'035720,카카오,-1274,-7767,60986,-47150,[v],-1650
'000660,SK하이닉스,-149,-4074,273837,-877000,[v],-45000
'097230,HJ중공업,-1077,-1612,14967,-22550,[v],-2000
'373220,LG에너지솔루션,-36,-1400,389188,+409500,[^],+15000
'017960,한국카본,-427,-1306,30616,-39400,[v],-1100
'000720,현대건설,-206,-1286,62453,-147600,[v],-2200
'352820,하이브,-44,-1208,275426,-303000,[v],-4000
'272210,한화시스템,-217,-1097,50478,-118400,[v],-5700
'298040,효성중공업,-8,-1024,1244147,-2509000,[v],-167000
'005490,POSCO홀딩스,-33,-1024,306318,-342500,[v],-500
'039490,키움증권,-37,-792,214649,-411500,[v],-23500
'071970,HD현대마린엔진,-92,-747,81302,-71600,[v],-5100
'008770,호텔신라,-133,-653,49262,-44950,[v],-2500
'006280,녹십자,-46,-628,135643,-146000,[v],-5000
'010140,삼성중공업,-331,-624,18858,-24550,[v],-1450
'278470,에이피알,-29,-597,206326,+327500,[^],+500
'012630,HDC,-265,-587,22181,+28900,[^],+350
'066970,엘앤에프,-62,-540,86925,+156800,[^],+1500
'336260,두산퓨얼셀,-211,-523,24803,-36150,[v],-2000
'009830,한화솔루션,-179,-517,28911,+35800,[^],+150
'241560,두산밥캣,-91,-501,55269,-58200,[v],-1400
'028050,삼성E&A,-177,-484,27447,+33350,[^],+250
'450080,에코프로머티,-87,-484,55438,-72100,[v],-1300
'014680,한솔케미칼,-28,-483,174709,-266500,[v],-6500
'005440,현대지에프홀딩스,-586,-455,7764,-14080,[v],-280
'018880,한온시스템,-1205,-452,3750,-3860,[v],-80
'011200,HMM,-195,-437,22426,-19570,[v],-90
'000210,DL,-111,-428,38587,-62300,[v],-300
'079900,전진건설로봇,-75,-422,56491,+54100,[^],+500
'082740,한화엔진,-106,-399,37660,-44650,[v],-2000
'267270,HD건설기계,-39,-391,101001,-126200,[v],-3900
'012450,한화에어로스페이스,-5,-385,743322,-1298000,[v],-37000
'003670,포스코퓨처엠,-24,-377,160120,+218000,[^],+9000
'316140,우리금융지주,-148,-372,25176,-32400,[v],-1200
'006800,미래에셋증권,-193,-366,18973,-62900,[v],-4200
'004020,현대제철,-110,-361,32958,-34500,[v],-500
'103590,일진전기,-79,-333,42327,-71400,[v],-3700
'005680,삼영전자,-308,-327,10624,-15750,[v],-260
'079550,LIG넥스원,-6,-305,478847,-669000,[v],-66000
'071050,한국금융지주,-21,-296,138297,-210000,[v],-10000
'377300,카카오페이,-45,-291,65321,-50800,[v],-2700
'062040,산일전기,-24,-284,116761,-143500,[v],-5800
'241590,화승엔터프라이즈,-382,-273,7156,-4525,[v],-90
'005380,현대차,-12,-254,215151,-471000,[v],-24000
'017940,E1,-32,-252,79625,+102000,[^],+500
'000240,한국앤컴퍼니,-101,-239,23606,-24900,[v],-2000
'006360,GS건설,-127,-236,18641,-26050,[v],-300
'079160,CJ CGV,-475,-227,4777,-4615,[v],-150
'213500,한솔제지,-255,-222,8714,-8300,[v],-300
'161890,한국콜마,-26,-205,78129,-77000,[v],-3200
'009970,영원무역홀딩스,-16,-196,126208,+224500,[^],+2000
'078520,에이블씨엔씨,-188,-188,10001,-12540,[v],-800
'005070,코스모신소재,-37,-184,50040,+53400,[^],+1700
'002020,코오롱,-45,-177,39136,-66500,[v],-3300
'017800,현대엘리베이터,-20,-175,85674,-86000,[v],-1100
'022100,포스코DX,-70,-174,24818,-30100,[v],-450
'000725,현대건설우,-30,-166,55501,-65000,[v],-1400
'001450,현대해상,-60,-157,26229,-31150,[v],-300
'003090,대웅,-63,-156,24643,-24100,[v],-750
'003620,KG모빌리티,-340,-119,3515,-3355,[v],-85
'051600,한전KPS,-22,-117,53093,-57700,[v],-1300
'008930,한미사이언스,-28,-116,41724,-37300,[v],-1100
'032830,삼성생명,-9,-113,124526,-220000,[v],-3000
'077970,STX엔진,-38,-109,28451,-31900,[v],-1600
