종목코드,종목명,순매도수량(백주),순매도금액(백만),추정평균가,현재가,전일대비,전일대비
'000660,SK하이닉스,-368,-8429,229018,-877000,[v],-45000
'105560,KB금융,-514,-5615,109154,-146700,[v],-5500
'207940,삼성바이오로직스,-54,-5585,1025803,-1532000,[v],-74000
'000150,두산,-87,-5156,589627,-1116000,[v],-87000
'004370,농심,-126,-5085,402622,-367000,[v],-8500
'047810,한국항공우주,-539,-4577,84905,-173600,[v],-12900
'064350,현대로템,-276,-4202,152489,-179300,[v],-4900
'128940,한미약품,-138,-4037,291678,-522000,[v],-27000
'373220,LG에너지솔루션,-141,-4008,284723,+409500,[^],+15000
'000720,현대건설,-569,-3821,67118,-147600,[v],-2200
'272210,한화시스템,-892,-3774,42287,-118400,[v],-5700
'010140,삼성중공업,-2222,-3672,16524,-24550,[v],-1450
'003230,삼양식품,-28,-3168,1132904,-1169000,[v],-14000
'042660,한화오션,-416,-3144,75662,-119100,[v],-4100
'033780,KT&G,-234,-2866,122596,-157200,[v],-800
'278470,에이피알,-229,-2863,124874,+327500,[^],+500
'001040,CJ,-187,-2826,151146,-199000,[v],-7500
'030200,KT,-522,-2644,50630,-60500,[v],-300
'006260,LS,-148,-2598,175274,-263000,[v],-5000
'316140,우리금융지주,-1092,-2241,20511,-32400,[v],-1200
'006400,삼성SDI,-130,-2228,170966,+416000,[^],+10500
'010120,LS ELECTRIC,-85,-2224,262290,-777000,[v],-24000
'484870,엠앤씨솔루션,-177,-2094,118278,-99500,[v],-3700
'009830,한화솔루션,-661,-2027,30679,+35800,[^],+150
'009150,삼성전기,-150,-1948,130058,-429000,[v],-5000
'161890,한국콜마,-224,-1930,86140,-77000,[v],-3200
'014830,유니드,-222,-1922,86628,-81500,[v],-2500
'267250,HD현대,-152,-1827,120373,-247000,[v],-10500
'071050,한국금융지주,-153,-1809,117853,-210000,[v],-10000
'079900,전진건설로봇,-371,-1735,46806,+54100,[^],+500
'005387,현대차2우B,-111,-1711,154842,-246000,[v],-11000
'009540,HD한국조선해양,-53,-1663,314442,-350000,[v],-17000
'012450,한화에어로스페이스,-19,-1652,887893,-1298000,[v],-37000
'079550,LIG넥스원,-38,-1651,437671,-669000,[v],-66000
'017670,SK텔레콤,-288,-1524,52989,-78100,[v],-1800
'018670,SK가스,-68,-1446,214202,+261500,[^],+15000
'100840,SNT에너지,-328,-1390,42331,+53300,[^],+5100
'028050,삼성E&A,-630,-1389,22059,+33350,[^],+250
'018260,삼성에스디에스,-99,-1361,137056,-153800,[v],-2500
'051910,LG화학,-66,-1329,200835,+323000,[^],+10000
'042700,한미반도체,-159,-1322,83166,-262500,[v],-13000
'139480,이마트,-145,-1297,89729,-97500,[v],-2500
'259960,크래프톤,-32,-1177,371559,-251500,[v],-3000
'008770,호텔신라,-232,-1172,50453,-44950,[v],-2500
'066570,LG전자,-156,-1140,73022,-108600,[v],-3400
'267260,HD현대일렉트릭,-27,-1087,398433,-879000,[v],-36000
'012630,HDC,-491,-1082,22051,+28900,[^],+350
'092790,넥스틸,-719,-1081,15042,+11470,[^],+100
'062040,산일전기,-158,-1028,65109,-143500,[v],-5800
'088980,맥쿼리인프라,-873,-1028,11772,-11340,[v],-70
'395400,SK리츠,-2152,-1024,4760,-6280,[v],-210
'443060,HD현대마린솔루션,-58,-1020,176180,-178300,[v],-5600
'086790,하나금융지주,-133,-1004,75339,-107500,[v],-2900
'017800,현대엘리베이터,-121,-963,79877,-86000,[v],-1100
'000880,한화,-100,-929,92452,-108600,[v],-2900
'005490,POSCO홀딩스,-36,-925,258810,-342500,[v],-500
'032640,LG유플러스,-683,-885,12959,-15390,[v],-710
'175330,JB금융지주,-457,-877,19166,-30500,[v],-600
'009240,한샘,-190,-864,45353,-41900,[v],-1000
'017960,한국카본,-403,-847,21046,-39400,[v],-1100
'082740,한화엔진,-312,-838,26885,-44650,[v],-2000
'055550,신한지주,-140,-830,59333,-90900,[v],-2600
'348950,제이알글로벌리츠,-2995,-818,2732,-1572,[v],-2
'462870,시프트업,-161,-813,50449,-31750,[v],-550
'071970,HD현대마린엔진,-192,-807,41988,-71600,[v],-5100
'090430,아모레퍼시픽,-57,-801,139668,-140600,[v],-3800
'000155,두산우,-20,-794,393294,-464500,[v],-33000
'000810,삼성화재,-18,-775,441770,443000,-,0
'336260,두산퓨얼셀,-423,-762,18022,-36150,[v],-2000
'293940,신한알파리츠,-1323,-743,5616,-5690,[v],-90
'011780,금호석유화학,-58,-674,117058,-120300,[v],-6200
'071090,하이스틸,-1530,-668,4366,+3470,[^],+25
'330590,롯데리츠,-1770,-657,3711,+4695,[^],+55
'271560,오리온,-58,-649,112243,-126900,[v],-7600
'004990,롯데지주,-204,-631,30979,-28750,[v],-2200
'013890,지누스,-369,-625,16929,-10430,[v],-390
'009450,경동나비엔,-85,-618,72491,-60400,[v],-1700
'000240,한국앤컴퍼니,-322,-614,19106,-24900,[v],-2000
'180640,한진칼,-42,-612,144585,-112100,[v],-5100
'005935,삼성전자우,-119,-591,49593,-121100,[v],-5100
'139130,iM금융지주,-494,-567,11468,-16950,[v],-720
'069960,현대백화점,-76,-549,72081,-79700,[v],-4800
'298020,효성티앤씨,-21,-537,250182,-377500,[v],-24000
'007660,이수페타시스,-130,-532,41087,-105200,[v],-5300
'365550,ESR켄달스퀘어리츠,-1170,-512,4374,+4355,[^],+20
'007340,DN오토모티브,-218,-497,22789,-37850,[v],-2900
'003240,태광산업,-5,-495,1059437,-1133000,[v],-44000
