종목코드,종목명,순매수수량(백주),순매수금액(백만),추정평균가,현재가,전일대비,전일대비
'122870,와이지엔터테인먼트,+770,+5331,69257,+60200,▲,+100
'240810,원익IPS,+719,+4864,67635,+124000,▲,+3100
'041510,에스엠,+343,+4667,136138,+98000,▲,+900
'476830,알지노믹스,+223,+3598,160975,+215000,▲,+1000
'089030,테크윙,+568,+2610,45922,-58000,▼,-500
'095340,ISC,+217,+2418,111515,+245000,▲,+500
'226950,올릭스,+142,+1986,139411,+185700,▲,+3900
'028300,HLB,+346,+1789,51650,+51300,▲,+900
'310210,보로노이,+65,+1395,215264,+324500,▲,+4500
'394800,쓰리빌리언,+720,+1319,18315,+14740,▲,+60
'403870,HPSP,+395,+1318,33402,-51200,▼,-500
'319660,피에스케이,+342,+1259,36791,+85500,▲,+3000
'357780,솔브레인,+48,+1244,260444,+430000,▲,+8000
'080220,제주반도체,+374,+981,26244,+44300,▲,+1400
'388210,씨엠티엑스,+95,+945,99430,+150100,▲,+100
'474650,링크솔루션,+148,+893,60476,+62000,▲,+200
'064760,티씨케이,+63,+889,141715,+253500,▲,+11000
'006730,서부T&D,+663,+869,13105,14840,-,0
'376300,디어유,+191,+773,40539,+35950,▲,+200
'005290,동진쎄미켐,+200,+739,37003,+49850,▲,+1300
'081180,쎄크,+434,+699,16109,-12450,▼,-200
'389650,넥스트바이오메디컬,+73,+655,89175,+79100,▲,+3100
'035900,JYP Ent.,+84,+610,72417,-66800,▼,-100
'214450,파마리서치,+15,+583,400760,+327500,▲,+7000
'160190,하이젠알앤엠,+96,+574,59532,-43600,▼,-10100
'074600,원익QnC,+249,+536,21559,+34300,▲,+550
'036810,에프에스티,+163,+535,32939,-42400,▼,-600
'115180,큐리언트,+176,+529,30106,-44750,▼,-300
'468530,프로티나,+44,+494,111077,-80500,▼,-1300
'322310,오로스테크놀로지,+183,+462,25263,+33050,▲,+50
'466100,클로봇,+70,+438,62714,+57000,▲,+800
'141080,리가켐바이오,+24,+431,176725,+213000,▲,+13100
'089970,브이엠,+142,+422,29641,-47800,▼,-1000
'394280,오픈엣지테크놀로지,+288,+416,14437,+16820,▲,+860
'036540,SFA반도체,+824,+381,4630,+7100,▲,+30
'098460,고영,+165,+376,22729,-29050,▼,-650
'441270,파인엠텍,+378,+375,9932,+11360,▲,+710
'067310,하나마이크론,+143,+375,26199,+34750,▲,+1250
'425420,티에프이,+97,+358,36914,+65900,▲,+5200
'365340,성일하이텍,+83,+340,41180,+59300,▲,+1500
'348210,넥스틴,+45,+319,71603,-79800,▼,-200
'183300,코미코,+36,+317,88065,+119900,▲,+1000
'126340,비나텍,+43,+307,71513,+143700,▲,+4300
'061970,LB세미콘,+667,+287,4309,+4915,▲,+175
'166090,하나머티리얼즈,+66,+285,43140,+62000,▲,+2900
'039030,이오테크닉스,+10,+283,274520,+425000,▲,+12500
'214150,클래시스,+52,+282,54428,+53700,▲,+1200
'397030,에이프릴바이오,+50,+278,55423,+64800,▲,+2300
'089010,켐트로닉스,+84,+260,30779,+30300,▲,+700
'140860,파크시스템스,+12,+249,212518,-272500,▼,-5000
'035760,CJ ENM,+32,+208,64885,+62500,▲,+900
'033500,동성화인텍,+80,+203,25355,+26650,▲,+400
'456160,지투지바이오,+28,+189,67047,+88700,▲,+1800
'101490,에스앤에스텍,+32,+155,48463,-85700,▼,-200
'102710,이엔에프테크놀로지,+33,+154,47330,-55400,▼,-1200
'388720,유일로보틱스,+18,+149,83369,-100200,▼,-700
'473980,노머스,+48,+134,28133,+19100,▲,+1240
'036890,진성티이씨,+99,+134,13545,+16910,▲,+790
'331740,아우토크립트,+71,+134,18830,-17000,▼,-420
'189300,인텔리안테크,+20,+119,58720,-121800,▼,-1600
'018290,브이티,+65,+114,17592,+15930,▲,+1280
'488280,에스투더블유,+37,+110,29431,-15540,▼,-160
'058970,엠로,+29,+109,37569,-30550,▼,-200
'030520,한글과컴퓨터,+44,+100,23026,+20700,▲,+200
'263750,펄어비스,+27,+100,37350,-41100,▼,-4900
'214180,헥토이노베이션,+61,+99,16050,+21200,▲,+300
'455900,엔젤로보틱스,+30,+93,31087,+27700,▲,+150
'211050,인카금융서비스,+60,+79,13074,+12660,▲,+40
'107640,한중엔시에스,+17,+78,47060,+52000,▲,+300
'000250,삼천당제약,+3,+77,240025,+900000,▲,+105000
'399720,가온칩스,+13,+67,51610,+66000,▲,+600
'277810,레인보우로보틱스,+1,+56,465595,-668000,▼,-50000
'204620,글로벌텍스프리,+92,+42,4495,+4830,▲,+370
'260970,에스앤디,+6,+40,68233,+54500,▲,+400
'003380,하림지주,+17,+18,10682,+17700,▲,+2600
'095610,테스,+2,+9,49237,-65500,▼,-600
'314130,지놈앤컴퍼니,+1,+1,6880,+8960,▲,+500
