종목코드,종목명,순매도수량(백주),순매도금액(백만),추정평균가,현재가,전일대비,전일대비
'005930,삼성전자,-11406,-217911,191049,-199800,▼,-700
'005380,현대차,-2665,-144636,542761,522000,-,0
'034730,SK,-2762,-105013,380254,+358000,▲,+12000
'042700,한미반도체,-2227,-71295,320072,+309500,▲,+2500
'000270,기아,-3369,-55837,165735,-170200,▼,-300
'034020,두산에너빌리티,-4636,-48204,103986,+109600,▲,+3300
'000720,현대건설,-2952,-45622,154559,-167200,▼,-2300
'012330,현대모비스,-869,-37817,435219,-403500,▼,-9500
'035720,카카오,-6877,-35710,51926,+50300,▲,+300
'272210,한화시스템,-2301,-34515,150015,-135800,▼,-5200
'064350,현대로템,-1477,-30298,205158,-180700,▼,-5600
'007660,이수페타시스,-2611,-29432,112739,-126900,▼,-2600
'402340,SK스퀘어,-437,-25744,589245,-604000,▼,-7000
'015760,한국전력,-4870,-23637,48535,+49050,▲,+750
'071050,한국금융지주,-769,-18375,238888,+233500,▲,+4500
'005387,현대차2우B,-651,-17432,267870,-264500,▼,-6000
'005940,NH투자증권,-4676,-15766,33718,+35300,▲,+1900
'004020,현대제철,-3993,-15360,38465,+37100,▲,+1250
'005935,삼성전자우,-991,-12627,127380,-139200,▼,-5000
'006400,삼성SDI,-295,-12160,411657,-399500,▼,-3000
'034220,LG디스플레이,-9667,-11646,12047,+12030,▲,+310
'052690,한전기술,-692,-11365,164275,+175400,▲,+7400
'047050,포스코인터내셔널,-1429,-11260,78789,+77700,▲,+5900
'036570,엔씨소프트,-463,-9967,215429,+226000,▲,+5000
'259960,크래프톤,-410,-9754,237644,+236000,▲,+4000
'105560,KB금융,-609,-9559,156984,-153800,▼,-1900
'000150,두산,-84,-9461,1129751,+1169000,▲,+20000
'001820,삼화콘덴서,-1865,-9451,50682,-58300,▼,-2000
'128940,한미약품,-170,-9001,529624,+555000,▲,+36000
'336260,두산퓨얼셀,-1995,-8691,43563,-42900,▼,-3000
'307950,현대오토에버,-198,-8643,435928,+429500,▲,+3500
'062040,산일전기,-560,-8338,148855,+157200,▲,+5500
'024110,기업은행,-3094,-7399,23919,+24100,▲,+400
'005850,에스엘,-1111,-7378,66435,-63500,▼,-1000
'086790,하나금융지주,-632,-7347,116216,-112400,▼,-800
'039490,키움증권,-155,-7235,465482,+464000,▲,+15000
'028050,삼성E&A,-2232,-7227,32381,+39800,▲,+7200
'032830,삼성생명,-310,-6930,223570,-226500,▼,-4000
'267250,HD현대,-232,-6665,287868,+263500,▲,+2500
'180640,한진칼,-510,-6382,125102,128000,-,0
'000990,DB하이텍,-719,-6301,87677,-87400,▼,-500
'0126Z0,삼성에피스홀딩스,-112,-6198,552751,+547000,▲,+15000
'251270,넷마블,-1152,-6134,53264,+51800,▲,+800
'001720,신영증권,-295,-5977,202812,+208000,▲,+1000
'322000,HD현대에너지솔루션,-528,-5689,107821,-131000,▼,-5300
'267260,HD현대일렉트릭,-59,-5600,954310,-957000,▼,-1000
'161390,한국타이어앤테크놀로지,-884,-5298,59919,+57500,▲,+500
'353200,대덕전자,-782,-4962,63444,+82800,▲,+5500
'001040,CJ,-262,-4834,184348,+207000,▲,+10000
'001430,세아베스틸지주,-703,-4779,67954,+65900,▲,+800
'454910,두산로보틱스,-516,-4747,92043,+89800,▲,+600
'010690,화신,-3630,-4713,12983,+12210,▲,+250
'103140,풍산,-437,-4615,105552,-99300,▼,-600
'006650,대한유화,-337,-4562,135279,+135200,▲,+1200
'352820,하이브,-122,-4464,366689,-347000,▼,-7500
'004090,한국석유,-2191,-4361,19901,-17520,▼,-1160
'011210,현대위아,-489,-4345,88832,+84700,▲,+500
'086280,현대글로비스,-177,-4308,243512,-230000,▼,-500
'499790,GS피앤엘,-870,-4097,47079,-48450,▼,-1300
'000810,삼성화재,-78,-3957,505900,-476000,▼,-2500
'009900,명신산업,-3766,-3902,10360,+10450,▲,+200
'138930,BNK금융지주,-2009,-3883,19325,+18800,▲,+320
'032350,롯데관광개발,-1974,-3809,19295,+21550,▲,+600
'008930,한미사이언스,-965,-3719,38547,+38400,▲,+800
'003230,삼양식품,-33,-3510,1075673,+1147000,▲,+47000
'014680,한솔케미칼,-114,-3349,294941,+290000,▲,+6500
'035420,NAVER,-150,-3347,223167,+221000,▲,+500
'055550,신한지주,-348,-3309,95198,-96100,▼,-400
'036460,한국가스공사,-899,-3264,36309,+37500,▲,+1250
'298020,효성티앤씨,-88,-3245,366659,-369500,▼,-19000
'204320,HL만도,-574,-3127,54435,+54000,▲,+1000
'281820,케이씨텍,-672,-3077,45827,-49600,▼,-1200
'017960,한국카본,-625,-2962,47389,+49300,▲,+950
'001450,현대해상,-923,-2881,31219,+31300,▲,+1000
'034230,파라다이스,-1652,-2865,17343,-18270,▼,-620
'139130,iM금융지주,-1596,-2800,17547,+17310,▲,+510
'103590,일진전기,-335,-2715,81036,+82300,▲,+200
'005090,SGC에너지,-469,-2712,57827,+60600,▲,+8400
'051910,LG화학,-83,-2649,319986,+308000,▲,+4500
'022100,포스코DX,-764,-2532,33146,+32200,▲,+450
'003530,한화투자증권,-3251,-2497,7680,+7920,▲,+540
'130660,한전산업,-1072,-2332,21756,+22100,▲,+1700
'001510,SK증권,-12299,-2289,1861,+2585,▲,+405
'326030,SK바이오팜,-226,-2250,99383,+98300,▲,+800
'0120G0,삼양바이오팜,-250,-2221,88756,+100100,▲,+12200
'025860,남해화학,-2444,-1978,8093,-8320,▼,-200
'003240,태광산업,-16,-1909,1221104,+1226000,▲,+80000
'003160,디아이,-571,-1908,33392,-38300,▼,-150
