종목코드,종목명,순매수수량(백주),순매수금액(백만),추정평균가,현재가,전일대비,전일대비
'005930,삼성전자,+9437,+65595,69510,-177000,[v],-2700
'033780,KT&G,+1048,+14185,135371,-157200,[v],-800
'068270,셀트리온,+656,+11229,171193,-201000,[v],-5000
'005935,삼성전자우,+1273,+7257,57003,-121100,[v],-5100
'000270,기아,+660,+7078,107245,-151100,[v],-4700
'034020,두산에너빌리티,+1044,+6504,62286,-94300,[v],-3800
'010140,삼성중공업,+1212,+2551,21052,-24550,[v],-1450
'015760,한국전력,+499,+1844,36987,-42050,[v],-1850
'064350,현대로템,+87,+1788,205551,-179300,[v],-4900
'298040,효성중공업,+14,+1773,1253966,-2509000,[v],-167000
'267260,HD현대일렉트릭,+33,+1677,501843,-879000,[v],-36000
'003540,대신증권,+465,+1262,27137,-36000,[v],-1850
'012330,현대모비스,+39,+1245,322749,-397500,[v],-11000
'081660,미스토홀딩스,+300,+1212,40346,+40950,[^],+750
'489790,한화비전,+187,+1017,54412,-75500,[v],-5000
'005830,DB손해보험,+74,+1011,137244,-164300,[v],-8600
'005430,한국공항,+116,+781,67639,+58900,[^],+2200
'006400,삼성SDI,+36,+727,201309,+416000,[^],+10500
'090430,아모레퍼시픽,+60,+701,117007,-140600,[v],-3800
'011930,신성이엔지,+4470,+693,1551,+2670,[^],+105
'012510,더존비즈온,+82,+660,80620,-119100,[v],-200
'207940,삼성바이오로직스,+6,+624,1008470,-1532000,[v],-74000
'377300,카카오페이,+114,+603,52862,-50800,[v],-2700
'003670,포스코퓨처엠,+44,+588,134686,+218000,[^],+9000
'036460,한국가스공사,+149,+587,39355,-34950,[v],-450
'010060,OCI홀딩스,+63,+555,88302,+193100,[^],+14300
'000100,유한양행,+46,+546,117838,-98200,[v],-2200
'024110,기업은행,+195,+373,19142,-22100,[v],-1450
'086280,현대글로비스,+19,+369,189430,-216000,[v],-15500
'034230,파라다이스,+175,+362,20671,-16650,[v],-1180
'001120,LX인터내셔널,+98,+290,29630,+47000,[^],+600
'077970,STX엔진,+54,+237,43675,-31900,[v],-1600
'000720,현대건설,+40,+234,59132,-147600,[v],-2200
'100840,SNT에너지,+37,+233,62622,+53300,[^],+5100
'105560,KB금융,+21,+232,109699,-146700,[v],-5500
'194370,제이에스코퍼레이션,+213,+227,10660,-11480,[v],-220
'000150,두산,+4,+223,533545,-1116000,[v],-87000
'139480,이마트,+30,+223,73738,-97500,[v],-2500
'259960,크래프톤,+6,+213,328471,-251500,[v],-3000
'000320,노루홀딩스,+60,+209,34885,-21250,[v],-650
'032830,삼성생명,+14,+206,150760,-220000,[v],-3000
'114090,GKL,+124,+203,16423,-11570,[v],-310
'003240,태광산업,+2,+183,849777,-1133000,[v],-44000
'079550,LIG넥스원,+4,+182,493715,-669000,[v],-66000
'004990,롯데지주,+60,+179,29854,-28750,[v],-2200
'018260,삼성에스디에스,+12,+177,145700,-153800,[v],-2500
'326030,SK바이오팜,+15,+174,112859,-97500,[v],-2800
'004020,현대제철,+50,+163,32769,-34500,[v],-500
'011790,SKC,+17,+162,92862,-96000,[v],-2700
'013890,지누스,+97,+160,16555,-10430,[v],-390
'003690,코리안리,+145,+159,11015,+13390,[^],+60
'011210,현대위아,+29,+156,54407,-80000,[v],-1700
'006360,GS건설,+81,+146,18111,-26050,[v],-300
'028260,삼성물산,+8,+145,171239,-260500,[v],-8500
'062040,산일전기,+14,+142,105000,-143500,[v],-5800
'499790,GS피앤엘,+27,+138,50488,-43750,[v],-4250
'298050,HS효성첨단소재,+7,+135,189976,-220000,[v],-6000
'000970,한국주철관,+194,+134,6900,-6740,[v],-10
'011200,HMM,+60,+133,22216,-19570,[v],-90
'007660,이수페타시스,+20,+128,64456,-105200,[v],-5300
'001270,부국증권,+19,+128,66521,-75000,[v],-800
'088980,맥쿼리인프라,+107,+124,11580,-11340,[v],-70
'089860,롯데렌탈,+42,+123,28898,-31100,[v],-1500
'103590,일진전기,+34,+123,36221,-71400,[v],-3700
'066970,엘앤에프,+20,+121,60043,+156800,[^],+1500
'001440,대한전선,+75,+115,15406,-27800,[v],-450
'001820,삼화콘덴서,+35,+114,32076,-54100,[v],-2000
'005690,파미셀,+105,+110,10490,-15710,[v],-1210
'004490,세방전지,+18,+109,61801,-59700,[v],-800
'000370,한화손해보험,+182,+104,5686,-6690,[v],-80
