종목코드,종목명,순매수수량(백주),순매수금액(백만),추정평균가,현재가,전일대비,전일대비
'005930,삼성전자,+61894,+582521,94116,-199800,▼,-700
'034020,두산에너빌리티,+60243,+426903,70864,+109600,▲,+3300
'005935,삼성전자우,+28559,+211759,74147,-139200,▼,-5000
'035420,NAVER,+3278,+86949,265263,+221000,▲,+500
'035720,카카오,+7611,+46733,61400,+50300,▲,+300
'009150,삼성전기,+2183,+45231,207162,-462000,▼,-17500
'034220,LG디스플레이,+27197,+41882,15399,+12030,▲,+310
'066570,LG전자,+4118,+32354,78566,+117300,▲,+1100
'010950,S-Oil,+3884,+25641,66017,+111800,▲,+600
'009540,HD한국조선해양,+571,+23882,418456,-404500,▼,-9000
'055550,신한지주,+3296,+23653,71771,-96100,▼,-400
'015760,한국전력,+6383,+22706,35570,+49050,▲,+750
'051910,LG화학,+775,+21884,282282,+308000,▲,+4500
'103590,일진전기,+5512,+21411,38843,+82300,▲,+200
'298040,효성중공업,+139,+20500,1477024,+2719000,▲,+26000
'018260,삼성에스디에스,+1190,+20239,170093,+162000,▲,+500
'353200,대덕전자,+5300,+18876,35618,+82800,▲,+5500
'278470,에이피알,+602,+15229,252823,-361500,▼,-7500
'336260,두산퓨얼셀,+4289,+13770,32105,-42900,▼,-3000
'001440,대한전선,+8389,+13725,16361,+30700,▲,+600
'000990,DB하이텍,+2294,+13554,59074,-87400,▼,-500
'017800,현대엘리베이터,+1611,+12967,80489,+88400,▲,+1000
'042700,한미반도체,+1056,+12954,122694,+309500,▲,+2500
'052690,한전기술,+1428,+12627,88433,+175400,▲,+7400
'010120,LS ELECTRIC,+412,+12388,300886,+889000,▲,+16000
'003670,포스코퓨처엠,+748,+10961,146633,+198900,▲,+900
'454910,두산로보틱스,+1558,+10890,69893,+89800,▲,+600
'271560,오리온,+946,+9996,105699,+135200,▲,+4600
'000810,삼성화재,+219,+9908,452982,-476000,▼,-2500
'100090,SK오션플랜트,+4110,+9604,23366,+25550,-,+5870
'012330,현대모비스,+294,+8963,305090,-403500,▼,-9500
'032830,삼성생명,+524,+8313,158701,-226500,▼,-4000
'241560,두산밥캣,+1311,+7450,56827,+63300,▲,+1500
'028050,삼성E&A,+2635,+7303,27719,+39800,▲,+7200
'032640,LG유플러스,+4483,+6764,15089,+15690,▲,+70
'090430,아모레퍼시픽,+561,+6737,120060,+140000,▲,+5300
'001040,CJ,+351,+6126,174307,+207000,▲,+10000
'005387,현대차2우B,+361,+6076,168518,-264500,▼,-6000
'002380,KCC,+152,+5843,383925,+543000,▲,+9000
'259960,크래프톤,+184,+5526,301085,+236000,▲,+4000
'006260,LS,+318,+5447,171416,+305000,▲,+14500
'011780,금호석유화학,+477,+5166,108289,-131700,▼,-2500
'499790,GS피앤엘,+1177,+5105,43376,-48450,▼,-1300
'051900,LG생활건강,+172,+4962,288270,+253500,▲,+10500
'004020,현대제철,+1409,+4568,32430,+37100,▲,+1250
'00680K,미래에셋증권2우B,+4519,+4405,9746,+21600,▲,+1400
'005830,DB손해보험,+318,+4246,133398,+185300,▲,+800
'006360,GS건설,+2095,+3926,18736,+33450,▲,+7500
'105840,우진,+2355,+3675,15604,+31200,▲,+5050
'086280,현대글로비스,+205,+3351,163431,-230000,▼,-500
'097520,엠씨넥스,+1080,+3340,30931,+23950,▲,+550
'475150,SK이터닉스,+1437,+3334,23194,+58600,▲,+4900
'329180,HD현대중공업,+62,+3315,538308,-561000,▼,-6000
'047810,한국항공우주,+303,+3279,108129,-186200,▼,-4200
'001820,삼화콘덴서,+922,+3246,35189,-58300,▼,-2000
'047040,대우건설,+8204,+3014,3674,+19110,▲,+2940
'006340,대원전선,+9103,+2848,3128,-6410,▼,-110
'161390,한국타이어앤테크놀로지,+733,+2842,38758,+57500,▲,+500
'229640,LS에코에너지,+702,+2833,40388,+45400,▲,+1400
'028260,삼성물산,+137,+2777,202250,+299000,▲,+8000
'097950,CJ제일제당,+111,+2606,234637,+211000,▲,+11000
'001740,SK네트웍스,+5604,+2595,4630,-5340,▼,-150
'064400,LG씨엔에스,+385,+2544,66149,+66800,▲,+1900
'139480,이마트,+344,+2540,73791,+100200,▲,+5800
'003530,한화투자증권,+3894,+2428,6234,+7920,▲,+540
'078520,에이블씨엔씨,+2058,+2168,10532,+12920,▲,+100
'009240,한샘,+477,+2159,45226,+43200,▲,+500
'090460,비에이치,+1176,+2046,17391,+21950,▲,+2070
'000100,유한양행,+166,+2017,121760,+99700,▲,+1000
'004800,효성,+219,+1937,88501,+150000,▲,+5000
'001120,LX인터내셔널,+614,+1876,30534,+47300,▲,+2800
'180640,한진칼,+190,+1840,97077,128000,-,0
'097230,HJ중공업,+687,+1768,25733,+28450,▲,+650
'207940,삼성바이오로직스,+17,+1716,1022068,+1602000,▲,+17000
'031210,서울보증보험,+330,+1657,50285,-56300,▼,-200
'375500,DL이앤씨,+395,+1642,41621,+67400,-,+15500
'011930,신성이엔지,+8792,+1620,1843,-3010,▼,-70
'267270,HD건설기계,+165,+1586,96213,+133600,▲,+1900
'016380,KG스틸,+2871,+1575,5487,+5920,▲,+270
'078930,GS,+343,+1544,44994,+69200,▲,+3800
'016880,웅진,+3729,+1526,4093,+3040,▲,+210
'443060,HD현대마린솔루션,+65,+1448,224354,+181500,▲,+3300
'294870,HDC현대산업개발,+712,+1444,20292,+24350,▲,+2800
'075580,세진중공업,+693,+1360,19629,+17980,▲,+1040
