종목코드,종목명,순매수수량(백주),순매수금액(백만),추정평균가,현재가,전일대비,전일대비
'086520,에코프로,+443,+7803,176336,-150900,▼,-200
'247540,에코프로비엠,+250,+5594,224079,+190100,▲,+400
'085660,차바이오텍,+1700,+3791,22299,+19020,▲,+270
'127120,제이에스링크,+603,+1888,31291,+39700,▲,+450
'456160,지투지바이오,+198,+1805,91356,+88700,▲,+1800
'236200,슈프리마,+365,+1631,44687,-51100,▼,-400
'234340,헥토파이낸셜,+440,+1175,26707,+40000,▲,+1450
'425420,티에프이,+275,+1113,40480,+65900,▲,+5200
'328130,루닛,+261,+1051,40287,-36800,▼,-2100
'476830,알지노믹스,+69,+1020,147663,+215000,▲,+1000
'060720,KH바텍,+500,+905,18104,+14940,▲,+160
'214150,클래시스,+117,+872,74500,+53700,▲,+1200
'058610,에스피지,+52,+811,154784,-120300,▼,-2900
'107640,한중엔시에스,+152,+795,52444,+52000,▲,+300
'171090,선익시스템,+100,+767,76700,-102400,▼,-1100
'098460,고영,+203,+693,34112,-29050,▼,-650
'086390,유니테스트,+372,+686,18454,+19460,▲,+1140
'327260,RF머트리얼즈,+160,+660,41223,+73900,▲,+13400
'140410,메지온,+41,+632,152856,+91600,▲,+100
'104830,원익머트리얼즈,+143,+610,42782,-42500,▼,-700
'052400,코나아이,+101,+608,60395,-57500,▼,-1000
'119850,지엔씨에너지,+140,+546,38983,+35400,▲,+1750
'183300,코미코,+43,+506,117066,+119900,▲,+1000
'078160,메디포스트,+206,+505,24546,-22200,▼,-1000
'099320,쎄트렉아이,+21,+453,213721,-177800,▼,-8400
'357780,솔브레인,+11,+450,422962,+430000,▲,+8000
'348370,엔켐,+50,+438,87543,-48950,▼,-4150
'052710,아모텍,+409,+409,10005,-13450,▼,-570
'204620,글로벌텍스프리,+705,+365,5169,+4830,▲,+370
'036930,주성엔지니어링,+63,+304,47939,+72800,▲,+11800
'060250,NHN KCP,+106,+255,24086,+20300,▲,+880
'219130,타이거일렉,+61,+247,40276,+33900,▲,+1050
'053700,삼보모터스,+293,+235,8026,+6340,▲,+90
'475400,씨메스,+50,+217,43489,-35350,▼,-850
'290550,디케이티,+147,+159,10841,+21800,▲,+2310
'125490,한라캐스트,+49,+108,22220,+17140,▲,+880
'011560,세보엠이씨,+71,+107,15047,+18660,▲,+30
'187790,나노,+202,+83,4119,-4090,▼,-100
'281740,레이크머티리얼즈,+29,+80,27636,+19980,▲,+160
'058970,엠로,+11,+43,40328,-30550,▼,-200
'023160,태광,+15,+42,27544,+35200,▲,+6300
'078350,한양디지텍,+13,+38,29925,+27400,▲,+400
'041510,에스엠,+3,+28,108695,+98000,▲,+900
'074600,원익QnC,+10,+28,28150,+34300,▲,+550
'214450,파마리서치,+0,+15,731200,+327500,▲,+7000
'389030,지니너스,+10,+3,3410,+6270,▲,+140
'314130,지놈앤컴퍼니,+3,+3,8367,+8960,▲,+500
'460940,피앤에스로보틱스,+2,+2,11350,+8380,▲,+30
'013030,하이록코리아,+1,+2,33453,+37700,▲,+2400
'041830,인바디,+0,+1,32941,+29650,▲,+1000
'033500,동성화인텍,+0,+1,28947,+26650,▲,+400
'053060,세동,+2,+0,1325,+1224,▲,+4
