종목코드,종목명,순매도수량(백주),순매도금액(백만),추정평균가,현재가,전일대비,전일대비
'000660,SK하이닉스,-127,-11025,867760,-1006000,▼,-7000
'066570,LG전자,-715,-7313,102330,+117300,▲,+1100
'079900,전진건설로봇,-1083,-6840,63136,+56900,▲,+4100
'278470,에이피알,-265,-6673,252276,-361500,▼,-7500
'267270,HD건설기계,-464,-5949,128132,+133600,▲,+1900
'064400,LG씨엔에스,-488,-3488,71467,+66800,▲,+1900
'035420,NAVER,-105,-2766,263850,+221000,▲,+500
'007660,이수페타시스,-200,-2483,124202,-126900,▼,-2600
'035720,카카오,-392,-2293,58466,+50300,▲,+300
'003160,디아이,-670,-2093,31265,-38300,▼,-150
'039490,키움증권,-44,-1953,443377,+464000,▲,+15000
'090430,아모레퍼시픽,-131,-1822,139298,+140000,▲,+5300
'011070,LG이노텍,-70,-1725,245865,+295500,▲,+9500
'042700,한미반도체,-80,-1607,201386,+309500,▲,+2500
'007810,코리아써키트,-278,-1545,55602,+64500,▲,+2400
'015360,INVENI,-184,-1446,78426,+81400,▲,+2400
'271560,오리온,-99,-1203,121631,+135200,▲,+4600
'000990,DB하이텍,-107,-1185,110904,-87400,▼,-500
'005300,롯데칠성,-77,-1088,141637,+121200,▲,+4100
'011780,금호석유화학,-74,-1033,140399,-131700,▼,-2500
'005387,현대차2우B,-35,-913,263569,-264500,▼,-6000
'002020,코오롱,-136,-907,66721,+54300,▲,+1000
'381970,케이카,-573,-865,15102,14330,-,0
'161890,한국콜마,-126,-858,68185,+77100,▲,+7300
'031210,서울보증보험,-165,-844,51096,-56300,▼,-200
'383220,F&F,-114,-826,72711,+62100,▲,+2000
'036570,엔씨소프트,-33,-705,214654,+226000,▲,+5000
'002380,KCC,-13,-677,513825,+543000,▲,+9000
'000120,CJ대한통운,-59,-618,105256,+113300,▲,+500
'051900,LG생활건강,-22,-582,264010,+253500,▲,+10500
'439260,대한조선,-75,-542,72659,-91200,▼,-3700
'034220,LG디스플레이,-465,-536,11527,+12030,▲,+310
'204320,HL만도,-82,-517,62940,+54000,▲,+1000
'018670,SK가스,-22,-512,228143,+266500,▲,+17500
'294870,HDC현대산업개발,-219,-465,21242,+24350,▲,+2800
'030000,제일기획,-224,-462,20608,+21300,▲,+350
'004170,신세계,-14,-447,321942,+339500,▲,+4000
'214320,이노션,-211,-408,19295,+19700,▲,+130
'029530,신도리코,-56,-342,61090,+57400,▲,+2300
'012630,HDC,-160,-332,20778,+28350,▲,+3300
'483650,달바글로벌,-21,-330,159174,+159000,▲,+4100
'244920,에이플러스에셋,-247,-314,12752,+12000,▲,+240
'086280,현대글로비스,-13,-313,249449,-230000,▼,-500
'105840,우진,-120,-312,25909,+31200,▲,+5050
'071320,지역난방공사,-27,-278,102992,+92600,▲,+2900
'018260,삼성에스디에스,-15,-259,171615,+162000,▲,+500
'003530,한화투자증권,-357,-238,6659,+7920,▲,+540
'004000,롯데정밀화학,-46,-231,50293,-53300,▼,-900
'033780,KT&G,-14,-222,161652,-156200,▼,-800
'071970,HD현대마린엔진,-25,-217,87777,+79600,▲,+2000
'069460,대호에이엘,-1493,-206,1380,-550,▼,-16
'009680,모토닉,-192,-199,10354,+10900,▲,+20
'053690,한미글로벌,-97,-194,19944,+27200,▲,+4050
'317450,명인제약,-30,-192,64594,+58600,▲,+200
'007340,DN오토모티브,-62,-159,25780,+39650,▲,+50
'475150,SK이터닉스,-74,-149,20311,+58600,▲,+4900
'018880,한온시스템,-380,-143,3759,+4140,▲,+30
'009540,HD한국조선해양,-3,-134,420217,-404500,▼,-9000
