종목코드,종목명,순매도수량(백주),순매도금액(백만),추정평균가,현재가,전일대비,전일대비
'000660,SK하이닉스,-956,-55260,578080,-1006000,▼,-7000
'009150,삼성전기,-895,-20132,225054,-462000,▼,-17500
'373220,LG에너지솔루션,-350,-17208,491306,+373000,▲,+2000
'066970,엘앤에프,-1282,-16576,129298,+110700,▲,+2400
'003670,포스코퓨처엠,-594,-13326,224364,+198900,▲,+900
'000150,두산,-103,-9859,959888,+1169000,▲,+20000
'005380,현대차,-306,-8518,278397,522000,-,0
'035720,카카오,-1189,-7927,66689,+50300,▲,+300
'402340,SK스퀘어,-269,-7588,281964,-604000,▼,-7000
'010140,삼성중공업,-2326,-7164,30803,+28650,▲,+150
'017800,현대엘리베이터,-922,-7110,77104,+88400,▲,+1000
'012330,현대모비스,-229,-7051,308059,-403500,▼,-9500
'267260,HD현대일렉트릭,-76,-6772,888073,-957000,▼,-1000
'000810,삼성화재,-151,-6741,446836,-476000,▼,-2500
'032830,삼성생명,-364,-5749,157735,-226500,▼,-4000
'033780,KT&G,-410,-5501,134115,-156200,▼,-800
'034220,LG디스플레이,-3887,-5446,14010,+12030,▲,+310
'267250,HD현대,-240,-5121,213716,+263500,▲,+2500
'032350,롯데관광개발,-2577,-4677,18147,+21550,▲,+600
'030200,KT,-944,-4668,49455,+60000,▲,+700
'329180,HD현대중공업,-73,-4352,596574,-561000,▼,-6000
'010120,LS ELECTRIC,-90,-4013,443517,+889000,▲,+16000
'005490,POSCO홀딩스,-126,-3974,316323,+343000,▲,+5000
'051910,LG화학,-95,-3790,399889,+308000,▲,+4500
'071970,HD현대마린엔진,-375,-3755,100129,+79600,▲,+2000
'128940,한미약품,-95,-3737,393069,+555000,▲,+36000
'003570,SNT다이내믹스,-554,-3130,56505,-47700,▼,-350
'138930,BNK금융지주,-2252,-3118,13849,+18800,▲,+320
'005935,삼성전자우,-368,-3017,81918,-139200,▼,-5000
'035420,NAVER,-110,-2872,261317,+221000,▲,+500
'000270,기아,-240,-2736,113995,-170200,▼,-300
'001040,CJ,-160,-2721,169639,+207000,▲,+10000
'259960,크래프톤,-95,-2584,272943,+236000,▲,+4000
'030000,제일기획,-1282,-2578,20113,+21300,▲,+350
'443060,HD현대마린솔루션,-95,-2330,245142,+181500,▲,+3300
'006280,녹십자,-176,-2260,128566,+147100,▲,+1900
'066570,LG전자,-241,-2131,88543,+117300,▲,+1100
'383220,F&F,-327,-2040,62392,+62100,▲,+2000
'018260,삼성에스디에스,-121,-2030,167423,+162000,▲,+500
'251270,넷마블,-366,-1992,54362,+51800,▲,+800
'003490,대한항공,-875,-1952,22326,+26150,▲,+1600
'069960,현대백화점,-238,-1931,81014,+90500,▲,+4500
'093370,후성,-2138,-1898,8878,+7060,▲,+60
'051915,LG화학우,-86,-1756,204189,+156800,▲,+3500
'005940,NH투자증권,-844,-1693,20062,+35300,▲,+1900
'323410,카카오뱅크,-717,-1648,22984,+25000,▲,+350
'064350,현대로템,-68,-1591,232453,-180700,▼,-5600
'005850,에스엘,-409,-1478,36115,-63500,▼,-1000
'021240,코웨이,-146,-1320,90240,+74400,▲,+1400
'015760,한국전력,-313,-1319,42132,+49050,▲,+750
'008770,호텔신라,-263,-1298,49364,+44500,▲,+1200
'009450,경동나비엔,-170,-1199,70381,-66500,▼,-300
'000815,삼성화재우,-35,-1178,339176,+395000,▲,+2000
'004000,롯데정밀화학,-247,-1150,46502,-53300,▼,-900
'006360,GS건설,-612,-1132,18494,+33450,▲,+7500
'071050,한국금융지주,-62,-1126,180586,+233500,▲,+4500
'051900,LG생활건강,-37,-1080,288252,+253500,▲,+10500
'012450,한화에어로스페이스,-11,-1080,977880,-1315000,▼,-60000
'112610,씨에스윈드,-237,-1053,44483,+65900,▲,+1000
'077970,STX엔진,-281,-1043,37103,+34400,▲,+300
'024110,기업은행,-528,-1007,19072,+24100,▲,+400
'002020,코오롱,-228,-995,43645,+54300,▲,+1000
'062040,산일전기,-62,-986,158739,+157200,▲,+5500
'011170,롯데케미칼,-126,-903,71569,+85100,▲,+2700
'090430,아모레퍼시픽,-73,-891,122283,+140000,▲,+5300
