종목코드,종목명,순매수수량(백주),순매수금액(백만),추정평균가,현재가,전일대비,전일대비
'108490,로보티즈,+3273,+66275,202493,-260500,▼,-6500
'214450,파마리서치,+621,+31872,512841,+327500,▲,+7000
'222800,심텍,+3193,+20328,63656,+62500,▲,+2400
'437730,삼현,+5586,+18078,32364,-55400,▼,-600
'119850,지엔씨에너지,+4018,+17150,42678,+35400,▲,+1750
'067310,하나마이크론,+5023,+13559,26992,+34750,▲,+1250
'036930,주성엔지니어링,+3744,+11817,31563,+72800,▲,+11800
'240810,원익IPS,+1722,+11120,64568,+124000,▲,+3100
'041190,우리기술투자,+10234,+9803,9578,-6770,▼,-30
'087010,펩트론,+353,+9265,262781,+343500,▲,+26000
'058470,리노공업,+1467,+8528,58138,-112000,▼,-5100
'218410,RFHIC,+2093,+7200,34409,+81600,▲,+2900
'090710,휴림로봇,+11586,+7087,6117,-14020,▼,-310
'310210,보로노이,+329,+6619,201446,+324500,▲,+4500
'468530,프로티나,+1041,+5959,57269,-80500,▼,-1300
'117730,티로보틱스,+3832,+5863,15301,-19940,▼,-10
'064760,티씨케이,+333,+5553,166721,+253500,▲,+11000
'050890,쏠리드,+6718,+5165,7689,+13120,▲,+220
'086390,유니테스트,+2551,+5069,19874,+19460,▲,+1140
'098460,고영,+2720,+4506,16562,-29050,▼,-650
'042520,한스바이오메드,+1540,+4395,28542,-52900,▼,-2800
'247540,에코프로비엠,+220,+3745,170043,+190100,▲,+400
'095340,ISC,+437,+3472,79459,+245000,▲,+500
'101490,에스앤에스텍,+617,+3352,54309,-85700,▼,-200
'178320,서진시스템,+1099,+3283,29860,+48000,▲,+2600
'237690,에스티팜,+287,+3234,112862,+150100,▲,+600
'440110,파두,+1345,+3177,23625,+59200,▲,+2200
'456010,아이씨티케이,+1594,+2854,17902,+14370,▲,+300
'005290,동진쎄미켐,+628,+2668,42467,+49850,▲,+1300
'089890,코세스,+914,+2628,28752,-25550,▼,-1250
'298380,에이비엘바이오,+285,+2604,91353,+190200,▲,+200
'304100,솔트룩스,+766,+2462,32152,-23300,▼,-300
'397030,에이프릴바이오,+801,+2372,29595,+64800,▲,+2300
'056080,유진로봇,+1772,+2344,13228,+28900,▲,+300
'141080,리가켐바이오,+157,+2192,140013,+213000,▲,+13100
'092870,엑시콘,+1245,+2033,16328,-31250,▼,-500
'290690,소룩스,+4620,+2002,4333,-3700,▼,-445
'220100,퓨쳐켐,+1033,+1982,19190,21000,-,0
'309710,아이티켐,+675,+1981,29351,-32550,▼,-2600
'089010,켐트로닉스,+490,+1895,38687,+30300,▲,+700
'445680,큐리옥스바이오시스템즈,+239,+1651,68936,-122800,▼,-8900
'183300,코미코,+144,+1631,113495,+119900,▲,+1000
'068760,셀트리온제약,+252,+1600,63512,+60800,▲,+600
'199430,케이엔알시스템,+641,+1561,24375,+24100,▲,+350
'389020,자람테크놀로지,+415,+1519,36614,-52900,▼,-1200
'445090,에이직랜드,+457,+1502,32870,+28100,▲,+200
'079370,제우스,+954,+1482,15535,-17500,▼,-360
'260970,에스앤디,+197,+1450,73762,+54500,▲,+400
'466100,클로봇,+363,+1418,39110,+57000,▲,+800
'473980,노머스,+471,+1382,29348,+19100,▲,+1240
'234340,헥토파이낸셜,+791,+1380,17443,+40000,▲,+1450
'381620,제닉스로보틱스,+783,+1355,17294,+10040,▲,+10
'056190,에스에프에이,+527,+1329,25223,+29650,▲,+950
'287840,인투셀,+246,+1312,53240,-47450,▼,-150
'425420,티에프이,+330,+1296,39239,+65900,▲,+5200
'046120,오르비텍,+2928,+1264,4317,+13700,▲,+2720
