종목코드,종목명,순매도수량(백주),순매도금액(백만),추정평균가,현재가,전일대비,전일대비
'005930,삼성전자,-76346,-802769,105148,-199800,▼,-700
'034020,두산에너빌리티,-9680,-74532,77000,+109600,▲,+3300
'000720,현대건설,-7778,-55245,71031,-167200,▼,-2300
'064400,LG씨엔에스,-5493,-36401,66264,+66800,▲,+1900
'001440,대한전선,-14764,-35322,23924,+30700,▲,+600
'052690,한전기술,-3552,-35119,98858,+175400,▲,+7400
'012450,한화에어로스페이스,-380,-34850,917973,-1315000,▼,-60000
'047810,한국항공우주,-2821,-32460,115052,-186200,▼,-4200
'249420,일동제약,-7739,-31444,40632,-31200,▼,-200
'012330,현대모비스,-692,-25437,367523,-403500,▼,-9500
'003230,삼양식품,-188,-23475,1250209,+1147000,▲,+47000
'010130,고려아연,-123,-21217,1727330,-1605000,▼,-7000
'103590,일진전기,-3629,-20744,57167,+82300,▲,+200
'010120,LS ELECTRIC,-414,-19782,478167,+889000,▲,+16000
'352820,하이브,-655,-19731,301442,-347000,▼,-7500
'329180,HD현대중공업,-343,-18978,554009,-561000,▼,-6000
'267260,HD현대일렉트릭,-225,-18778,834053,-957000,▼,-1000
'180640,한진칼,-1370,-17753,129543,128000,-,0
'082740,한화엔진,-3561,-15820,44432,+49000,▲,+450
'064350,현대로템,-833,-15254,183138,-180700,▼,-5600
'062040,산일전기,-1033,-15039,145568,+157200,▲,+5500
'006800,미래에셋증권,-6898,-14818,21482,+67900,▲,+1200
'402340,SK스퀘어,-502,-14746,293800,-604000,▼,-7000
'006280,녹십자,-879,-14554,165544,+147100,▲,+1900
'097230,HJ중공업,-6138,-14279,23265,+28450,▲,+650
'005380,현대차,-440,-13065,296681,522000,-,0
'001430,세아베스틸지주,-2538,-12620,49726,+65900,▲,+800
'006260,LS,-603,-11259,186765,+305000,▲,+14500
'375500,DL이앤씨,-2406,-10420,43314,+67400,-,+15500
'006340,대원전선,-25003,-10037,4015,-6410,▼,-110
'035420,NAVER,-409,-9850,240814,+221000,▲,+500
'071050,한국금융지주,-610,-9819,160967,+233500,▲,+4500
'105840,우진,-4605,-9092,19741,+31200,▲,+5050
'204320,HL만도,-1609,-8560,53213,+54000,▲,+1000
'006360,GS건설,-4276,-8504,19887,+33450,▲,+7500
'042700,한미반도체,-481,-5617,116709,+309500,▲,+2500
'071970,HD현대마린엔진,-656,-5595,85331,+79600,▲,+2000
'010060,OCI홀딩스,-527,-5575,105800,+205000,▲,+6800
'0126Z0,삼성에피스홀딩스,-98,-5471,559624,+547000,▲,+15000
'489790,한화비전,-1366,-5072,37120,-86700,▼,-500
'000990,DB하이텍,-773,-5062,65495,-87400,▼,-500
'000880,한화,-614,-5022,81769,-121000,▼,-600
'100090,SK오션플랜트,-2298,-4648,20229,+25550,-,+5870
'077970,STX엔진,-1196,-4611,38561,+34400,▲,+300
'217590,티엠씨,-2042,-4536,22217,+23900,▲,+4320
'294870,HDC현대산업개발,-2087,-4436,21258,+24350,▲,+2800
'005830,DB손해보험,-347,-4292,123768,+185300,▲,+800
'034220,LG디스플레이,-3373,-4144,12285,+12030,▲,+310
'007660,이수페타시스,-320,-4131,129013,-126900,▼,-2600
'010140,삼성중공업,-1468,-3765,25650,+28650,▲,+150
'017800,현대엘리베이터,-386,-3584,92900,+88400,▲,+1000
'051600,한전KPS,-669,-3576,53482,+67400,▲,+6000
'475150,SK이터닉스,-1616,-3531,21846,+58600,▲,+4900
'005935,삼성전자우,-431,-3345,77647,-139200,▼,-5000
'017960,한국카본,-998,-3189,31947,+49300,▲,+950
'001040,CJ,-166,-2926,176368,+207000,▲,+10000
'021240,코웨이,-315,-2822,89683,+74400,▲,+1400
'317450,명인제약,-350,-2754,78577,+58600,▲,+200
'322000,HD현대에너지솔루션,-466,-2730,58575,-131000,▼,-5300
'005389,현대차3우B,-129,-2622,203323,-251000,▼,-4000
'229640,LS에코에너지,-647,-2507,38718,+45400,▲,+1400
'017670,SK텔레콤,-453,-2421,53498,+78300,▲,+100
'001790,대한제당,-6987,-2136,3057,+2915,▲,+160
'241560,두산밥캣,-333,-2070,62195,+63300,▲,+1500
'009830,한화솔루션,-755,-2064,27354,+52200,▲,+2450
'009155,삼성전기우,-154,-1931,125794,-183800,▼,-6600
'005387,현대차2우B,-92,-1928,210338,-264500,▼,-6000
'323410,카카오뱅크,-887,-1916,21616,+25000,▲,+350
'251270,넷마블,-387,-1913,49477,+51800,▲,+800
'100840,SNT에너지,-433,-1809,41737,+53800,▲,+12250
'004170,신세계,-66,-1803,274999,+339500,▲,+4000
'034230,파라다이스,-998,-1767,17701,-18270,▼,-620
'047040,대우건설,-4663,-1759,3773,+19110,▲,+2940
'066970,엘앤에프,-139,-1753,126252,+110700,▲,+2400
'029780,삼성카드,-315,-1738,55264,+60200,▲,+400
