종목코드,종목명,순매수수량(백주),순매수금액(백만),추정평균가,현재가,전일대비,전일대비
'042700,한미반도체,+691,+5990,86665,-263000,[v],-12500
'294870,HDC현대산업개발,+1815,+4513,24869,-21450,[v],-800
'012450,한화에어로스페이스,+53,+4434,840503,-1304000,[v],-31000
'034020,두산에너빌리티,+864,+2906,33643,-94400,[v],-3700
'112610,씨에스윈드,+492,+2433,49439,+62600,[^],+2400
'015760,한국전력,+880,+2422,27527,-42100,[v],-1800
'004370,농심,+53,+2376,450308,-366500,[v],-9000
'000720,현대건설,+441,+1967,44614,-148000,[v],-1800
'128940,한미약품,+60,+1764,291953,-526000,[v],-23000
'329180,HD현대중공업,+39,+1627,421481,-481000,[v],-17500
'036570,엔씨소프트,+96,+1555,162234,-221500,[v],-8500
'009830,한화솔루션,+396,+1504,38010,+36100,[^],+450
'071050,한국금융지주,+149,+1397,94021,-210000,[v],-10000
'006360,GS건설,+708,+1365,19275,-25950,[v],-400
'006260,LS,+90,+1343,148458,-261500,[v],-6500
'033780,KT&G,+113,+1334,118441,-157200,[v],-800
'014680,한솔케미칼,+106,+1307,123387,-266000,[v],-7000
'272210,한화시스템,+273,+1292,47245,-119500,[v],-4600
'100090,SK오션플랜트,+633,+1220,19288,+27800,[^],+950
'003570,SNT다이내믹스,+320,+1122,35020,-49600,[v],-100
'010140,삼성중공업,+661,+964,14572,-24650,[v],-1350
'484870,엠앤씨솔루션,+87,+920,106184,-99300,[v],-3900
'298040,효성중공업,+15,+865,585369,-2503000,[v],-173000
'010120,LS ELECTRIC,+34,+837,243180,-775000,[v],-26000
'064350,현대로템,+72,+835,115497,-179600,[v],-4600
'017670,SK텔레콤,+157,+821,52210,-78000,[v],-1900
'285130,SK케미칼,+149,+798,53670,-52500,[v],-2500
'034730,SK,+56,+772,137455,-324500,[v],-9500
'278470,에이피알,+68,+770,112901,+327500,[^],+500
'251270,넷마블,+147,+767,52285,-49900,[v],-2300
'034230,파라다이스,+533,+701,13152,-16590,[v],-1240
'005440,현대지에프홀딩스,+976,+625,6405,-14190,[v],-170
'194370,제이에스코퍼레이션,+695,+602,8662,-11500,[v],-200
'051600,한전KPS,+144,+596,41364,-57400,[v],-1600
'000815,삼성화재우,+22,+595,275845,-367000,[v],-12500
'298020,효성티앤씨,+22,+544,251380,-377500,[v],-24000
'103590,일진전기,+180,+520,28904,-71500,[v],-3600
'004490,세방전지,+69,+485,70093,-59800,[v],-700
'111770,영원무역,+92,+482,52608,-80500,[v],-1300
'035250,강원랜드,+280,+476,16965,-17900,[v],-360
'069620,대웅제약,+33,+473,143993,-163200,[v],-3800
'001120,LX인터내셔널,+169,+473,27952,+46900,[^],+500
'017940,E1,+70,+472,67370,+102000,[^],+500
'178920,PI첨단소재,+263,+467,17744,-22350,[v],-1800
'488720,WON 종합채권(AA-이상)액티브,+86,+451,52360,-49195,[v],-35
'383220,F&F,+65,+450,68766,-63400,[v],-1600
'322000,HD현대에너지솔루션,+106,+449,42570,+135100,[^],+11900
'079900,전진건설로봇,+89,+447,50329,+54100,[^],+500
'003690,코리안리,+520,+441,8484,+13400,[^],+70
'042660,한화오션,+52,+433,82637,-119100,[v],-4100
'071055,한국금융지주우,+60,+420,70129,-154800,[v],-8600
'006040,동원산업,+88,+383,43631,-38800,[v],-1200
'267260,HD현대일렉트릭,+10,+369,367529,-879000,[v],-36000
'003160,디아이,+209,+330,15758,-31500,[v],-3000
'271560,오리온,+26,+322,123117,-126800,[v],-7700
'426150,WON 대한민국국고채액티브,+52,+310,59306,+53085,[^],+15
'008770,호텔신라,+69,+304,43846,-45100,[v],-2350
'008930,한미사이언스,+83,+297,35686,-37300,[v],-1100
'032350,롯데관광개발,+246,+277,11260,-18300,[v],-1550
'475150,SK이터닉스,+151,+276,18282,+57600,[^],+5200
'012750,에스원,+41,+274,67327,+87500,[^],+300
'004170,신세계,+16,+272,168580,-309000,[v],-28000
'002310,아세아제지,+377,+269,7134,+8800,[^],+20
'006280,녹십자,+21,+261,123909,-145600,[v],-5400
'047810,한국항공우주,+29,+259,90590,-174600,[v],-11900
'005830,DB손해보험,+26,+255,96974,-165200,[v],-7700
'052690,한전기술,+38,+244,64557,-154800,[v],-2200
'004990,롯데지주,+98,+232,23768,-28700,[v],-2250
'079550,LIG넥스원,+6,+227,400700,-673000,[v],-62000
'000640,동아쏘시오홀딩스,+23,+226,99002,-96500,[v],-1900
'014830,유니드,+23,+210,92565,-81200,[v],-2800
'001430,세아베스틸지주,+106,+197,18554,-67000,[v],-2500
'021240,코웨이,+20,+194,97858,-73000,[v],-500
