종목코드,종목명,순매도수량(백주),순매도금액(백만),추정평균가,현재가,전일대비,전일대비
'277810,레인보우로보틱스,-973,-29053,298660,-543000,[v],-24000
'340570,티앤엘,-1601,-10875,67927,-50200,[v],-2200
'058610,에스피지,-3778,-10265,27173,-107500,[v],-3800
'084370,유진테크,-2848,-9740,34200,-112000,[v],-4800
'237880,클리오,-3524,-5956,16901,-11740,[v],-190
'031980,피에스케이홀딩스,-1603,-5709,35615,-99200,[v],-500
'161580,필옵틱스,-1494,-5049,33791,-38100,[v],-1400
'058470,리노공업,-1017,-4019,39499,-99800,[v],-5100
'204620,글로벌텍스프리,-6809,-3588,5269,-4900,[v],-160
'086520,에코프로,-768,-3544,46130,-147600,[v],-1400
'247540,에코프로비엠,-306,-3013,98306,+204000,[^],+1500
'018290,브이티,-735,-3002,40851,-15190,[v],-540
'256940,킵스파마,-1929,-2774,14384,-7840,[v],-370
'950160,코오롱티슈진,-792,-2687,33910,-117300,[v],-9700
'033100,제룡전기,-748,-2467,32964,-45450,[v],-1600
'098460,고영,-1359,-2455,18063,-26050,[v],-1250
'347850,디앤디파마텍,-253,-2387,94299,-71800,[v],-5800
'048870,시너지이노베이션,-7579,-2323,3065,-2185,[v],-35
'056080,유진로봇,-1347,-2222,16493,-25300,[v],-900
'065350,신성델타테크,-348,-2203,63305,-55800,[v],-2200
'082850,우리바이오,-8584,-2168,2526,-1893,[v],-21
'041510,에스엠,-176,-2166,122861,-88900,[v],-2100
'052400,코나아이,-482,-2100,43539,-53600,[v],-2600
'347700,스피어,-1921,-2077,10812,-48450,[v],-2450
'050890,쏠리드,-3063,-2028,6619,-13440,[v],-630
'039030,이오테크닉스,-140,-1893,135395,-391000,[v],-26000
'145020,휴젤,-54,-1882,348461,-247500,[v],-12000
'264850,이랜시스,-3411,-1829,5364,-5700,[v],-330
'388720,유일로보틱스,-220,-1678,76331,-90300,[v],-2600
'160190,하이젠알앤엠,-423,-1674,39543,-35800,[v],-2000
'323280,태성,-774,-1658,21434,-55400,[v],-2600
'089030,테크윙,-446,-1656,37141,-48900,[v],-3100
'489500,엘케이켐,-670,-1654,24700,+33700,[^],+700
'464080,에스오에스랩,-1297,-1621,12496,-14960,[v],-640
'117730,티로보틱스,-1287,-1605,12473,-17550,[v],-760
'078600,대주전자재료,-200,-1593,79485,-129000,[v],-1200
'137400,피엔티,-419,-1589,37885,-49800,[v],-900
'007390,네이처셀,-633,-1560,24656,-17810,[v],-470
'080220,제주반도체,-1154,-1558,13500,-37050,[v],-3100
'263750,펄어비스,-398,-1490,37420,+67700,[^],+8900
'257720,실리콘투,-369,-1424,38582,-37750,[v],-1050
'377480,마음AI,-561,-1414,25185,-14450,[v],-860
'030520,한글과컴퓨터,-626,-1393,22256,-19770,[v],-680
'455900,엔젤로보틱스,-522,-1371,26284,-25900,[v],-900
'064260,다날,-4073,-1336,3279,-6180,[v],-250
'099220,SDN,-8462,-1289,1523,+1304,[^],+43
'163280,에어레인,-584,-1261,21590,+6210,[^],+130
'304100,솔트룩스,-361,-1256,34825,-22100,[v],-900
'475400,씨메스,-445,-1251,28090,-29900,[v],-1500
'466100,클로봇,-577,-1208,20920,-49150,[v],-1650
'000250,삼천당제약,-80,-1181,146968,+1161000,[^],+50000
'086900,메디톡스,-64,-1108,172257,-101000,[v],-2600
'095340,ISC,-193,-1100,56866,250000,-,0
'365330,에스와이스틸텍,-1878,-1092,5815,-3420,[v],-65
'122870,와이지엔터테인먼트,-141,-1069,75662,-53800,[v],-2400
'339950,아이비김영,-4128,-1052,2550,+2330,[^],+35
'212710,아이에스티이,-952,-1034,10863,-7250,[v],-290
'047560,이스트소프트,-478,-1030,21566,-13060,[v],-600
'253590,네오셈,-1020,-1027,10069,-15400,[v],-1170
'039440,에스티아이,-458,-1018,22227,-29700,[v],-1050
'108860,셀바스AI,-692,-996,14383,-14460,[v],-1380
'082270,젬백스,-267,-992,37119,-40750,[v],-300
'452450,피아이이,-1226,-980,7994,-5010,[v],-180
'023160,태광,-524,-971,18543,-34550,[v],-100
'109610,에스와이,-2495,-956,3830,-2645,[v],-70
'101160,월덱스,-526,-946,17990,-29850,[v],-150
'194480,데브시스터즈,-255,-946,37026,-29150,[v],-3450
'348340,뉴로메카,-346,-942,27258,-62500,[v],-3800
'203400,에이비온,-1294,-935,7225,-2460,[v],-115
'074600,원익QnC,-521,-929,17817,-30700,[v],-1150
'484810,티엑스알로보틱스,-482,-927,19260,-14430,[v],-620
'168360,펨트론,-958,-916,9561,-19390,[v],-910
