종목코드,종목명,순매수수량(백주),순매수금액(백만),추정평균가,현재가,전일대비,전일대비
'009830,한화솔루션,+5913,+18813,31816,+36000,[^],+350
'278470,에이피알,+1137,+10333,90905,+328000,[^],+1000
'103590,일진전기,+2078,+5930,28540,-71700,[v],-3400
'033780,KT&G,+433,+5131,118411,-157300,[v],-700
'001040,CJ,+239,+3099,129809,-199000,[v],-7500
'112610,씨에스윈드,+717,+2968,41416,+62700,[^],+2500
'267260,HD현대일렉트릭,+82,+2780,339311,-879000,[v],-36000
'329180,HD현대중공업,+54,+2293,425405,-481000,[v],-17500
'007660,이수페타시스,+557,+2165,38850,-105600,[v],-4900
'005935,삼성전자우,+439,+1996,45452,-121100,[v],-5100
'271560,오리온,+162,+1993,123294,-127000,[v],-7500
'004370,농심,+46,+1925,414336,-366000,[v],-9500
'192820,코스맥스,+87,+1679,192686,-192100,[v],-12900
'069620,대웅제약,+103,+1465,142069,-162700,[v],-4300
'443060,HD현대마린솔루션,+84,+1452,172294,-179000,[v],-4900
'352820,하이브,+51,+1360,265050,-302000,[v],-5000
'000880,한화,+206,+1047,50786,-108400,[v],-3100
'267250,HD현대,+107,+850,79325,-246000,[v],-11500
'017960,한국카본,+407,+847,20825,-39450,[v],-1050
'032350,롯데관광개발,+737,+806,10927,-18330,[v],-1520
'006260,LS,+55,+719,131278,-262000,[v],-6000
'484870,엠앤씨솔루션,+59,+652,111127,-99200,[v],-4000
'145720,덴티움,+81,+628,77959,-52200,[v],-800
'161890,한국콜마,+67,+533,79570,-77200,[v],-3000
'018670,SK가스,+22,+510,233452,+260500,[^],+14000
'002380,KCC,+20,+507,256348,-503000,[v],-22000
'003490,대한항공,+207,+468,22641,-24450,[v],-850
'005300,롯데칠성,+45,+464,103753,-114000,[v],-3900
'016880,웅진,+2575,+457,1776,+2730,[^],+10
'028050,삼성E&A,+206,+414,20111,+33400,[^],+300
'004170,신세계,+22,+358,160349,-309000,[v],-28000
'071970,HD현대마린엔진,+85,+335,39304,-71300,[v],-5400
'090460,비에이치,+265,+331,12507,-21100,[v],-600
'000120,CJ대한통운,+37,+312,83862,-105100,[v],-3100
'034120,SBS,+147,+311,21127,-15960,[v],-290
'00680K,미래에셋증권2우B,+617,+295,4782,-19340,[v],-1160
'075580,세진중공업,+278,+259,9303,-16480,[v],-620
'120110,코오롱인더,+80,+253,31751,-77300,[v],-2700
'082740,한화엔진,+79,+226,28531,-44600,[v],-2050
'023590,다우기술,+98,+221,22583,-44850,[v],-3450
'454910,두산로보틱스,+42,+216,51103,-81000,[v],-3900
'022100,포스코DX,+76,+193,25281,-30100,[v],-450
'323410,카카오뱅크,+81,+187,23190,-24300,[v],-350
'005830,DB손해보험,+20,+182,91291,-165300,[v],-7600
'010120,LS ELECTRIC,+8,+172,217874,-779000,[v],-22000
'071050,한국금융지주,+19,+155,83232,-210500,[v],-9500
'034730,SK,+11,+151,133550,-325000,[v],-9000
'282330,BGF리테일,+12,+136,113221,+137500,[^],+7200
'175330,JB금융지주,+77,+133,17143,-30400,[v],-700
'302440,SK바이오사이언스,+32,+132,40840,-42200,[v],-1000
'069960,현대백화점,+21,+131,61845,-79600,[v],-4900
'005010,휴스틸,+264,+127,4829,+5460,[^],+220
'003540,대신증권,+67,+126,18785,-36050,[v],-1800
'006800,미래에셋증권,+101,+123,12204,-63300,[v],-3800
'000520,삼일제약,+98,+123,12505,-9800,[v],-220
'005385,현대차우,+8,+120,148952,-243500,[v],-13500
'000670,영풍,+30,+109,37001,-55900,[v],-3800
'000640,동아쏘시오홀딩스,+10,+103,99661,-96200,[v],-2200
'012630,HDC,+51,+99,19371,+28650,[^],+100
'004490,세방전지,+14,+93,68268,-59800,[v],-700
'069460,대호에이엘,+495,+92,1866,532,-,0
'128940,한미약품,+3,+84,263079,-524000,[v],-25000
'093050,LF,+54,+79,14694,+24350,[^],+700
'000810,삼성화재,+2,+78,379000,+443500,[^],+500
'330590,롯데리츠,+214,+77,3616,+4695,[^],+55
'005180,빙그레,+8,+76,95707,-71800,[v],-2400
'088350,한화생명,+282,+75,2643,-4560,[v],-160
'009240,한샘,+17,+72,41880,-41950,[v],-950
'007340,DN오토모티브,+35,+70,20360,-38300,[v],-2450
'004450,삼화왕관,+18,+70,38812,-27700,[v],-200
'064960,SNT모티브,+24,+68,27813,-33200,[v],-600
'036570,엔씨소프트,+5,+68,147591,-222000,[v],-8000
'070960,모나용평,+149,+64,4281,-2940,[v],-80
'375500,DL이앤씨,+13,+59,44415,+69500,[^],+3700
'014830,유니드,+6,+57,89854,-81300,[v],-2700
