종목코드,종목명,순매도수량(백주),순매도금액(백만),추정평균가,현재가,전일대비,전일대비
'105560,KB금융,-1675,-17886,106783,-146700,[v],-5500
'207940,삼성바이오로직스,-109,-11230,1030130,-1532000,[v],-74000
'035420,NAVER,-558,-10382,186091,-207500,[v],-5000
'009150,삼성전기,-736,-8941,121463,-429000,[v],-5000
'042660,한화오션,-1003,-7684,76618,-119100,[v],-4100
'000150,두산,-141,-7490,532933,-1116000,[v],-87000
'006260,LS,-327,-5694,174034,-263000,[v],-5000
'005380,현대차,-293,-5432,185336,-471000,[v],-24000
'326030,SK바이오팜,-603,-5425,89942,-97500,[v],-2800
'066570,LG전자,-730,-5218,71437,-108600,[v],-3400
'012330,현대모비스,-205,-5117,249472,-397500,[v],-11000
'000270,기아,-560,-5016,89554,-151100,[v],-4700
'001040,CJ,-316,-4774,151106,-199000,[v],-7500
'034020,두산에너빌리티,-1096,-4572,41706,-94300,[v],-3800
'000720,현대건설,-558,-3832,68625,-147600,[v],-2200
'272210,한화시스템,-861,-3763,43686,-118400,[v],-5700
'079550,LIG넥스원,-62,-2779,446218,-669000,[v],-66000
'068270,셀트리온,-164,-2637,160690,-201000,[v],-5000
'402340,SK스퀘어,-198,-2509,126627,-513000,[v],-31000
'005490,POSCO홀딩스,-100,-2452,245536,-342500,[v],-500
'329180,HD현대중공업,-50,-2122,426489,-481000,[v],-17500
'015760,한국전력,-631,-1901,30118,-42050,[v],-1850
'259960,크래프톤,-51,-1848,365552,-251500,[v],-3000
'047050,포스코인터내셔널,-341,-1696,49692,+75700,[^],+1200
'055550,신한지주,-273,-1610,58907,-90900,[v],-2600
'204320,HL만도,-455,-1528,33580,-50300,[v],-900
'377300,카카오페이,-384,-1436,37386,-50800,[v],-2700
'139480,이마트,-158,-1375,86962,-97500,[v],-2500
'271560,오리온,-110,-1219,111281,-126900,[v],-7600
'000120,CJ대한통운,-145,-1204,82947,-105000,[v],-3200
'139130,iM금융지주,-1016,-1149,11306,-16950,[v],-720
'051910,LG화학,-57,-1136,197714,+323000,[^],+10000
'028670,팬오션,-3007,-1126,3745,-4875,[v],-25
'096770,SK이노베이션,-123,-1113,90487,+113100,[^],+1700
'028050,삼성E&A,-507,-1108,21841,+33350,[^],+250
'005387,현대차2우B,-70,-1038,148608,-246000,[v],-11000
'489790,한화비전,-201,-1013,50448,-75500,[v],-5000
'086790,하나금융지주,-121,-892,73829,-107500,[v],-2900
'161890,한국콜마,-100,-859,86200,-77000,[v],-3200
'128940,한미약품,-29,-846,296660,-522000,[v],-27000
'294870,HDC현대산업개발,-347,-815,23501,-21500,[v],-750
'064350,현대로템,-46,-764,164586,-179300,[v],-4900
'348950,제이알글로벌리츠,-2753,-762,2766,-1572,[v],-2
'241560,두산밥캣,-159,-761,47756,-58200,[v],-1400
'005880,대한해운,-4665,-742,1589,-2260,[v],-55
'000100,유한양행,-69,-718,103491,-98200,[v],-2200
'004370,농심,-16,-682,418759,-367000,[v],-8500
'005070,코스모신소재,-191,-675,35401,+53400,[^],+1700
'033780,KT&G,-54,-667,124480,-157200,[v],-800
'030200,KT,-125,-637,50854,-60500,[v],-300
'267270,HD건설기계,-90,-632,70377,-126200,[v],-3900
'323410,카카오뱅크,-244,-581,23772,-24350,[v],-300
'000880,한화,-75,-579,77563,-108600,[v],-2900
'021240,코웨이,-60,-539,90398,-72000,[v],-1500
'192820,코스맥스,-24,-535,224569,-192000,[v],-13000
'082740,한화엔진,-191,-532,27850,-44650,[v],-2000
'456040,OCI,-87,-504,57917,+98800,[^],+5000
'006280,녹십자,-38,-493,129097,-146000,[v],-5000
'069620,대웅제약,-30,-487,162668,-163700,[v],-3300
'267260,HD현대일렉트릭,-12,-446,377130,-879000,[v],-36000
'462870,시프트업,-89,-439,49180,-31750,[v],-550
'248070,솔루엠,-277,-421,15235,-16690,[v],-320
'020150,롯데에너지머티리얼즈,-176,-389,22121,+42250,[^],+150
'051600,한전KPS,-91,-382,42005,-57700,[v],-1300
'011170,롯데케미칼,-63,-380,60333,-81700,[v],-1000
'003090,대웅,-125,-354,28291,-24100,[v],-750
'000520,삼일제약,-319,-344,10765,-9800,[v],-220
'014680,한솔케미칼,-26,-338,130878,-266500,[v],-6500
'007310,오뚜기,-8,-338,398448,-355500,[v],-4000
'052690,한전기술,-55,-333,60979,-154900,[v],-2100
'005440,현대지에프홀딩스,-392,-316,8056,-14080,[v],-280
'499790,GS피앤엘,-93,-314,33621,-43750,[v],-4250
'009420,한올바이오파마,-122,-309,25209,-58200,[v],-5100
'000080,하이트진로,-153,-308,20113,-16530,[v],-200
'178920,PI첨단소재,-175,-301,17176,-22000,[v],-2150
'032640,LG유플러스,-224,-296,13212,-15390,[v],-710
'097520,엠씨넥스,-107,-286,26662,-21450,[v],-650
'195870,해성디에스,-151,-279,18503,-51100,[v],-3100
'090460,비에이치,-227,-275,12142,-21200,[v],-500
'001120,LX인터내셔널,-89,-253,28539,+47000,[^],+600
'120110,코오롱인더,-76,-253,33161,-77700,[v],-2300
'001060,JW중외제약,-108,-249,22993,-31250,[v],-800
'306200,세아제강,-16,-248,156366,+130300,[^],+1100
'034220,LG디스플레이,-293,-245,8356,-11140,[v],-360
'009540,HD한국조선해양,-7,-237,357012,-350000,[v],-17000
'011760,현대코퍼레이션,-82,-228,27811,-25400,[v],-750
'006110,삼아알미늄,-116,-226,19426,+32000,[^],+3150
'093370,후성,-457,-207,4520,-7200,[v],-170
'111770,영원무역,-32,-198,61753,-80500,[v],-1300
'001820,삼화콘덴서,-71,-179,25081,-54100,[v],-2000
'009900,명신산업,-218,-179,8197,-9490,[v],-310
