종목코드,종목명,순매도수량(백주),순매도금액(백만),추정평균가,현재가,전일대비,전일대비
'064260,다날,-25431,-17372,6831,+7310,▲,+200
'222800,심텍,-1748,-9118,52176,+62500,▲,+2400
'298380,에이비엘바이오,-488,-4781,97942,+190200,▲,+200
'214450,파마리서치,-93,-3904,418240,+327500,▲,+7000
'226950,올릭스,-317,-3798,119924,+185700,▲,+3900
'240810,원익IPS,-414,-2903,70192,+124000,▲,+3100
'122870,와이지엔터테인먼트,-346,-2229,64441,+60200,▲,+100
'039200,오스코텍,-487,-2170,44579,-56400,▼,-1100
'101160,월덱스,-736,-1967,26740,+31200,▲,+150
'469610,이노테크,-234,-1900,81375,-19870,▼,-130
'196170,알테오젠,-30,-1412,475721,-354000,▼,-6000
'347850,디앤디파마텍,-47,-1291,274645,78900,-,0
'473980,노머스,-553,-1201,21715,+19100,▲,+1240
'025980,아난티,-1613,-1099,6809,+7450,▲,+80
'117730,티로보틱스,-608,-1090,17914,-19940,▼,-10
'119850,지엔씨에너지,-278,-1070,38466,+35400,▲,+1750
'084370,유진테크,-102,-1018,99533,-129200,▼,-2700
'200670,휴메딕스,-200,-953,47714,+35700,▲,+550
'468530,프로티나,-144,-917,63618,-80500,▼,-1300
'089970,브이엠,-344,-897,26055,-47800,▼,-1000
'241710,코스메카코리아,-119,-854,71549,+77500,▲,+3700
'213420,덕산네오룩스,-212,-819,38631,+47700,▲,+3200
'458870,씨어스테크놀로지,-89,-807,90784,-184800,▼,-4200
'084110,휴온스글로벌,-142,-779,54813,-67300,▼,-900
'087010,펩트론,-27,-720,268834,+343500,▲,+26000
'098460,고영,-364,-706,19417,-29050,▼,-650
'114450,그린생명과학,-2295,-668,2911,+2825,▲,+105
'318060,그래피,-496,-651,13130,+50900,▲,+4700
'039830,오로라,-258,-592,22944,+10320,▲,+90
'376900,로킷헬스케어,-173,-576,33211,+130700,▲,+2000
'141080,리가켐바이오,-31,-438,143503,+213000,▲,+13100
'095340,ISC,-53,-431,81091,+245000,▲,+500
'114840,아이패밀리에스씨,-242,-402,16631,+11700,▲,+510
'123330,제닉,-199,-395,19896,+24950,▲,+1400
'230360,에코마케팅,-340,-386,11370,+15900,▲,+10
'950160,코오롱티슈진,-79,-378,47767,+98200,▲,+1000
'095610,테스,-85,-371,43497,-65500,▼,-600
'006730,서부T&D,-406,-362,8935,14840,-,0
'121600,나노신소재,-58,-361,62501,+61800,▲,+1200
'067310,하나마이크론,-141,-344,24347,+34750,▲,+1250
'036810,에프에스티,-93,-317,34201,-42400,▼,-600
'107640,한중엔시에스,-60,-316,52730,+52000,▲,+300
'204270,제이앤티씨,-123,-304,24626,+18010,▲,+80
'441270,파인엠텍,-314,-303,9657,+11360,▲,+710
'083650,비에이치아이,-69,-289,41997,+109800,▲,+5500
'251370,와이엠티,-210,-279,13269,+12800,▲,+400
'417200,LS머트리얼즈,-220,-276,12534,+25300,▲,+1550
'463020,뉴엔AI,-129,-270,21009,+13050,▲,+50
'260970,에스앤디,-41,-268,65677,+54500,▲,+400
'226590,엠디바이스,-171,-261,15325,-36200,▼,-50
'403870,HPSP,-79,-252,31982,-51200,▼,-500
'010170,대한광통신,-1005,-240,2385,+7440,▲,+50
'214370,케어젠,-36,-231,64623,+111700,▲,+1700
'160190,하이젠알앤엠,-43,-219,50745,-43600,▼,-10100
'452450,피아이이,-247,-210,8515,-5410,▼,-10
'005290,동진쎄미켐,-61,-210,34340,+49850,▲,+1300
'032820,우리기술,-423,-181,4277,-28400,▼,-550
'064760,티씨케이,-11,-179,170876,+253500,▲,+11000
