종목코드,종목명,순매수수량(백주),순매수금액(백만),추정평균가,현재가,전일대비,전일대비
'005930,삼성전자,+8689,+144452,166255,-199800,▼,-700
'005380,현대차,+377,+18774,497880,522000,-,0
'000660,SK하이닉스,+173,+14910,859986,-1006000,▼,-7000
'066570,LG전자,+1043,+12789,122650,+117300,▲,+1100
'015760,한국전력,+971,+5963,61388,+49050,▲,+750
'259960,크래프톤,+209,+5330,254572,+236000,▲,+4000
'000150,두산,+53,+4505,847091,+1169000,▲,+20000
'114090,GKL,+3210,+4371,13616,+12280,▲,+270
'002380,KCC,+77,+4189,542860,+543000,▲,+9000
'105560,KB금융,+139,+2258,161944,-153800,▼,-1900
'010950,S-Oil,+191,+2057,107538,+111800,▲,+600
'207940,삼성바이오로직스,+12,+2026,1719539,+1602000,▲,+17000
'005387,현대차2우B,+74,+1949,262841,-264500,▼,-6000
'003230,삼양식품,+16,+1881,1171991,+1147000,▲,+47000
'012450,한화에어로스페이스,+16,+1808,1138015,-1315000,▼,-60000
'051910,LG화학,+54,+1752,324232,+308000,▲,+4500
'003490,대한항공,+632,+1577,24951,+26150,▲,+1600
'068270,셀트리온,+66,+1576,240016,-201000,▼,-1000
'010140,삼성중공업,+540,+1513,28043,+28650,▲,+150
'032830,삼성생명,+72,+1451,200661,-226500,▼,-4000
'352820,하이브,+34,+1313,381436,-347000,▼,-7500
'017800,현대엘리베이터,+123,+1293,105566,+88400,▲,+1000
'001450,현대해상,+382,+1265,33122,+31300,▲,+1000
'316140,우리금융지주,+315,+1204,38174,+33800,▲,+200
'042660,한화오션,+86,+1126,130676,-129500,▼,-500
'017670,SK텔레콤,+145,+1077,74439,+78300,▲,+100
'383800,LX홀딩스,+1085,+955,8801,+8700,▲,+510
'457190,이수스페셜티케미컬,+95,+946,99394,-91300,▼,-1000
'001530,DI동일,+434,+938,21630,-21700,▼,-250
'456040,OCI,+107,+836,78447,+97300,▲,+1700
'009540,HD한국조선해양,+21,+806,386474,-404500,▼,-9000
'001040,CJ,+35,+773,223640,+207000,▲,+10000
'079900,전진건설로봇,+115,+752,65464,+56900,▲,+4100
'322000,HD현대에너지솔루션,+84,+710,84154,-131000,▼,-5300
'088350,한화생명,+1627,+702,4313,+5230,▲,+300
'028260,삼성물산,+20,+646,316247,+299000,▲,+8000
'005385,현대차우,+25,+639,259769,-265000,▼,-4000
'003550,LG,+65,+630,97370,+94500,▲,+4000
'093050,LF,+287,+614,21382,+22350,▲,+750
'011170,롯데케미칼,+75,+596,79840,+85100,▲,+2700
'086790,하나금융지주,+42,+528,125109,-112400,▼,-800
'001430,세아베스틸지주,+68,+526,77139,+65900,▲,+800
'086280,현대글로비스,+20,+509,256055,-230000,▼,-500
'03473K,SK우,+20,+490,240018,+260500,▲,+9500
'057050,현대홈쇼핑,+67,+482,71641,+84600,▲,+1600
'139480,이마트,+35,+461,130185,+100200,▲,+5800
'005430,한국공항,+64,+456,71562,57800,-,0
'103140,풍산,+40,+445,112233,-99300,▼,-600
'136490,선진,+334,+419,12539,+11110,▲,+610
'014830,유니드,+48,+399,82775,+85400,▲,+1800
'326030,SK바이오팜,+35,+396,111507,+98300,▲,+800
'036580,팜스코,+1076,+390,3622,+3555,▲,+270
'011200,HMM,+178,+384,21563,+21250,▲,+400
'006040,동원산업,+87,+380,43835,+40600,▲,+1550
'081660,미스토홀딩스,+70,+379,54004,-44400,▼,-50
'000880,한화,+30,+347,114057,-121000,▼,-600
'139130,iM금융지주,+174,+343,19727,+17310,▲,+510
'024110,기업은행,+137,+339,24779,+24100,▲,+400
'033240,자화전자,+83,+333,40282,-39050,▼,-100
'323410,카카오뱅크,+118,+329,27849,+25000,▲,+350
'003090,대웅,+130,+326,25185,+24550,▲,+900
'039130,하나투어,+65,+325,50085,+42550,▲,+1000
'092200,디아이씨,+298,+315,10544,9170,-,0
'017960,한국카본,+88,+311,35281,+49300,▲,+950
'069960,현대백화점,+30,+301,102028,+90500,▲,+4500
'004370,농심,+7,+300,439541,+377500,▲,+6500
'229640,LS에코에너지,+65,+286,44185,+45400,▲,+1400
'006360,GS건설,+132,+285,21530,+33450,▲,+7500
'278470,에이피알,+10,+273,285430,-361500,▼,-7500
'294870,HDC현대산업개발,+111,+259,23233,+24350,▲,+2800
'009160,SIMPAC,+469,+246,5242,+4815,▲,+115
