종목코드,종목명,순매수수량(백주),순매수금액(백만),추정평균가,현재가,전일대비,전일대비
'064350,현대로템,+563,+10868,192906,-179300,[v],-4900
'006260,LS,+383,+6803,177728,-263000,[v],-5000
'009540,HD한국조선해양,+166,+6798,409570,-350000,[v],-17000
'034730,SK,+228,+4724,207040,-324500,[v],-9500
'082740,한화엔진,+787,+3681,46746,-44650,[v],-2000
'042660,한화오션,+311,+3498,112487,-119100,[v],-4100
'012330,현대모비스,+84,+2692,319693,-397500,[v],-11000
'009150,삼성전기,+141,+2283,161390,-429000,[v],-5000
'249420,일동제약,+896,+2238,24979,-29050,[v],-1200
'006800,미래에셋증권,+1088,+2091,19229,-62900,[v],-4200
'071970,HD현대마린엔진,+232,+2069,89168,-71600,[v],-5100
'267270,HD건설기계,+201,+1764,87677,-126200,[v],-3900
'034230,파라다이스,+843,+1758,20864,-16650,[v],-1180
'298040,효성중공업,+14,+1752,1259298,-2509000,[v],-167000
'248070,솔루엠,+993,+1675,16874,-16690,[v],-320
'088980,맥쿼리인프라,+1375,+1603,11658,-11340,[v],-70
'000660,SK하이닉스,+57,+1540,268828,-877000,[v],-45000
'402340,SK스퀘어,+96,+1453,150850,-513000,[v],-31000
'010120,LS ELECTRIC,+42,+1215,289145,-777000,[v],-24000
'128940,한미약품,+40,+1212,304338,-522000,[v],-27000
'336260,두산퓨얼셀,+419,+1199,28635,-36150,[v],-2000
'002020,코오롱,+257,+1133,44087,-66500,[v],-3300
'003550,LG,+139,+1044,75233,-84800,[v],-4200
'071050,한국금융지주,+77,+1036,133734,-210000,[v],-10000
'011070,LG이노텍,+53,+900,169563,-309500,[v],-11000
'064960,SNT모티브,+225,+832,37045,-33100,[v],-700
'010130,고려아연,+10,+807,820484,-1463000,[v],-20000
'267260,HD현대일렉트릭,+16,+783,496101,-879000,[v],-36000
'077970,STX엔진,+174,+739,42571,-31900,[v],-1600
'484870,엠앤씨솔루션,+40,+712,177683,-99500,[v],-3700
'100090,SK오션플랜트,+310,+649,20953,+27800,[^],+950
'000150,두산,+11,+645,565541,-1116000,[v],-87000
'499790,GS피앤엘,+119,+583,49099,-43750,[v],-4250
'005380,현대차,+21,+470,220632,-471000,[v],-24000
'014680,한솔케미칼,+25,+445,178324,-266500,[v],-6500
'365550,ESR켄달스퀘어리츠,+1000,+443,4434,+4355,[^],+20
'003230,삼양식품,+3,+416,1575068,-1169000,[v],-14000
'001120,LX인터내셔널,+139,+415,29758,+47000,[^],+600
'090460,비에이치,+213,+396,18602,-21200,[v],-500
'001440,대한전선,+248,+392,15780,-27800,[v],-450
'395400,SK리츠,+760,+381,5014,-6280,[v],-210
'036570,엔씨소프트,+19,+381,202948,-222000,[v],-8000
'066575,LG전자우,+100,+367,36718,-49350,[v],-1850
'021240,코웨이,+35,+364,104883,-72000,[v],-1500
'018260,삼성에스디에스,+24,+358,147976,-153800,[v],-2500
'120110,코오롱인더,+95,+347,36553,-77700,[v],-2300
'136490,선진,+291,+342,11756,-10050,[v],-340
'353200,대덕전자,+140,+339,24195,-82700,[v],-2700
'005690,파미셀,+292,+334,11443,-15710,[v],-1210
'000880,한화,+39,+333,84476,-108600,[v],-2900
'259960,크래프톤,+10,+327,329151,-251500,[v],-3000
'081660,미스토홀딩스,+77,+323,41911,+40950,[^],+750
'426150,WON 대한민국국고채액티브,+54,+316,58782,+53085,[^],+15
'005830,DB손해보험,+23,+301,131735,-164300,[v],-8600
'030000,제일기획,+148,+294,19811,-19430,[v],-400
'488720,WON 종합채권(AA-이상)액티브,+56,+291,52310,-49195,[v],-35
'300720,한일시멘트,+139,+267,19178,-16450,[v],-80
'003540,대신증권,+88,+244,27916,-36000,[v],-1850
'012750,에스원,+28,+220,79386,-87000,[v],-200
'000815,삼성화재우,+7,+218,330779,-367000,[v],-12500
'009450,경동나비엔,+27,+212,79282,-60400,[v],-1700
'097230,HJ중공업,+113,+207,18246,-22550,[v],-2000
'017960,한국카본,+59,+205,34624,-39400,[v],-1100
'047810,한국항공우주,+21,+199,95523,-173600,[v],-12900
'003690,코리안리,+183,+199,10843,+13390,[^],+60
