종목코드,종목명,순매수수량(백주),순매수금액(백만),추정평균가,현재가,전일대비,전일대비
'005930,삼성전자,+4240,+69509,163955,-199800,▼,-700
'005380,현대차,+362,+18394,507470,522000,-,0
'000660,SK하이닉스,+51,+4944,974015,-1006000,▼,-7000
'005490,POSCO홀딩스,+96,+3382,353941,+343000,▲,+5000
'005387,현대차2우B,+109,+2989,274029,-264500,▼,-6000
'005935,삼성전자우,+228,+2676,117329,-139200,▼,-5000
'006800,미래에셋증권,+647,+2629,40623,+67900,▲,+1200
'042660,한화오션,+181,+2515,139128,-129500,▼,-500
'103140,풍산,+186,+2515,134938,-99300,▼,-600
'005385,현대차우,+87,+2350,270317,-265000,▼,-4000
'035250,강원랜드,+1227,+2155,17557,+18180,▲,+330
'0131W0,1Q 단기특수은행채액티브,+200,+2011,100535,100895,-,0
'006120,SK디스커버리,+305,+1773,58187,+62300,▲,+2000
'051910,LG화학,+56,+1746,313407,+308000,▲,+4500
'064350,현대로템,+66,+1580,239850,-180700,▼,-5600
'010130,고려아연,+8,+1567,1896628,-1605000,▼,-7000
'047040,대우건설,+2777,+1380,4969,+19110,▲,+2940
'010140,삼성중공업,+437,+1282,29368,+28650,▲,+150
'079550,LIG넥스원,+25,+1218,482091,-664000,▼,-38000
'033240,자화전자,+385,+1162,30171,-39050,▼,-100
'03473K,SK우,+46,+1080,236659,+260500,▲,+9500
'139480,이마트,+117,+1062,90921,+100200,▲,+5800
'454910,두산로보틱스,+80,+959,119454,+89800,▲,+600
'010120,LS ELECTRIC,+16,+909,555252,+889000,▲,+16000
'001740,SK네트웍스,+1558,+862,5534,-5340,▼,-150
'034730,SK,+24,+820,348571,+358000,▲,+12000
'032350,롯데관광개발,+339,+817,24106,+21550,▲,+600
'003230,삼양식품,+7,+813,1188443,+1147000,▲,+47000
'064400,LG씨엔에스,+111,+784,70566,+66800,▲,+1900
'007660,이수페타시스,+63,+752,120099,-126900,▼,-2600
'112610,씨에스윈드,+172,+706,41093,+65900,▲,+1000
'003160,디아이,+180,+693,38387,-38300,▼,-150
'086790,하나금융지주,+65,+665,101871,-112400,▼,-800
'000880,한화,+57,+657,115316,-121000,▼,-600
'012330,현대모비스,+14,+633,453454,-403500,▼,-9500
'071050,한국금융지주,+27,+598,223080,+233500,▲,+4500
'044450,KSS해운,+612,+589,9627,+10900,▲,+360
'108320,LX세미콘,+101,+556,54991,+51100,▲,+200
'039130,하나투어,+112,+519,46539,+42550,▲,+1000
'241560,두산밥캣,+85,+509,59545,+63300,▲,+1500
'009150,삼성전기,+16,+464,290880,-462000,▼,-17500
'028260,삼성물산,+15,+464,302616,+299000,▲,+8000
'003530,한화투자증권,+671,+438,6525,+7920,▲,+540
'294870,HDC현대산업개발,+212,+435,20554,+24350,▲,+2800
'001040,CJ,+20,+431,217554,+207000,▲,+10000
'020150,롯데에너지머티리얼즈,+102,+398,39017,+40800,▲,+3250
'009830,한화솔루션,+140,+394,28144,+52200,▲,+2450
'047810,한국항공우주,+23,+389,165842,-186200,▼,-4200
'006360,GS건설,+202,+376,18577,+33450,▲,+7500
'005389,현대차3우B,+14,+359,260633,-251000,▼,-4000
'281820,케이씨텍,+72,+346,48071,-49600,▼,-1200
'088980,맥쿼리인프라,+300,+336,11195,+11510,▲,+70
'021240,코웨이,+40,+329,82764,+74400,▲,+1400
'002030,아세아,+11,+329,289948,-274500,▼,-2000
'006260,LS,+13,+320,243977,+305000,▲,+14500
'028670,팬오션,+671,+314,4673,+5330,▲,+280
'062040,산일전기,+19,+286,149816,+157200,▲,+5500
'071055,한국금융지주우,+18,+276,151432,+172000,▲,+5600
