종목코드,종목명,순매도수량(백주),순매도금액(백만),추정평균가,현재가,전일대비,전일대비
'000660,SK하이닉스,-440,-45399,1030977,-1006000,▼,-7000
'005930,삼성전자,-1419,-28971,204116,-199800,▼,-700
'011930,신성이엔지,-76695,-22265,2903,-3010,▼,-70
'373220,LG에너지솔루션,-422,-16135,382707,+373000,▲,+2000
'217590,티엠씨,-3776,-7141,18911,+23900,▲,+4320
'088980,맥쿼리인프라,-3899,-4428,11356,+11510,▲,+70
'352820,하이브,-109,-3986,366384,-347000,▼,-7500
'015760,한국전력,-719,-3558,49516,+49050,▲,+750
'034730,SK,-87,-3072,351731,+358000,▲,+12000
'079550,LIG넥스원,-44,-3072,699180,-664000,▼,-38000
'010120,LS ELECTRIC,-33,-2753,828616,+889000,▲,+16000
'005935,삼성전자우,-164,-2410,146619,-139200,▼,-5000
'207940,삼성바이오로직스,-15,-2387,1618549,+1602000,▲,+17000
'001820,삼화콘덴서,-349,-2146,61444,-58300,▼,-2000
'329180,HD현대중공업,-34,-2006,588736,-561000,▼,-6000
'010130,고려아연,-12,-1975,1653842,-1605000,▼,-7000
'000150,두산,-16,-1849,1180685,+1169000,▲,+20000
'047040,대우건설,-1334,-1838,13778,+19110,▲,+2940
'012330,현대모비스,-43,-1812,422943,-403500,▼,-9500
'032830,삼성생명,-76,-1808,238734,-226500,▼,-4000
'298040,효성중공업,-5,-1355,2678063,+2719000,▲,+26000
'006360,GS건설,-558,-1326,23764,+33450,▲,+7500
'00680K,미래에셋증권2우B,-539,-1132,21023,+21600,▲,+1400
'028670,팬오션,-2156,-1121,5201,+5330,▲,+280
'402340,SK스퀘어,-15,-985,640851,-604000,▼,-7000
'062040,산일전기,-58,-876,151522,+157200,▲,+5500
'011070,LG이노텍,-33,-870,267530,+295500,▲,+9500
'005490,POSCO홀딩스,-24,-854,349311,+343000,▲,+5000
'278470,에이피알,-24,-848,359988,-361500,▼,-7500
'009830,한화솔루션,-163,-827,50701,+52200,▲,+2450
'088350,한화생명,-1367,-738,5401,+5230,▲,+300
'322000,HD현대에너지솔루션,-56,-733,131167,-131000,▼,-5300
'128940,한미약품,-13,-707,535705,+555000,▲,+36000
'068270,셀트리온,-33,-695,210194,-201000,▼,-1000
'450080,에코프로머티,-110,-687,62629,+62500,▲,+1800
'051910,LG화학,-20,-632,318427,+308000,▲,+4500
'064350,현대로템,-33,-627,192154,-180700,▼,-5600
'035510,신세계 I&C,-239,-616,25732,-21200,▼,-2000
'009540,HD한국조선해양,-14,-601,427209,-404500,▼,-9000
'042700,한미반도체,-18,-576,311923,+309500,▲,+2500
'032350,롯데관광개발,-266,-554,20804,+21550,▲,+600
'005387,현대차2우B,-20,-554,277092,-264500,▼,-6000
'139480,이마트,-56,-537,96275,+100200,▲,+5800
'267260,HD현대일렉트릭,-5,-516,961287,-957000,▼,-1000
'047050,포스코인터내셔널,-70,-504,72320,+77700,▲,+5900
'003240,태광산업,-4,-494,1141035,+1226000,▲,+80000
'024110,기업은행,-207,-488,23585,+24100,▲,+400
'195870,해성디에스,-82,-467,57016,+58500,▲,+2500
'326030,SK바이오팜,-43,-424,99498,+98300,▲,+800
'330590,롯데리츠,-850,-408,4803,+4850,▲,+40
'439260,대한조선,-42,-402,95021,-91200,▼,-3700
'272210,한화시스템,-29,-391,135456,-135800,▼,-5200
'180640,한진칼,-30,-367,121500,128000,-,0
'039490,키움증권,-7,-325,468987,+464000,▲,+15000
'298020,효성티앤씨,-8,-325,396239,-369500,▼,-19000
'011790,SKC,-32,-318,98474,+99300,▲,+200
'017800,현대엘리베이터,-36,-315,88581,+88400,▲,+1000
'006340,대원전선,-460,-311,6764,-6410,▼,-110
'003530,한화투자증권,-413,-310,7510,+7920,▲,+540
'0126Z0,삼성에피스홀딩스,-5,-290,571128,+547000,▲,+15000
'000990,DB하이텍,-34,-289,86416,-87400,▼,-500
'012610,경인양행,-692,-288,4167,+4230,▲,+255
'271560,오리온,-21,-275,133182,+135200,▲,+4600
'042660,한화오션,-20,-272,135015,-129500,▼,-500
