종목코드,종목명,순매수수량(백주),순매수금액(백만),추정평균가,현재가,전일대비,전일대비
'035420,NAVER,+1033,+27050,261897,-207500,[v],-5000
'055550,신한지주,+1721,+10537,61227,-90900,[v],-2600
'064350,현대로템,+511,+10250,200775,-179300,[v],-4900
'096770,SK이노베이션,+823,+9294,112883,+113100,[^],+1700
'105560,KB금융,+805,+9005,111862,-146700,[v],-5500
'483650,달바글로벌,+390,+7637,195841,-148300,[v],-6200
'002020,코오롱,+1323,+6720,50775,-66500,[v],-3300
'032830,삼성생명,+455,+5851,128549,-220000,[v],-3000
'010140,삼성중공업,+2911,+4889,16794,-24550,[v],-1450
'006260,LS,+244,+4826,197682,-263000,[v],-5000
'086790,하나금융지주,+548,+4696,85685,-107500,[v],-2900
'402340,SK스퀘어,+253,+4678,184678,-513000,[v],-31000
'015760,한국전력,+1164,+4676,40179,-42050,[v],-1850
'033780,KT&G,+297,+3757,126652,-157200,[v],-800
'000880,한화,+392,+3739,95514,-108600,[v],-2900
'030200,KT,+623,+3490,56025,-60500,[v],-300
'298040,효성중공업,+36,+3169,889661,-2509000,[v],-167000
'267260,HD현대일렉트릭,+54,+2745,507375,-879000,[v],-36000
'001040,CJ,+154,+2505,162167,-199000,[v],-7500
'047810,한국항공우주,+273,+2482,91059,-173600,[v],-12900
'028260,삼성물산,+145,+2354,162361,-260500,[v],-8500
'161890,한국콜마,+213,+2116,99462,-77000,[v],-3200
'007660,이수페타시스,+407,+2110,51838,-105200,[v],-5300
'032350,롯데관광개발,+1203,+2109,17537,-18340,[v],-1510
'003230,삼양식품,+15,+2054,1374912,-1169000,[v],-14000
'005380,현대차,+99,+2042,206207,-471000,[v],-24000
'103590,일진전기,+480,+1915,39936,-71400,[v],-3700
'032640,LG유플러스,+1003,+1440,14352,-15390,[v],-710
'068270,셀트리온,+73,+1167,160062,-201000,[v],-5000
'383220,F&F,+141,+1119,79313,-62900,[v],-2100
'097230,HJ중공업,+1387,+1104,7959,-22550,[v],-2000
'010120,LS ELECTRIC,+37,+1100,300906,-777000,[v],-24000
'259960,크래프톤,+29,+1064,364682,-251500,[v],-3000
'009540,HD한국조선해양,+28,+1054,371046,-350000,[v],-17000
'006800,미래에셋증권,+452,+970,21442,-62900,[v],-4200
'036570,엔씨소프트,+41,+855,208625,-222000,[v],-8000
'012510,더존비즈온,+115,+777,67406,-119100,[v],-200
'010950,S-Oil,+122,+734,60197,-108800,[v],-900
'005440,현대지에프홀딩스,+788,+718,9112,-14080,[v],-280
'005830,DB손해보험,+57,+692,122415,-164300,[v],-8600
'078930,GS,+140,+656,46738,-65900,[v],-2000
'025540,한국단자,+96,+625,65101,-75800,[v],-2900
'001430,세아베스틸지주,+191,+620,32515,-67100,[v],-2400
'487570,HS효성,+87,+609,70391,-54900,[v],-1100
'008930,한미사이언스,+131,+590,44955,-37300,[v],-1100
'352820,하이브,+18,+576,321656,-303000,[v],-4000
'090430,아모레퍼시픽,+34,+487,141597,-140600,[v],-3800
'039490,키움증권,+18,+413,226869,-411500,[v],-23500
'004170,신세계,+22,+411,188235,-308000,[v],-29000
'443060,HD현대마린솔루션,+20,+407,207874,-178300,[v],-5600
'086280,현대글로비스,+30,+404,135452,-216000,[v],-15500
'036460,한국가스공사,+97,+402,41616,-34950,[v],-450
'192080,더블유게임즈,+66,+380,57761,-49800,[v],-700
'002310,아세아제지,+439,+362,8256,+8800,[^],+20
'271560,오리온,+32,+349,108994,-126900,[v],-7600
'006280,녹십자,+27,+341,126565,-146000,[v],-5000
'016880,웅진,+1217,+339,2784,+2730,[^],+10
'047050,포스코인터내셔널,+68,+338,49710,+75700,[^],+1200
'023530,롯데쇼핑,+44,+329,74301,-107200,[v],-7200
'035150,백산,+218,+324,14861,-12750,[v],-210
'000720,현대건설,+38,+301,79046,-147600,[v],-2200
'011780,금호석유화학,+25,+286,112769,-120300,[v],-6200
'089860,롯데렌탈,+80,+274,34242,-31100,[v],-1500
'251270,넷마블,+44,+274,61700,-49900,[v],-2300
'000155,두산우,+7,+273,382085,-464500,[v],-33000
'334890,이지스밸류플러스리츠,+551,+267,4843,-4025,[v],-75
'017800,현대엘리베이터,+29,+246,85398,-86000,[v],-1100
'192820,코스맥스,+8,+236,281174,-192000,[v],-13000
'365550,ESR켄달스퀘어리츠,+507,+216,4260,+4355,[^],+20
'093050,LF,+120,+216,18021,+24400,[^],+750
'002030,아세아,+7,+209,306660,-276500,[v],-2000
'005180,빙그레,+24,+201,85156,-72000,[v],-2200
'005387,현대차2우B,+12,+197,158628,-246000,[v],-11000
'034230,파라다이스,+128,+196,15256,-16650,[v],-1180
'034830,한국토지신탁,+1502,+185,1233,-1664,[v],-46
'475150,SK이터닉스,+77,+182,23682,+58300,[^],+5900
'002350,넥센타이어,+288,+176,6123,-7270,[v],-100
'214420,토니모리,+153,+176,11480,-6730,[v],-260
'001530,DI동일,+45,+173,38826,+21000,[^],+500
'145990,삼양사,+32,+166,51858,-45650,[v],-50
'005300,롯데칠성,+14,+162,119853,-113700,[v],-4200
'005610,SPC삼립,+27,+149,55543,-50100,[v],-700
'400760,NH올원리츠,+410,+146,3558,-3200,[v],-30
'003530,한화투자증권,+214,+142,6669,-6870,[v],-320
'003550,LG,+17,+136,79605,-84800,[v],-4200
'018670,SK가스,+5,+133,258198,+261500,[^],+15000
'093240,형지엘리트,+353,+125,3534,-991,[v],-3
