종목코드,종목명,순매도수량(백주),순매도금액(백만),추정평균가,현재가,전일대비,전일대비
'0015G0,그린광학,-11802,-41031,34767,+34450,▲,+400
'459550,알트,-18060,-9002,4985,-2980,▼,-50
'125020,티씨머티리얼즈,-17938,-6077,3388,+5470,▲,+50
'337930,젝시믹스,-9903,-4548,4593,+4490,▲,+80
'468530,프로티나,-649,-4271,65824,-80500,▼,-1300
'196170,알테오젠,-61,-3326,548336,-354000,▼,-6000
'087010,펩트론,-76,-2370,309960,+343500,▲,+26000
'494120,큐리오시스,-422,-2299,54416,-66100,▼,-2100
'044990,에이치엔에스하이텍,-1011,-1966,19454,+15170,▲,+40
'475830,오름테라퓨틱,-330,-1908,57788,+125300,▲,+400
'219130,타이거일렉,-882,-1527,17307,+33900,▲,+1050
'006730,서부T&D,-1456,-1512,10387,14840,-,0
'394800,쓰리빌리언,-1288,-1478,11476,+14740,▲,+60
'310210,보로노이,-62,-1424,228947,+324500,▲,+4500
'107640,한중엔시에스,-239,-1199,50186,+52000,▲,+300
'119850,지엔씨에너지,-356,-1086,30466,+35400,▲,+1750
'376270,HEM파마,-249,-773,31035,-69800,▼,-200
'353590,오토앤,-1769,-693,3916,2800,-,0
'098460,고영,-329,-623,18932,-29050,▼,-650
'112040,위메이드,-207,-572,27625,-22000,▼,-100
'039980,폴라리스AI,-2407,-489,2034,-1872,▼,-80
'036800,나이스정보통신,-187,-478,25598,+27000,▲,+350
'018290,브이티,-219,-472,21606,+15930,▲,+1280
'089970,브이엠,-163,-468,28744,-47800,▼,-1000
'204270,제이앤티씨,-188,-426,22606,+18010,▲,+80
'080220,제주반도체,-200,-419,20931,+44300,▲,+1400
'166090,하나머티리얼즈,-95,-410,43124,+62000,▲,+2900
'226950,올릭스,-26,-379,144580,+185700,▲,+3900
'287840,인투셀,-60,-374,62458,-47450,▼,-150
'240810,원익IPS,-57,-371,65155,+124000,▲,+3100
'257720,실리콘투,-83,-367,44437,+38600,▲,+2100
'348370,엔켐,-46,-347,75939,-48950,▼,-4150
'101490,에스앤에스텍,-69,-344,50126,-85700,▼,-200
'425420,티에프이,-80,-340,42263,+65900,▲,+5200
'389470,인벤티지랩,-46,-332,71873,+80900,▲,+2100
'218410,RFHIC,-108,-327,30280,+81600,▲,+2900
'195940,HK이노엔,-63,-317,50714,+52600,▲,+1200
'214150,클래시스,-55,-316,57618,+53700,▲,+1200
'140860,파크시스템스,-11,-277,249459,-272500,▼,-5000
'348210,넥스틴,-42,-268,64272,-79800,▼,-200
'060370,LS마린솔루션,-96,-250,26073,+31700,▲,+350
'089010,켐트로닉스,-81,-242,30060,+30300,▲,+700
'052400,코나아이,-50,-229,46163,-57500,▼,-1000
'419530,SAMG엔터,-46,-229,49672,+35900,▲,+1450
'445680,큐리옥스바이오시스템즈,-33,-226,68946,-122800,▼,-8900
'300080,플리토,-119,-221,18517,-12270,▼,-260
'161580,필옵틱스,-46,-209,45591,-39050,▼,-1050
'194700,노바렉스,-132,-203,15390,-13400,▼,-30
